U,V
13.52026,-18.85999
12.55026,-18.89
11.60026,-18.85999
10.65026,-18.76999
9.750263,-18.63
8.850264,-18.46
8.000263,-18.25999
7.200264,-18.04
6.320263,-17.79
5.450264,-17.52999
4.650264,-17.23999
3.800264,-16.95
3.020264,-16.63
2.250264,-16.3
1.450264,-15.95
0.7002637,-15.58
-0.02973633,-15.2
-0.6497363,-14.79999
-1.349736,-14.37999
-1.949736,-13.96
-2.529736,-13.50999
-3.099736,-13.04
-3.599736,-12.54
-4.099736,-12.01999
-4.549736,-11.45
-4.999736,-10.85999
-5.379736,-10.21
-5.699736,-9.519995
-6.099736,-8.779995
-6.299736,-8.009995
-6.579736,-7.189995
-6.749736,-6.349995
-6.879736,-5.479995
-6.949736,-4.599995
-6.949736,-3.709995
-6.849736,-2.829995
-6.749736,-1.959995
-6.599736,-1.119995
-6.379736,-0.2999951
-6.149736,0.4900049
-5.829736,1.240005
-5.499736,1.940005
-5.179736,2.600005
-4.849736,3.210005
-4.499736,3.780005
-4.099736,4.290005
-3.749736,4.730005
-3.399736,5.130005
-3.029736,5.460005
-2.699736,5.740005
-2.299736,5.960005
-1.949736,6.150005
-1.599736,6.290005
-1.249736,6.390005
-0.9497363,6.470005
-0.5997363,6.510005
-0.2497363,6.530005
0.1002637,6.520005
0.4202636,6.500005
0.7502636,6.450005
1.120264,6.390005
1.450264,6.310005
1.770264,6.230005
2.100264,6.120005
2.420264,6.030005
17.20026,-20.97
16.10026,-21.40999
15.00026,-21.71
13.95026,-21.84999
12.90026,-21.88
11.90026,-21.8
10.90026,-21.64999
10.00026,-21.45
9.100264,-21.22
8.250263,-20.96
7.400263,-20.68999
6.500264,-20.41999
5.700264,-20.12
4.800263,-19.80999
3.900264,-19.47
3.000264,-19.10999
2.200264,-18.71
1.300264,-18.27999
0.5002636,-17.81999
-0.3497363,-17.33999
-1.099736,-16.81999
-1.749736,-16.27999
-2.399736,-15.71999
-3.099736,-15.12999
-3.599736,-14.50999
-4.199736,-13.85999
-4.699736,-13.16
-5.149736,-12.41
-5.599736,-11.60999
-5.999736,-10.75
-6.399736,-9.839994
-6.699736,-8.859995
-6.999736,-7.849995
-7.149736,-6.799995
-7.299736,-5.719995
-7.399736,-4.639995
-7.399736,-3.559995
-7.249736,-2.499995
-7.099736,-1.469995
-6.899736,-0.4699951
-6.599736,0.4800049
-6.249736,1.390005
-5.899736,2.260005
-5.449736,3.090005
-5.099736,3.870005
-4.649736,4.610005
-4.199736,5.280005
-3.749736,5.880005
-3.299736,6.410005
-2.899736,6.850005
-2.499736,7.190005
-2.049736,7.440005
-1.699736,7.610005
-1.299736,7.710005
-0.9997363,7.750005
-0.6497363,7.760005
-0.2997363,7.730005
0.00026367186,7.700005
0.3002637,7.650005
0.6502637,7.590005
1.000264,7.520005
1.350264,7.450005
1.700264,7.370005
2.050264,7.300004
2.400264,7.250005
2.750264,7.220005
3.100264,7.210005
3.500264,7.230005
18.00026,-22.24999
16.98026,-23.00999
15.90026,-23.56999
14.85026,-23.87
13.80026,-23.99999
12.80026,-23.95
11.85026,-23.79
10.95026,-23.55
10.05026,-23.26999
9.250263,-22.97999
8.450263,-22.7
7.570263,-22.42999
6.750264,-22.16999
5.900263,-21.89
5.000264,-21.58999
4.100264,-21.23999
3.200264,-20.83999
2.300264,-20.35999
1.350264,-19.80999
0.5202637,-19.2
-0.2997363,-18.54
-1.099736,-17.82999
-1.849736,-17.09999
-2.579736,-16.33999
-3.249736,-15.55999
-3.879736,-14.75999
-4.499736,-13.91999
-4.999736,-13.04
-5.449736,-12.10999
-5.929736,-11.12
-6.299736,-10.08
-6.629736,-8.979995
-6.899736,-7.839995
-7.049736,-6.659995
-7.149736,-5.459995
-7.199736,-4.259995
-7.149736,-3.069995
-6.999736,-1.899995
-6.849736,-0.7599951
-6.599736,0.3600049
-6.299736,1.450005
-5.949736,2.520005
-5.549736,3.550005
-5.149736,4.550005
-4.699736,5.500005
-4.199736,6.370005
-3.699736,7.150005
-3.149736,7.800004
-2.599736,8.320004
-2.049736,8.680005
-1.549736,8.920005
-1.099736,9.020004
-0.6497363,9.040005
-0.2997363,9.000005
0.05026367,8.910005
0.4002637,8.830005
0.7502636,8.730004
1.120264,8.640005
1.500264,8.540005
1.900264,8.440004
2.300264,8.320004
2.670264,8.230004
3.050264,8.140005
3.400264,8.110004
3.800264,8.090005
4.220263,8.130005
4.700264,8.200005
5.170264,8.310004
18.90026,-21.97
18.10026,-23.14999
17.20026,-24.05
16.30026,-24.63
15.40026,-24.95
14.45026,-25.00999
13.60026,-24.89999
12.70026,-24.66999
11.90026,-24.38999
11.10026,-24.10999
10.30026,-23.87
9.550263,-23.68999
8.700263,-23.54
7.850264,-23.42999
7.000264,-23.3
6.050263,-23.10999
5.100264,-22.82999
4.150264,-22.41999
3.200264,-21.89
2.200264,-21.22
1.300264,-20.43999
0.4502636,-19.56999
-0.3997363,-18.65999
-1.199736,-17.72
-1.999736,-16.76999
-2.699736,-15.83
-3.399736,-14.87999
-3.999736,-13.91999
-4.599736,-12.92999
-5.149736,-11.88999
-5.599736,-10.79
-5.999736,-9.619995
-6.299736,-8.399995
-6.549736,-7.119995
-6.699736,-5.799995
-6.799736,-4.459995
-6.799736,-3.099995
-6.649736,-1.729995
-6.499736,-0.3699951
-6.349736,0.9900048
-6.099736,2.340005
-5.799736,3.670005
-5.399736,4.970005
-5.049736,6.190005
-4.599736,7.320005
-4.049736,8.290005
-3.499736,9.100005
-2.949736,9.700005
-2.399736,10.11
-1.899736,10.33
-1.399736,10.41
-1.049736,10.38
-0.6997363,10.29
-0.3997363,10.17
-0.09973633,10.04
0.1002637,9.910005
0.4002637,9.800005
0.8002636,9.700005
1.100264,9.610004
1.500264,9.540005
1.900264,9.490005
2.350264,9.470005
2.800264,9.470005
3.300264,9.510005
3.800264,9.560004
4.400264,9.640005
5.000264,9.730004
5.600264,9.840005
18.50026,-19.72999
18.30026,-21.14
17.95026,-22.30999
17.53026,-23.15999
17.05026,-23.74999
16.60026,-24.05
16.05026,-24.16999
15.57026,-24.13
15.05026,-24.01999
14.47026,-23.89999
13.90026,-23.80999
13.15026,-23.79
12.35026,-23.81999
11.45026,-23.89999
10.50026,-23.98999
9.420263,-24.04
8.350264,-23.99999
7.250264,-23.80999
6.200264,-23.47999
5.150264,-22.93999
4.150264,-22.25999
3.220263,-21.40999
2.300264,-20.47999
1.420264,-19.47999
0.6502637,-18.46
-0.2297363,-17.45
-1.049736,-16.42999
-1.849736,-15.39999
-2.599736,-14.34999
-3.329736,-13.22999
-3.999736,-12.05999
-4.579736,-10.79
-5.049736,-9.439995
-5.529736,-8.009995
-5.799736,-6.519995
-6.049736,-4.959995
-6.249736,-3.359995
-6.299736,-1.719995
-6.249736,-0.06999511
-6.179736,1.580005
-6.049736,3.210005
-5.799736,4.770005
-5.549736,6.230005
-5.229736,7.510005
-4.849736,8.590005
-4.479736,9.400004
-4.149736,9.960005
-3.799736,10.24
-3.549736,10.34
-3.369736,10.3
-3.199736,10.19
-3.119736,10.08
-3.099736,9.990005
-2.979736,9.960005
-2.849736,9.980004
-2.649736,10.1
-2.299736,10.27
-1.879736,10.51
-1.349736,10.76
-0.7297363,10.98
-0.04973633,11.14
0.6202636,11.21
1.300264,11.24
1.950264,11.24
2.600264,11.26
3.170264,11.33
3.700264,11.43001
4.220263,11.6
17.30026,-16.02999
17.60026,-17.51999
17.80026,-18.84999
17.95026,-19.93999
18.10026,-20.85999
18.25026,-21.54
18.40026,-22.09999
18.45026,-22.50999
18.50026,-22.85999
18.35026,-23.15999
18.10026,-23.43999
17.65026,-23.72
17.00026,-23.98999
16.20026,-24.24999
15.20026,-24.47
14.05026,-24.63999
12.90026,-24.72999
11.70026,-24.7
10.60026,-24.54
9.450263,-24.21
8.400264,-23.72999
7.400263,-23.07999
6.400263,-22.31999
5.450264,-21.43999
4.500264,-20.49999
3.450264,-19.50999
2.400264,-18.47
1.300264,-17.38
0.2002637,-16.22999
-0.7497363,-14.99
-1.699736,-13.66
-2.449736,-12.24
-3.199736,-10.72999
-3.749736,-9.119995
-4.299736,-7.439995
-4.709736,-5.669995
-5.099736,-3.839995
-5.359736,-1.959995
-5.499736,-0.04999512
-5.659736,1.840005
-5.699736,3.670005
-5.699736,5.340005
-5.699736,6.850005
-5.599736,8.060004
-5.499736,8.980004
-5.449736,9.540005
-5.399736,9.820004
-5.399736,9.810004
-5.399736,9.680005
-5.499736,9.500005
-5.599736,9.360004
-5.699736,9.330005
-5.699736,9.420005
-5.649736,9.650004
-5.499736,9.980004
-5.149736,10.43001
-4.699736,10.94
-4.049736,11.47001
-3.399736,11.94
-2.549736,12.26
-1.799736,12.42
-1.099736,12.43001
-0.3997363,12.36
0.2002637,12.3
0.8002636,12.3
1.200264,12.41
1.500264,12.56
1.750264,12.77
17.15026,-11.49
17.78026,-12.96
18.35026,-14.35999
18.78026,-15.60999
19.20026,-16.74999
19.68026,-17.74999
20.10026,-18.67999
20.50026,-19.55
20.85026,-20.39
21.18026,-21.21
21.30026,-22.00999
21.15026,-22.79
20.80026,-23.52999
20.23026,-24.17999
19.45026,-24.72999
18.48026,-25.15999
17.50026,-25.47
16.47026,-25.63999
15.45026,-25.7
14.50026,-25.62
13.55026,-25.42999
12.65026,-25.10999
11.70026,-24.66999
10.60026,-24.07999
9.400264,-23.34999
8.050263,-22.43999
6.650263,-21.35999
5.170264,-20.13
3.800264,-18.77999
2.500264,-17.31999
1.350264,-15.79
0.3202637,-14.21999
-0.5497363,-12.59999
-1.309736,-10.92
-1.999736,-9.159995
-2.679736,-7.299995
-3.299736,-5.359995
-3.859736,-3.339995
-4.399736,-1.299995
-4.909736,0.7100049
-5.299736,2.630005
-5.679736,4.350005
-5.999736,5.850005
-6.249736,7.020005
-6.499736,7.900005
-6.699736,8.390005
-6.799736,8.640005
-6.949736,8.640005
-7.049736,8.570004
-7.129736,8.530005
-7.149736,8.620005
-7.079736,8.920005
-6.999736,9.370005
-6.779736,9.960005
-6.499736,10.6
-6.149736,11.23
-5.749736,11.82
-5.299736,12.32
-4.849736,12.72001
-4.279736,12.98
-3.699736,13.1
-3.049736,13.11
-2.399736,13.05
-1.849736,13
-1.399736,12.95
-1.229736,12.9
-1.199736,12.82
-1.119736,12.69
17.20026,-7.059995
18.20026,-8.409995
19.10026,-9.779995
19.95026,-11.13999
20.70026,-12.46999
21.40026,-13.72999
22.00026,-14.93999
22.60026,-16.10999
23.20026,-17.24999
23.65026,-18.37
24.00026,-19.49999
24.20026,-20.64
24.10026,-21.76999
23.75026,-22.87
23.20026,-23.89999
22.50026,-24.77999
21.60026,-25.51999
20.70026,-26.07999
19.80026,-26.50999
19.00026,-26.79
18.20026,-26.97999
17.30026,-27.05
16.30026,-26.98999
15.20026,-26.72999
13.80026,-26.24999
12.30026,-25.47
10.70026,-24.41999
9.050263,-23.09999
7.500264,-21.62
6.150263,-20.00999
4.900264,-18.37
3.750264,-16.72999
2.700264,-15.08
1.640264,-13.37999
0.6002637,-11.59999
-0.4097363,-9.699995
-1.399736,-7.679995
-2.309736,-5.579995
-3.099736,-3.449995
-3.859736,-1.369995
-4.599736,0.6100048
-5.299736,2.390005
-5.899736,3.980005
-6.449736,5.250005
-6.899736,6.220005
-7.199736,6.820005
-7.399736,7.160005
-7.449736,7.270005
-7.499736,7.330005
-7.399736,7.470005
-7.399736,7.790005
-7.349736,8.380005
-7.199736,9.150004
-6.999736,10.01
-6.799736,10.82
-6.549736,11.49
-6.399736,11.99
-6.199736,12.32
-5.999736,12.53
-5.699736,12.66
-5.299736,12.74
-4.799736,12.82
-4.199736,12.91
-3.649736,13.02
-3.299736,13.08
-3.149736,13
-3.099736,12.77
-2.999736,12.37
15.95026,-2.829995
17.10026,-3.919995
18.25026,-5.139995
19.48026,-6.479995
20.65026,-7.899995
21.70026,-9.359995
22.75026,-10.81999
23.78026,-12.24
24.75026,-13.64999
25.63026,-15.04999
26.45026,-16.49999
27.03026,-17.96
27.45026,-19.43999
27.60026,-20.88
27.45026,-22.26999
27.05026,-23.55999
26.40026,-24.72999
25.58026,-25.71
24.70026,-26.55
23.73026,-27.18999
22.70026,-27.7
21.60026,-28.02999
20.40026,-28.2
18.95026,-28.14999
17.45026,-27.87
15.85026,-27.31999
14.30026,-26.54
12.80026,-25.52999
11.45026,-24.38999
10.12026,-23.12
8.850264,-21.75999
7.550263,-20.27999
6.100264,-18.66999
4.640264,-16.88
3.200264,-14.91
1.790264,-12.77999
0.5002636,-10.54
-0.6297363,-8.279995
-1.599736,-6.039995
-2.509736,-3.909995
-3.349736,-1.859995
-4.109736,0.04000488
-4.849736,1.810005
-5.529736,3.350005
-6.149736,4.600005
-6.529736,5.470005
-6.749736,6.030005
-6.779736,6.340005
-6.649736,6.580005
-6.499736,6.880005
-6.349736,7.340005
-6.349736,8.070004
-6.349736,8.980004
-6.349736,9.930005
-6.349736,10.74
-6.379736,11.31
-6.349736,11.66
-6.299736,11.84
-6.149736,11.94
-5.829736,12.05
-5.499736,12.2
-5.049736,12.42
-4.699736,12.67
-4.399736,12.93
-4.249736,13.13
-4.269736,13.14
-4.399736,12.94
-4.449736,12.5
14.80026,0.5300049
16.25026,-0.02999512
17.70026,-0.6999951
19.10026,-1.529995
20.50026,-2.559995
21.90026,-3.839995
23.30026,-5.339995
24.60026,-7.059995
25.90026,-8.899995
27.05026,-10.80999
28.10026,-12.75
29.00026,-14.67999
29.80026,-16.59999
30.35026,-18.47999
30.80026,-20.30999
30.90026,-22.04
30.80026,-23.67999
30.55026,-25.13
30.00026,-26.39999
29.10026,-27.40999
28.10026,-28.18999
26.70026,-28.65999
25.20026,-28.90999
23.50026,-28.90999
21.70026,-28.75999
20.05026,-28.48999
18.50026,-28.13999
17.05026,-27.71999
15.70026,-27.21
14.30026,-26.52999
12.80026,-25.60999
11.00026,-24.31999
9.200263,-22.68999
7.240263,-20.65999
5.400264,-18.35999
3.740264,-15.87
2.300264,-13.31999
1.040264,-10.85999
0.00026367186,-8.519995
-0.9097363,-6.369995
-1.799736,-4.329995
-2.559736,-2.369995
-3.299736,-0.4399951
-4.049736,1.390005
-4.799736,3.030005
-5.349736,4.250005
-5.699736,5.080005
-5.899736,5.550005
-5.899736,5.910005
-5.749736,6.330005
-5.599736,6.900005
-5.499736,7.730005
-5.499736,8.720005
-5.649736,9.700005
-5.799736,10.52
-5.949736,11.03
-6.099736,11.37
-6.149736,11.58
-5.999736,11.79
-5.649736,12.05
-5.199736,12.34
-4.799736,12.63
-4.499736,12.86
-4.499736,12.99
-4.699736,13.01
-4.999736,12.86
-5.399736,12.56
-5.799736,12.09
15.00026,3.550005
16.55026,3.450005
18.15026,3.160005
19.78026,2.630005
21.40026,1.860005
23.08026,0.8000048
24.65026,-0.5299951
26.13026,-2.129995
27.55026,-3.919995
28.78026,-5.889995
29.85026,-7.969995
30.73026,-10.09999
31.50026,-12.27999
32.13026,-14.47999
32.60026,-16.7
32.95026,-18.89
33.15026,-21.04
33.23026,-23.07999
33.15026,-24.99999
32.85026,-26.7
32.35026,-28.15999
31.45026,-29.22999
30.30026,-29.98999
28.90026,-30.38999
27.35026,-30.57999
25.77026,-30.60999
24.15026,-30.56999
22.52026,-30.47999
20.75026,-30.29999
18.77026,-29.88999
16.60026,-29.13
14.25026,-27.84999
11.90026,-26.09999
9.670263,-23.87
7.650263,-21.33999
5.940264,-18.64
4.350264,-15.91
3.020264,-13.29
1.900264,-10.83999
0.9202636,-8.619995
0.00026367186,-6.569995
-0.7597363,-4.639995
-1.549736,-2.679995
-2.329736,-0.6999951
-3.149736,1.240005
-3.829736,2.870005
-4.349736,4.100005
-4.729736,4.840005
-4.849736,5.290005
-4.899736,5.650005
-4.949736,6.110005
-4.979736,6.820005
-5.049736,7.720005
-5.229736,8.740005
-5.449736,9.730004
-5.699736,10.55
-5.899736,11.19
-5.999736,11.67
-5.949736,12.06
-5.629736,12.41
-5.199736,12.69
-4.829736,12.85
-4.549736,12.84
-4.519736,12.61
-4.749736,12.23
-5.099736,11.76
-5.499736,11.24
-5.999736,10.74
16.00026,6.370005
17.50026,6.420005
19.10026,6.210005
20.70026,5.720005
22.40026,4.980005
24.10026,3.930005
25.90026,2.590005
27.65026,0.9300048
29.30026,-0.9299951
30.65026,-2.949995
31.80026,-4.999995
32.80026,-7.079995
33.70026,-9.199995
34.30026,-11.39999
34.70026,-13.66999
34.90026,-15.95
34.90026,-18.21
34.85026,-20.41999
34.80026,-22.63
34.70026,-24.85999
34.50026,-27.07999
34.15026,-29.12
33.60026,-30.87
32.90026,-32.17999
31.90026,-33.12
30.65026,-33.64999
29.20026,-33.91
27.50026,-33.89
25.50026,-33.64999
23.10026,-33.09999
20.50026,-32.21
17.79026,-30.81999
15.20026,-29.00999
12.74026,-26.74999
10.60026,-24.18999
8.640264,-21.41999
6.900263,-18.57999
5.390264,-15.77999
4.000264,-13.12
2.840264,-10.75
1.900264,-8.629995
0.9902636,-6.739995
0.1002637,-4.869995
-0.7097363,-2.919995
-1.599736,-0.8699951
-2.459736,1.110005
-3.099736,2.840005
-3.499736,4.070005
-3.699736,4.860005
-3.749736,5.210005
-3.799736,5.440005
-3.999736,5.800005
-4.199736,6.410005
-4.499736,7.340005
-4.799736,8.520004
-5.099736,9.800005
-5.299736,10.98
-5.399736,11.86
-5.299736,12.44
-5.149736,12.72001
-4.899736,12.83
-4.649736,12.75
-4.399736,12.5
-4.299736,12
-4.399736,11.35
-4.599736,10.6
-4.799736,9.890005
-5.049736,9.320004
17.90026,10.03
19.87026,10.13
21.95026,9.960005
24.08026,9.460005
26.35026,8.640005
28.60026,7.430005
30.85026,5.840005
32.93026,3.880005
34.75026,1.650005
36.13026,-0.7399951
37.30026,-3.189995
38.31026,-5.649995
39.20026,-8.149995
39.76026,-10.63999
39.90026,-13.08999
39.60026,-15.33999
39.00026,-17.39999
38.35026,-19.24999
37.85026,-21.08999
37.35026,-23.05
36.90026,-25.16999
36.35026,-27.49999
35.75026,-29.89999
35.05026,-32.17999
34.20026,-34.18999
33.23026,-35.66
31.95026,-36.60999
30.25026,-36.89
28.30026,-36.66
26.10026,-35.98999
23.75026,-35.02999
21.47026,-33.75999
19.10026,-32.17999
16.69026,-30.15999
14.30026,-27.74999
11.99026,-24.93999
9.850264,-21.89
7.920263,-18.74999
6.250264,-15.70999
4.890264,-13.02999
3.750264,-10.7
2.790264,-8.769995
1.900264,-6.969995
0.8902637,-5.079995
0.00026367186,-2.969995
-0.9597363,-0.7099951
-1.699736,1.490005
-2.149736,3.290005
-2.299736,4.590005
-2.279736,5.220005
-2.149736,5.390005
-2.049736,5.340005
-2.049736,5.400005
-2.249736,5.920005
-2.649736,6.970005
-3.099736,8.510005
-3.449736,10.12
-3.649736,11.37
-3.699736,12.18001
-3.649736,12.45
-3.649736,12.4
-3.569736,12.14
-3.549736,11.77
-3.469736,11.27
-3.449736,10.64001
-3.369736,9.890005
-3.299736,9.100005
-3.219736,8.440004
19.50026,13.64
22.20026,14.06
24.90026,14.12
27.55026,13.64
30.00026,12.65
32.40026,11.1
34.70026,9.200005
36.80026,7.060005
38.70026,4.800005
40.50026,2.410005
42.10026,-0.1399951
43.51026,-2.919995
44.70026,-5.819995
45.71026,-8.719995
46.30026,-11.58
46.31026,-14.29
45.80026,-16.85999
44.90026,-19.27999
44.00026,-21.63
42.95026,-23.88
41.80026,-25.99999
40.45026,-28.01999
39.10026,-30.06999
37.80026,-32.30999
36.60026,-34.58999
35.25026,-36.62999
33.70026,-38.23
31.90026,-39.03999
30.00026,-39.21
28.05026,-38.77999
26.30026,-38.07999
24.50026,-37.12999
22.60026,-35.91
20.29026,-34.16
17.80026,-31.87
15.24026,-28.96999
12.70026,-25.64999
10.49026,-22.08999
8.500263,-18.56
6.940264,-15.41
5.700264,-12.72999
