U,V
-4.299773,-4.189384
-4.399773,-3.809385
-4.449773,-3.429385
-4.529773,-3.039385
-4.599773,-2.659385
-4.549773,-2.269385
-4.549773,-1.889385
-4.479773,-1.509385
-4.449773,-1.139385
-4.349773,-0.7793847
-4.199773,-0.4293848
-4.099773,-0.08938476
-3.899773,0.2406152
-3.779773,0.5506153
-3.599773,0.8406152
-3.379773,1.120615
-3.199773,1.380615
-2.979773,1.620615
-2.749773,1.840615
-2.499773,2.050615
-2.299773,2.230615
-2.079773,2.390615
-1.799773,2.550615
-1.579773,2.680615
-1.399773,2.790615
-1.129773,2.900615
-0.949773,3.000615
-0.6797729,3.070615
-0.4997729,3.150615
-0.2797729,3.210615
15.60023,-14.44938
14.80023,-14.69938
14.00023,-14.88938
13.15023,-15.02938
12.30023,-15.10938
11.55023,-15.13938
10.70023,-15.12938
9.950227,-15.07938
9.100226,-14.99938
8.350226,-14.87938
7.600227,-14.73938
6.850227,-14.56938
6.100227,-14.37938
5.350227,-14.16938
4.600227,-13.92938
3.850227,-13.68938
3.100227,-13.41938
2.450227,-13.14938
1.800227,-12.86938
1.150227,-12.56938
0.500227,-12.26938
-0.09977295,-11.95938
-0.5997729,-11.63938
-1.199773,-11.30938
-1.699773,-10.96938
-2.199773,-10.61938
-2.699773,-10.25938
-3.149773,-9.869385
-3.599773,-9.469384
-3.949773,-9.059384
-4.299773,-8.609385
-4.649773,-8.139384
-4.999773,-7.649384
-5.249773,-7.129385
-5.499773,-6.589385
-5.649773,-6.019385
-5.899773,-5.439384
-5.949773,-4.839385
-6.099773,-4.229385
-6.099773,-3.609385
-6.099773,-2.989385
-6.049773,-2.369385
-5.999773,-1.749385
-5.849773,-1.149385
-5.699773,-0.5593848
-5.499773,0.01061523
-5.299773,0.5506153
-4.999773,1.070615
-4.799773,1.550615
-4.499773,2.010615
-4.199773,2.430615
-3.799773,2.820615
-3.499773,3.170615
-3.199773,3.480615
-2.799773,3.760615
-2.499773,4.010615
-2.099773,4.210615
-1.799773,4.380615
-1.499773,4.520615
-1.099773,4.630615
-0.7997729,4.710615
-0.4997729,4.760615
-0.1997729,4.790615
0.1002271,4.800615
0.400227,4.790615
0.650227,4.760615
0.900227,4.730615
1.150227,4.680615
16.90023,-17.74938
15.93023,-18.08938
15.00023,-18.34938
14.05023,-18.50938
13.15023,-18.60938
12.25023,-18.62938
11.35023,-18.58938
10.45023,-18.50938
9.650227,-18.37938
8.750227,-18.21939
7.900227,-18.01938
7.000227,-17.78938
6.150227,-17.53938
5.270227,-17.25938
4.400227,-16.95938
3.620227,-16.62938
2.750227,-16.28938
1.970227,-15.92938
1.200227,-15.55938
0.4502271,-15.16938
-0.249773,-14.77938
-0.8997729,-14.35938
-1.549773,-13.93938
-2.149773,-13.50938
-2.749773,-13.05938
-3.249773,-12.57938
-3.749773,-12.08938
-4.199773,-11.54938
-4.649773,-10.98938
-5.049773,-10.36938
-5.449773,-9.719384
-5.749773,-9.019384
-6.049773,-8.279385
-6.329773,-7.489385
-6.549773,-6.669384
-6.679773,-5.829385
-6.799773,-4.969385
-6.849773,-4.099385
-6.799773,-3.239385
-6.699773,-2.379385
-6.599773,-1.539385
-6.429773,-0.7293847
-6.199773,0.05061523
-5.929773,0.8006152
-5.649773,1.500615
-5.349773,2.170615
-4.999773,2.790615
-4.679773,3.360615
-4.349773,3.870615
-3.979773,4.330615
-3.599773,4.740615
-3.249773,5.100615
-2.899773,5.400615
-2.529773,5.650615
-2.199773,5.860615
-1.829773,6.020615
-1.499773,6.150615
-1.149773,6.260615
-0.8497729,6.320615
-0.4797729,6.370615
-0.1497729,6.390615
0.150227,6.400615
0.4502271,6.370615
0.8502271,6.340615
1.150227,6.290615
1.450227,6.230615
1.750227,6.150615
2.020227,6.090615
17.80023,-20.17938
16.75023,-20.68938
15.80023,-21.07938
14.80023,-21.30938
13.80023,-21.44938
12.90023,-21.47938
12.00023,-21.43938
11.10023,-21.32938
10.20023,-21.16938
9.300227,-20.97938
8.400227,-20.74938
7.500227,-20.49938
6.600227,-20.20938
5.700227,-19.88939
4.700227,-19.54939
3.800227,-19.16938
2.900227,-18.75938
2.000227,-18.31938
1.200227,-17.84938
0.350227,-17.35938
-0.3997729,-16.84938
-1.149773,-16.31938
-1.899773,-15.77938
-2.499773,-15.20938
-3.099773,-14.61938
-3.649773,-13.99938
-4.199773,-13.32938
-4.649773,-12.61938
-5.099773,-11.84938
-5.499773,-11.02938
-5.899773,-10.14938
-6.199773,-9.219384
-6.499773,-8.239385
-6.699773,-7.219385
-6.899773,-6.169384
-6.999773,-5.109385
-6.999773,-4.049385
-6.949773,-3.009385
-6.899773,-1.989385
-6.649773,-1.009385
-6.399773,-0.05938476
-6.099773,0.8406152
-5.799773,1.700615
-5.449773,2.520615
-5.099773,3.290615
-4.649773,4.020615
-4.299773,4.700615
-3.849773,5.320615
-3.399773,5.860615
-2.949773,6.320615
-2.599773,6.700615
-2.149773,6.980615
-1.699773,7.190615
-1.349773,7.330615
-0.9997729,7.420615
-0.5997729,7.460615
-0.2997729,7.480615
0.1002271,7.470615
0.400227,7.450615
0.750227,7.420615
1.100227,7.370615
1.500227,7.300615
1.800227,7.230615
2.150227,7.170615
2.500227,7.100615
2.800227,7.050615
3.100227,7.020615
3.450227,7.010615
19.05023,-21.17938
18.08023,-22.03938
17.05023,-22.69938
16.08023,-23.13938
15.05023,-23.40938
14.07023,-23.50938
13.15023,-23.49938
12.25023,-23.37938
11.35023,-23.21939
10.47023,-23.00938
9.600226,-22.78938
8.700227,-22.53938
7.800227,-22.27938
6.850227,-21.98938
5.900227,-21.67938
4.970227,-21.31938
4.000227,-20.89938
3.070227,-20.42938
2.150227,-19.88939
1.250227,-19.29939
0.400227,-18.66938
-0.4297729,-17.98938
-1.199773,-17.28938
-1.879773,-16.54939
-2.549773,-15.79938
-3.179773,-14.99938
-3.749773,-14.17938
-4.229773,-13.30938
-4.699773,-12.38938
-5.129773,-11.40938
-5.499773,-10.38938
-5.799773,-9.299384
-6.099773,-8.179384
-6.299773,-7.029385
-6.449773,-5.869385
-6.529773,-4.709384
-6.549773,-3.559385
-6.479773,-2.439385
-6.349773,-1.359385
-6.149773,-0.2993848
-5.949773,0.7306152
-5.649773,1.740615
-5.349773,2.710615
-5.029773,3.680615
-4.599773,4.600615
-4.249773,5.470615
-3.799773,6.270615
-3.279773,6.960615
-2.749773,7.550615
-2.279773,8.000615
-1.799773,8.330615
-1.249773,8.560615
-0.7997729,8.690615
-0.3797729,8.760615
0.05022705,8.790615
0.4502271,8.790615
0.8502271,8.770615
1.270227,8.730615
1.650227,8.670615
2.100227,8.600616
2.550227,8.510615
2.920227,8.410615
3.350227,8.300615
3.700227,8.220615
4.100227,8.150615
4.420227,8.120615
4.800227,8.110615
5.220227,8.150615
20.10023,-20.67938
19.35023,-21.95938
18.60023,-22.99938
17.75023,-23.73938
16.90023,-24.24938
16.00023,-24.50938
15.10023,-24.58938
14.25023,-24.51938
13.40023,-24.36938
12.55023,-24.18938
11.70023,-23.98938
10.80023,-23.80938
9.900227,-23.64938
8.950227,-23.48938
8.000227,-23.31938
7.000227,-23.09938
6.000227,-22.80938
5.000227,-22.42938
4.000227,-21.92938
3.100227,-21.31938
2.100227,-20.60938
1.250227,-19.80938
0.400227,-18.93938
-0.3497729,-18.03938
-1.099773,-17.09938
-1.849773,-16.14938
-2.499773,-15.18938
-3.099773,-14.19938
-3.699773,-13.17938
-4.149773,-12.11938
-4.599773,-10.99938
-4.999773,-9.839384
-5.299773,-8.619385
-5.549773,-7.379385
-5.699773,-6.119385
-5.799773,-4.859385
-5.899773,-3.609385
-5.849773,-2.379385
-5.799773,-1.159385
-5.649773,0.05061523
-5.499773,1.260615
-5.299773,2.470615
-5.099773,3.660615
-4.799773,4.840615
-4.399773,5.960615
-4.049773,6.970615
-3.599773,7.860615
-3.099773,8.580615
-2.599773,9.140615
-2.099773,9.540615
-1.599773,9.810615
-1.149773,9.950615
-0.7997729,10.02061
-0.3997729,10.03061
0.00022705078,10.01062
0.300227,9.970615
0.700227,9.940615
1.050227,9.900615
1.500227,9.870615
1.850227,9.840615
2.300227,9.810615
2.750227,9.790615
3.200227,9.760615
3.700227,9.750615
4.200227,9.730615
4.650227,9.730615
5.200227,9.730615
5.700227,9.750615
19.50023,-17.97938
19.33023,-19.51938
19.10023,-20.87938
18.78023,-21.96939
18.40023,-22.83938
17.98023,-23.42938
17.50023,-23.81938
17.02023,-24.01938
16.55023,-24.10938
15.92023,-24.11938
15.30023,-24.09938
14.50023,-24.08938
13.60023,-24.09938
12.67023,-24.12938
11.65023,-24.14938
10.55023,-24.13938
9.400227,-24.06938
8.270226,-23.88938
7.150227,-23.57938
6.120227,-23.10938
5.100227,-22.49938
4.150227,-21.72938
3.200227,-20.86938
2.320227,-19.90938
1.450227,-18.89938
0.620227,-17.84938
-0.1997729,-16.77938
-0.9797729,-15.67938
-1.699773,-14.54938
-2.379773,-13.37938
-2.999773,-12.14938
-3.499773,-10.86938
-3.999773,-9.549384
-4.349773,-8.179384
-4.699773,-6.799385
-4.979773,-5.389385
-5.149773,-3.989385
-5.279773,-2.559385
-5.299773,-1.139385
-5.329773,0.3106152
-5.199773,1.760615
-5.099773,3.200615
-4.949773,4.600615
-4.749773,5.910615
-4.449773,7.090615
-4.199773,8.040615
-3.849773,8.800615
-3.529773,9.280615
-3.199773,9.590615
-2.949773,9.720615
-2.699773,9.770615
-2.499773,9.760615
-2.349773,9.740615
-2.149773,9.750615
-1.949773,9.810615
-1.729773,9.940615
-1.399773,10.14062
-0.9997729,10.41061
-0.4997729,10.69061
0.1002271,10.95061
0.750227,11.14061
1.320227,11.26062
1.950227,11.31061
2.520227,11.31061
3.050227,11.29062
3.550227,11.30062
4.050227,11.33062
4.500227,11.40061
18.60023,-13.67938
18.85023,-15.29938
19.10023,-16.83938
19.25023,-18.23938
19.40023,-19.47938
19.55023,-20.52938
19.70023,-21.41938
19.80023,-22.14938
19.80023,-22.75938
19.75023,-23.25938
19.50023,-23.67938
19.05023,-24.04939
18.40023,-24.36938
17.55023,-24.64938
16.50023,-24.86938
15.35023,-25.01938
14.10023,-25.08938
12.85023,-25.04939
11.60023,-24.87938
10.40023,-24.55938
9.300227,-24.10938
8.250227,-23.49938
7.200227,-22.76938
6.150227,-21.90938
5.100227,-20.94938
4.050227,-19.90938
2.900227,-18.78938
1.850227,-17.58938
0.900227,-16.32938
-0.09977295,-14.99938
-0.8997729,-13.61938
-1.599773,-12.18938
-2.199773,-10.70938
-2.749773,-9.219384
-3.199773,-7.679385
-3.599773,-6.129385
-3.999773,-4.539385
-4.299773,-2.929385
-4.599773,-1.269385
-4.749773,0.4106152
-4.899773,2.080615
-4.899773,3.710615
-4.899773,5.250615
-4.899773,6.610615
-4.799773,7.750615
-4.649773,8.560615
-4.599773,9.100616
-4.449773,9.320615
-4.399773,9.360615
-4.299773,9.260615
-4.299773,9.150615
-4.249773,9.090615
-4.199773,9.110615
-4.049773,9.270615
-3.899773,9.540615
-3.599773,9.950615
-3.299773,10.45061
-2.749773,11.01062
-2.099773,11.53061
-1.499773,11.95061
-0.7997729,12.24061
-0.1997729,12.36061
0.400227,12.38062
0.8502271,12.35061
1.300227,12.32061
1.700227,12.35061
2.100227,12.42062
2.400227,12.55062
19.10023,-9.619385
19.68023,-11.12938
20.15023,-12.64938
20.58023,-14.12938
20.95023,-15.55938
21.28023,-16.88939
21.70023,-18.14938
22.03023,-19.30938
22.35023,-20.40938
22.58023,-21.41938
22.70023,-22.36938
22.70023,-23.26938
22.40023,-24.10938
21.88023,-24.84938
21.15023,-25.49938
20.13023,-25.98938
19.00023,-26.32938
17.82023,-26.47938
16.60023,-26.48938
15.45023,-26.32938
14.35023,-26.04939
13.22023,-25.62938
12.15023,-25.09938
10.92023,-24.40938
9.650227,-23.57938
8.250227,-22.55938
6.800227,-21.37938
5.370227,-20.03938
4.000227,-18.58938
2.770227,-17.06938
1.750227,-15.52938
0.820227,-13.98938
0.05022705,-12.44938
-0.629773,-10.90938
-1.249773,-9.339385
-1.879773,-7.709384
-2.499773,-6.009385
-3.029773,-4.249385
-3.599773,-2.429385
-4.079773,-0.5893847
-4.449773,1.230615
-4.829773,2.970615
-5.149773,4.580615
-5.349773,5.960615
-5.549773,7.100615
-5.649773,7.900615
-5.749773,8.410615
-5.779773,8.610615
-5.699773,8.650615
-5.669773,8.620615
-5.649773,8.630615
-5.479773,8.790615
-5.299773,9.090615
-5.079773,9.560615
-4.799773,10.12062
-4.499773,10.74061
-4.199773,11.36061
-3.829773,11.95061
-3.449773,12.46062
-3.049773,12.82061
-2.599773,13.04062
-2.099773,13.11061
-1.599773,13.08062
-1.149773,13.00062
-0.7497729,12.91061
-0.449773,12.83062
-0.1997729,12.76062
-0.07977295,12.70061
19.40023,-6.139385
20.30023,-7.459384
21.20023,-8.879385
21.95023,-10.35938
22.60023,-11.86938
23.25023,-13.36938
23.80023,-14.85938
24.25023,-16.28938
24.60023,-17.67938
25.00023,-18.99938
25.30023,-20.29939
25.45023,-21.53938
25.40023,-22.77938
25.20023,-23.97938
24.70023,-25.10938
24.00023,-26.08938
23.10023,-26.90938
22.10023,-27.48938
21.10023,-27.87938
20.05023,-28.06938
19.00023,-28.10938
17.90023,-27.97938
16.70023,-27.69938
15.40023,-27.19938
13.90023,-26.46938
12.35023,-25.45938
10.60023,-24.20938
9.000227,-22.73938
7.500227,-21.13939
6.090227,-19.48938
4.900227,-17.85938
3.850227,-16.29939
2.800227,-14.75938
1.850227,-13.21938
0.900227,-11.62938
-0.009772949,-9.939384
-0.8997729,-8.159385
-1.759773,-6.289385
-2.499773,-4.359385
-3.259773,-2.429385
-3.899773,-0.5193847
-4.499773,1.300615
-5.099773,3.010615
-5.549773,4.490615
-5.999773,5.750615
-6.299773,6.650615
-6.399773,7.260615
-6.449773,7.560615
-6.399773,7.690615
-6.249773,7.760615
-6.099773,7.940615
-5.949773,8.340615
-5.799773,8.940615
-5.549773,9.690615
-5.299773,10.49061
-5.149773,11.20061
-4.999773,11.81061
-4.849773,12.24061
-4.699773,12.55062
-4.549773,12.71062
-4.299773,12.79062
-3.899773,12.80062
-3.399773,12.81061
-2.949773,12.83062
-2.499773,12.86061
-2.199773,12.87062
-1.999773,12.83062
-1.849773,12.69061
17.60023,-2.129385
18.78023,-3.249385
20.05023,-4.519385
21.25023,-5.929385
22.45023,-7.459384
23.55023,-9.099384
24.60023,-10.79938
25.50023,-12.50938
26.30023,-14.19938
27.03023,-15.85938
27.65023,-17.49938
28.10023,-19.10938
28.35023,-20.69938
28.43023,-22.21939
28.25023,-23.67938
27.75023,-25.01938
27.10023,-26.24938
26.23023,-27.28938
25.25023,-28.15938
24.23023,-28.80938
23.05023,-29.28938
21.82023,-29.52938
20.50023,-29.53938
18.97023,-29.23938
17.35023,-28.67938
15.75023,-27.80938
14.15023,-26.70938
12.72023,-25.42938
11.35023,-24.05938
10.02023,-22.63938
8.700227,-21.18938
7.350227,-19.68938
5.900227,-18.11938
4.490227,-16.43938
3.100227,-14.64938
1.770227,-12.73938
0.6002271,-10.74938
-0.4297729,-8.709385
-1.299773,-6.669384
-2.109773,-4.669384
-2.799773,-2.719385
-3.559773,-0.8293847
-4.249773,0.9906152
-4.879773,2.680615
-5.499773,4.190615
-5.979773,5.350615
-6.199773,6.200615
-6.199773,6.720615
-6.049773,7.040615
-5.879773,7.270615
-5.699773,7.550615
-5.549773,8.060615
-5.499773,8.780615
-5.499773,9.660615
-5.449773,10.51062
-5.399773,11.21062
-5.349773,11.71062
-5.299773,11.99061
-5.149773,12.14061
-4.979773,12.20061
-4.699773,12.23061
-4.399773,12.29062
-4.049773,12.38062
-3.699773,12.55062
-3.399773,12.75062
-3.329773,12.94061
-3.299773,13.04062
-3.449773,12.97062
15.40023,1.580615
16.80023,0.9406152
18.30023,0.1906152
19.85023,-0.7593848
21.50023,-1.919385
23.05023,-3.369385
24.60023,-5.069385
26.05023,-7.029385
27.40023,-9.149384
28.55023,-11.37938
29.60023,-13.61938
30.35023,-15.81938
31.00023,-17.95938
31.35023,-19.98938
31.50023,-21.90938
31.45023,-23.65938
31.20023,-25.26938
30.65023,-26.69938
29.90023,-27.93938
28.95023,-28.93938
27.80023,-29.71938
26.25023,-30.18938
24.50023,-30.38938
22.70023,-30.27938
20.90023,-29.94938
19.30023,-29.43938
17.90023,-28.81938
16.60023,-28.10938
15.30023,-27.30938
13.90023,-26.34938
12.40023,-25.17938
10.60023,-23.69938
8.700227,-21.95938
6.890227,-19.95938
5.100227,-17.79939
3.540227,-15.53938
2.200227,-13.24938
1.040227,-11.01938
0.1002271,-8.859385
-0.6597729,-6.839385
-1.399773,-4.909385
-2.109773,-3.029385
-2.799773,-1.139385
-3.609773,0.7506152
-4.399773,2.550615
-4.999773,4.050615
-5.399773,5.200615
-5.549773,5.910615
-5.499773,6.400615
-5.349773,6.770615
-5.199773,7.170615
-5.049773,7.760615
-4.999773,8.530615
-5.099773,9.430615
-5.199773,10.29062
-5.299773,10.95061
-5.399773,11.44061
-5.399773,11.74061
-5.299773,11.97062
-4.999773,12.15061
-4.699773,12.32061
-4.299773,12.46062
-3.999773,12.57061
-3.849773,12.64061
-3.799773,12.69061
-3.999773,12.71062
-4.399773,12.68062
-4.899773,12.53061
14.60023,4.960615
16.15023,4.710615
17.80023,4.250615
19.48023,3.530615
21.25023,2.580615
23.00023,1.340615
24.80023,-0.1393848
26.45023,-1.889385
28.05023,-3.849385
29.45023,-5.989385
30.70023,-8.279385
31.81023,-10.67938
32.70023,-13.16938
33.36023,-15.71938
33.80023,-18.26938
34.06023,-20.73938
34.10023,-23.06938
33.95023,-25.16938
33.65023,-27.03938
33.05023,-28.59938
32.20023,-29.84938
30.98023,-30.68938
29.50023,-31.20938
27.80023,-31.39938
26.05023,-31.40938
24.42023,-31.29938
22.85023,-31.12938
21.30023,-30.90938
19.60023,-30.55938
17.67023,-29.88938
15.55023,-28.81938
13.27023,-27.24938
11.00023,-25.30938
8.990227,-23.04939
7.150227,-20.65938
5.520227,-18.18938
4.100227,-15.70938
2.870227,-13.28938
1.800227,-10.94938
0.990227,-8.819385
0.250227,-6.849385
-0.4097729,-5.009385
-1.099773,-3.179385
-1.859773,-1.269385
-2.649773,0.6906152
-3.379773,2.530615
-3.999773,4.080615
-4.299773,5.130615
-4.449773,5.820615
-4.479773,6.200615
-4.499773,6.520615
-4.479773,6.980615
-4.599773,7.630615
-4.699773,8.510615
-4.849773,9.480615
-5.049773,10.39062
-5.199773,11.16061
-5.329773,11.72062
-5.299773,12.13062
-5.099773,12.44061
-4.799773,12.66061
-4.399773,12.77061
-4.049773,12.73061
-3.899773,12.51062
-3.899773,12.19061
-4.169773,11.83062
-4.649773,11.48061
-5.249773,11.18062
15.30023,8.420615
16.90023,8.190615
18.50023,7.620615
20.15023,6.720615
21.90023,5.600615
23.60023,4.200615
25.40023,2.580615
27.15023,0.7306152
28.70023,-1.249385
30.10023,-3.289385
31.30023,-5.349385
32.50023,-7.469385
33.60023,-9.709385
34.56023,-12.14938
35.30023,-14.74938
35.66022,-17.45938
35.80023,-20.16938
35.81023,-22.76938
35.70023,-25.25938
35.45023,-27.55938
35.00023,-29.63938
34.30023,-31.31938
33.40023,-32.59938
32.30023,-33.40939
31.00023,-33.91938
29.60023,-34.15939
28.00023,-34.24939
26.20023,-34.16938
24.00023,-33.83938
21.50023,-33.08938
18.80023,-31.87938
16.19023,-30.16938
13.80023,-28.09938
11.64023,-25.78938
9.700227,-23.35938
7.940227,-20.83938
6.400227,-18.23938
4.940227,-15.60938
3.700227,-13.02938
2.690227,-10.66938
1.900227,-8.579385
1.200227,-6.789385
0.500227,-5.099385
-0.259773,-3.319385
-1.099773,-1.379385
-1.859773,0.6906152
-2.499773,2.670615
-2.899773,4.250615
-3.099773,5.350615
-3.249773,5.830615
-3.299773,5.980615
-3.449773,6.090615
-3.699773,6.410615
-3.999773,7.160615
-4.299773,8.260615
-4.599773,9.590615
-4.799773,10.87062
-4.849773,11.82061
-4.799773,12.42062
-4.749773,12.67062
-4.599773,12.75062
-4.399773,12.69061
-4.099773,12.53061
-3.949773,12.14061
-3.799773,11.60061
-3.899773,10.95061
-4.099773,10.32061
-4.499773,9.820615
16.55023,11.98061
18.60023,11.77061
20.70023,11.25062
22.98023,10.43062
25.25023,9.320615
27.63023,7.820615
29.90023,5.970615
31.83023,3.740615
33.45023,1.280615
34.66022,-1.289385
35.60023,-3.889385
36.51023,-6.489385
37.30023,-9.099384
37.83023,-11.68938
38.00023,-14.19938
37.78023,-16.49938
37.40023,-18.62938
37.15023,-20.69938
37.00023,-22.86938
36.93023,-25.21939
36.70023,-27.68938
36.23022,-30.16938
35.55023,-32.48938
34.70023,-34.40939
33.80023,-35.90939
32.73022,-36.84938
31.30023,-37.35938
29.45023,-37.34938
27.20023,-36.91938
24.65023,-36.00938
22.15023,-34.72939
19.77023,-33.08938
17.50023,-31.18938
15.34023,-29.02938
13.20023,-26.64938
10.99023,-24.00938
9.000227,-21.17938
7.270227,-18.21939
5.800227,-15.28938
4.590227,-12.64938
3.650227,-10.34938
2.800227,-8.499385
2.050227,-6.859385
1.270227,-5.179385
0.4502271,-3.269385
-0.359773,-1.029385
-1.049773,1.300615
-1.529773,3.370615
-1.799773,4.950615
-1.829773,5.690615
-1.749773,5.810615
-1.669773,5.530615
-1.749773,5.320615
-2.029773,5.670615
-2.449773,6.660615
-2.929773,8.280615
-3.299773,9.990615
-3.449773,11.32061
-3.499773,12.11061
-3.429773,12.28061
-3.449773,12.16061
-3.499773,11.90061
-3.499773,11.63062
-3.419773,11.29062
-3.299773,10.84062
-3.249773,10.23061
-3.199773,9.510615
-3.069773,8.850616
17.60023,14.87062
20.05023,14.90061
22.70023,14.60061
25.30023,13.88062
27.90023,12.74061
30.45023,11.11061
32.90023,9.130615
34.95023,6.830615
36.70023,4.360615
38.31023,1.720615
39.70023,-1.089385
40.86023,-4.079385
41.80022,-7.159385
42.46022,-10.17938
42.70022,-13.07938
42.31022,-15.74938
41.60022,-18.17938
40.80022,-20.35938
40.20023,-22.48938
