U,V
1.298734,5.150003
1.598734,5.050003
1.998734,4.950003
2.298733,4.950003
17.49873,-24.05
16.29873,-24.85
15.09873,-25.35
13.99873,-25.55
12.79873,-25.65
11.69873,-25.45
10.49873,-25.25
9.398734,-24.85
8.498734,-24.35
7.498734,-23.95
6.498734,-23.35
5.598733,-22.85
4.598733,-22.35
3.698734,-21.75
2.798733,-21.05
1.798734,-20.55
0.8987336,-19.95
-0.001266479,-19.45
-0.8012665,-18.95
-1.601267,-18.35
-2.301266,-17.85
-3.001266,-17.25
-3.701267,-16.65
-4.301267,-15.95
-4.801267,-15.15
-5.301267,-14.45
-5.701267,-13.65
-6.201267,-12.75
-6.501266,-11.85
-6.901267,-10.85
-7.201267,-9.749997
-7.401267,-8.649997
-7.601266,-7.549997
-7.801267,-6.449997
-7.801267,-5.349997
-7.801267,-4.149997
-7.701267,-3.149997
-7.501266,-2.049997
-7.201267,-1.149997
-6.901267,-0.149997
-6.601266,0.6500031
-6.201267,1.450003
-5.701267,2.150003
-5.301267,2.950003
-4.801267,3.450003
-4.401267,4.150003
-3.801266,4.550003
-3.301266,5.050003
-3.001266,5.450003
-2.501266,5.850003
-2.201267,5.950003
-1.801267,6.150003
-1.401266,6.250003
-1.101267,6.450003
-0.8012665,6.350003
-0.5012665,6.550003
-0.2012665,6.450003
0.1987335,6.550003
0.4987335,6.550003
0.8987336,6.650003
1.198734,6.550003
1.698734,6.650003
1.998734,6.450003
2.498734,6.550003
2.898734,6.450003
3.298733,6.450003
3.698734,6.350003
4.098733,6.450003
17.19873,-24.95
16.09873,-25.95
14.89873,-26.75
13.69873,-27.15
12.49873,-27.35
11.39873,-27.35
10.29873,-27.05
9.298734,-26.75
8.398734,-26.25
7.498734,-25.75
6.698734,-25.25
5.698734,-24.65
4.898734,-24.15
3.898734,-23.55
2.998734,-22.95
1.998734,-22.45
1.098734,-21.75
0.1987335,-21.15
-0.7012665,-20.35
-1.601267,-19.75
-2.301266,-19.05
-3.001266,-18.25
-3.601267,-17.45
-4.301267,-16.65
-4.801267,-15.85
-5.301267,-14.95
-5.801267,-14.05
-6.201267,-12.95
-6.601266,-11.85
-6.901267,-10.65
-7.101266,-9.549997
-7.401267,-8.249997
-7.501266,-6.949997
-7.601266,-5.649997
-7.501266,-4.449997
-7.501266,-3.249997
-7.301267,-2.149997
-7.101266,-0.9499969
-6.901267,0.05000305
-6.601266,1.050003
-6.101266,2.050003
-5.801267,3.050003
-5.401267,3.850003
-4.901267,4.750003
-4.401267,5.450003
-3.901267,6.150003
-3.301266,6.750003
-2.801266,7.250003
-2.201267,7.550003
-1.801267,7.850003
-1.301267,7.850003
-0.9012665,8.050003
-0.5012665,8.050003
-0.1012665,8.050003
0.1987335,8.050003
0.5987335,8.050003
0.9987335,8.050003
1.398733,8.050003
1.798734,8.050003
2.298733,8.050003
2.798733,8.050003
3.198734,8.050003
3.698734,7.950003
4.198734,7.950003
4.698734,7.950003
5.198734,7.850003
5.698734,7.850003
6.198734,7.850003
17.39873,-24.65
16.49873,-26.15
15.39873,-27.25
14.19873,-27.85
13.09873,-28.25
11.99873,-28.25
10.99873,-28.05
10.09873,-27.65
9.298734,-27.25
8.498734,-26.75
7.798734,-26.35
6.998734,-25.95
6.198734,-25.55
5.298734,-25.15
4.298734,-24.75
3.298733,-24.15
2.398734,-23.45
1.398733,-22.85
0.3987335,-21.95
-0.4012665,-21.15
-1.201267,-20.25
-2.001266,-19.35
-2.701267,-18.45
-3.301266,-17.45
-3.901267,-16.55
-4.501266,-15.55
-5.001266,-14.55
-5.601266,-13.45
-6.001266,-12.35
-6.401267,-11.05
-6.701267,-9.849998
-6.901267,-8.449997
-7.001266,-7.149997
-7.101266,-5.749997
-7.101266,-4.449997
-7.101266,-3.049997
-7.001266,-1.749997
-6.901267,-0.349997
-6.701267,0.8500031
-6.501266,2.150003
-6.201267,3.350003
-5.901267,4.650003
-5.601266,5.650003
-5.201267,6.750003
-4.701267,7.550003
-4.201267,8.350003
-3.701267,8.950004
-3.101267,9.250003
-2.601267,9.450004
-2.101267,9.650003
-1.701267,9.650003
-1.301267,9.750003
-0.9012665,9.550003
-0.5012665,9.650003
-0.2012665,9.550003
0.1987335,9.650003
0.5987335,9.550003
1.098734,9.650003
1.498734,9.650003
2.098734,9.750003
2.598734,9.650003
3.198734,9.750003
3.798733,9.650003
4.398734,9.750003
4.998734,9.650003
5.698734,9.750003
6.298734,9.650003
6.898734,9.750003
17.19873,-22.55
16.69873,-24.35
15.99873,-25.85
15.09873,-26.85
14.29873,-27.45
13.39873,-27.65
12.69873,-27.55
12.09873,-27.25
11.49873,-26.95
10.89873,-26.65
10.39873,-26.45
9.698733,-26.25
8.898734,-26.15
7.998734,-26.05
7.098733,-25.85
5.998734,-25.45
4.898734,-25.15
3.898734,-24.45
2.898734,-23.65
1.998734,-22.85
1.198734,-21.85
0.3987335,-20.95
-0.4012665,-19.85
-1.201267,-18.85
-1.901266,-17.85
-2.601267,-16.75
-3.301266,-15.55
-4.001266,-14.45
-4.501266,-13.15
-5.101266,-11.85
-5.501266,-10.55
-5.901267,-9.049997
-6.101266,-7.549997
-6.301267,-6.049997
-6.401267,-4.549997
-6.601266,-2.949997
-6.601266,-1.449997
-6.601266,0.1500031
-6.601266,1.550003
-6.501266,3.150003
-6.301267,4.450003
-6.101266,5.850003
-5.901267,6.950003
-5.601266,7.950003
-5.301267,8.650003
-5.001266,9.150003
-4.701267,9.450004
-4.501266,9.550003
-4.301267,9.550003
-4.101266,9.550003
-3.801266,9.550003
-3.601267,9.450004
-3.301266,9.550003
-3.001266,9.750003
-2.601267,9.950004
-2.201267,10.25
-1.601267,10.45
-1.101267,10.85
-0.4012665,11.15
0.2987335,11.35
0.9987335,11.45
1.698734,11.55
2.498734,11.55
3.098734,11.65
3.698734,11.65
4.198734,11.75
4.698734,11.85
5.098733,12.05
16.49873,-18.65
16.59873,-20.55
16.49873,-22.45
16.19873,-23.75
15.89873,-24.75
15.49873,-25.25
15.29873,-25.65
15.09873,-25.65
14.79873,-25.75
14.59873,-25.65
14.19873,-25.85
13.59873,-25.85
12.89873,-26.05
11.89873,-26.15
10.89873,-26.15
9.698733,-26.05
8.598734,-25.85
7.498734,-25.45
6.498734,-25.05
5.598733,-24.25
4.698734,-23.45
3.798733,-22.55
2.998734,-21.55
1.998734,-20.55
1.098734,-19.45
0.09873352,-18.35
-0.8012665,-17.05
-1.701267,-15.85
-2.501266,-14.45
-3.201267,-13.05
-3.701267,-11.55
-4.201267,-9.949997
-4.601266,-8.249997
-4.901267,-6.649997
-5.201267,-5.049997
-5.501266,-3.349997
-5.801267,-1.549997
-6.001266,0.1500031
-6.201267,1.850003
-6.301267,3.550003
-6.401267,5.050003
-6.401267,6.350003
-6.401267,7.450003
-6.301267,8.250003
-6.301267,8.850003
-6.301267,9.050003
-6.301267,9.050003
-6.301267,8.850003
-6.301267,8.850003
-6.201267,8.750003
-6.101266,8.850003
-5.901267,9.150003
-5.601266,9.550003
-5.101266,9.950004
-4.701267,10.45
-4.101266,10.95
-3.501266,11.45
-2.801266,11.95
-2.201267,12.15
-1.401266,12.45
-0.8012665,12.45
-0.1012665,12.55
0.4987335,12.55
0.9987335,12.65
1.298734,12.75
1.598734,12.95
1.598734,13.15
1.798734,13.15
15.79873,-14.45
16.29873,-16.25
16.69873,-18.05
16.89873,-19.45
17.19873,-20.75
17.39873,-21.75
17.59873,-22.55
17.89873,-23.15
18.19873,-23.65
18.29873,-24.15
18.29873,-24.65
17.99873,-25.15
17.49873,-25.55
16.79873,-25.85
15.79873,-26.15
14.79873,-26.25
13.79873,-26.35
12.79873,-26.15
11.79873,-25.85
10.89873,-25.55
9.898734,-25.05
8.898734,-24.45
7.698734,-23.65
6.398734,-22.75
5.098733,-21.65
3.698734,-20.45
2.398734,-19.05
1.198734,-17.65
0.1987335,-16.15
-0.7012665,-14.65
-1.401266,-13.05
-2.101267,-11.55
-2.601267,-9.949997
-3.201267,-8.349998
-3.701267,-6.549997
-4.301267,-4.849997
-4.801267,-2.949997
-5.301267,-1.049997
-5.801267,0.8500031
-6.301267,2.550003
-6.701267,4.250003
-7.101266,5.450003
-7.301267,6.650003
-7.501266,7.350003
-7.601266,7.950003
-7.701267,8.050003
-7.801267,8.150003
-7.701267,8.150003
-7.701267,8.250003
-7.501266,8.450004
-7.301267,8.950004
-7.101266,9.550003
-6.601266,10.25
-6.201267,11.05
-5.601266,11.65
-5.201267,12.15
-4.601266,12.45
-4.201267,12.65
-3.701267,12.75
-3.201267,12.75
-2.801266,12.85
-2.301266,12.95
-1.801267,13.15
-1.501266,13.35
-1.301267,13.35
-1.201267,13.25
-1.201267,13.05
-1.101267,12.65
15.69873,-10.45
16.49873,-11.95
17.09873,-13.55
17.69873,-14.95
18.29873,-16.55
18.79873,-17.75
19.29873,-19.05
19.89873,-20.05
20.29873,-21.15
20.79873,-21.95
20.99873,-22.95
21.09873,-23.75
20.99873,-24.65
20.59873,-25.35
19.99873,-26.05
19.39873,-26.55
18.59873,-26.85
17.89873,-27.05
17.09873,-27.25
16.29873,-27.15
15.39873,-26.95
14.19873,-26.65
12.89873,-25.95
11.19873,-25.15
9.598734,-23.95
7.798734,-22.75
6.298734,-21.15
4.798734,-19.75
3.598734,-18.05
2.498734,-16.75
1.598734,-15.15
0.5987335,-13.85
-0.3012665,-12.25
-1.201267,-10.65
-2.101267,-8.849998
-3.001266,-7.049997
-3.701267,-5.049997
-4.601266,-3.149997
-5.301267,-1.149997
-6.001266,0.5500031
-6.701267,2.250003
-7.301267,3.750003
-7.901267,5.050003
-8.301267,5.950003
-8.501266,6.650003
-8.501266,7.050003
-8.501266,7.250003
-8.301267,7.450003
-8.101267,7.750003
-7.901267,8.250003
-7.601266,9.050003
-7.301267,9.950004
-7.001266,10.75
-6.701267,11.65
-6.301267,12.25
-6.001266,12.45
-5.701267,12.55
-5.401267,12.45
-5.201267,12.35
-4.901267,12.35
-4.701267,12.55
-4.301267,12.75
-4.001266,13.25
-3.701267,13.55
-3.501266,13.85
-3.301266,13.65
-3.101267,13.45
-2.701267,12.95
15.09873,-6.049997
16.09873,-7.249997
17.19873,-8.549997
18.09873,-10.05
19.09873,-11.55
19.99873,-13.05
20.89873,-14.55
21.69873,-15.95
22.49873,-17.35
23.09873,-18.65
23.69873,-19.95
23.99873,-21.25
24.09873,-22.55
23.89873,-23.65
23.59873,-24.75
23.09873,-25.65
22.49873,-26.45
21.89873,-27.05
21.29873,-27.65
20.49873,-28.05
19.59873,-28.25
18.39873,-28.35
16.99873,-28.05
15.39873,-27.35
13.79873,-26.35
12.19873,-25.15
10.89873,-23.65
9.598734,-22.35
8.398734,-20.95
6.998734,-19.75
5.698734,-18.45
4.198734,-17.05
2.598734,-15.45
1.098734,-13.65
-0.2012665,-11.65
-1.401266,-9.649997
-2.301266,-7.549997
-3.201267,-5.649997
-4.001266,-3.749997
-4.801267,-1.949997
-5.601266,-0.149997
-6.401267,1.550003
-7.201267,3.150003
-7.801267,4.450003
-8.201266,5.550003
-8.401267,6.250003
-8.301267,6.750003
-8.001266,7.150003
-7.701267,7.550003
-7.401267,8.150003
-7.101266,8.950004
-7.001266,9.950004
-6.801267,10.95
-6.801267,11.65
-6.701267,12.25
-6.601266,12.35
-6.401267,12.35
-6.301267,12.25
-6.101266,12.15
-5.901267,12.25
-5.601266,12.45
-5.601266,12.75
-5.601266,13.15
-5.701267,13.55
-5.901267,13.85
-6.001266,13.85
-5.901267,13.65
-5.701267,13.35
13.49873,-2.749997
14.69873,-3.349997
15.89873,-4.149997
17.19873,-5.049997
18.59873,-6.149997
19.99873,-7.449997
21.39873,-9.049997
22.79873,-10.65
23.99873,-12.55
25.19873,-14.35
26.19873,-16.25
26.89873,-17.95
27.49873,-19.75
27.79873,-21.25
27.69873,-22.85
27.49873,-24.15
27.09873,-25.25
26.59873,-26.15
25.99873,-26.95
25.19873,-27.65
23.99873,-28.15
22.69873,-28.45
21.09873,-28.55
19.39873,-28.35
17.89873,-27.85
16.59873,-27.15
15.49873,-26.35
14.29873,-25.65
13.19873,-24.65
11.59873,-23.75
9.798734,-22.45
7.698734,-20.95
5.498734,-19.05
3.598734,-16.95
1.898733,-14.55
0.4987335,-12.25
-0.6012665,-9.949997
-1.501266,-7.949997
-2.301266,-6.049997
-3.101267,-4.449997
-3.901267,-2.649997
-4.801267,-0.9499969
-5.701267,1.050003
-6.601266,2.750003
-7.301267,4.350003
-7.701267,5.350003
-7.801267,6.250003
-7.701267,6.650003
-7.401267,7.150003
-7.101266,7.750003
-6.901267,8.650003
-6.801267,9.550003
-6.801267,10.65
-7.001266,11.45
-7.101266,12.05
-7.201267,12.25
-7.301267,12.35
-7.101266,12.25
-6.901267,12.25
-6.501266,12.45
-6.401267,12.65
-6.501266,12.85
-6.901267,13.05
-7.501266,13.15
-8.301267,13.25
-8.801267,12.95
-9.101267,12.65
-9.001266,12.35
13.29873,0.750003
14.59873,0.5500031
15.89873,0.2500031
17.39873,-0.2499969
18.99873,-1.049997
20.49873,-2.049997
22.09873,-3.449997
23.59873,-4.849997
24.99873,-6.649997
26.29873,-8.549997
27.49873,-10.55
28.59873,-12.65
29.49873,-14.85
30.09873,-17.05
30.59873,-19.25
30.99873,-21.25
31.09873,-23.15
30.99873,-24.65
30.79873,-26.05
30.19873,-27.05
29.39873,-27.95
28.19873,-28.45
26.79873,-28.75
25.19873,-28.95
23.79873,-29.15
22.39873,-29.15
21.09873,-29.15
19.69873,-28.95
17.89873,-28.65
15.79873,-27.85
13.39873,-26.45
10.89873,-24.65
8.398734,-22.45
6.298734,-20.05
4.398734,-17.45
2.798733,-14.95
1.498734,-12.45
0.3987335,-10.25
-0.4012665,-8.249997
-1.201267,-6.649997
-1.901266,-5.049997
-2.801266,-3.349997
-3.701267,-1.449997
-4.801267,0.5500031
-5.601266,2.550003
-6.401267,4.150003
-6.801267,5.450003
-6.901267,6.150003
-6.801267,6.650003
-6.701267,7.150003
-6.601266,7.750003
-6.601266,8.450004
-6.701267,9.450004
-6.901267,10.45
-7.201267,11.35
-7.401267,11.95
-7.501266,12.35
-7.501266,12.55
-7.301267,12.55
-6.901267,12.65
-6.601266,12.75
-6.601266,12.65
-7.001266,12.55
-7.901267,12.15
-8.901267,11.65
-9.701266,10.95
-10.10127,10.25
-9.901267,9.650003
13.09873,3.450003
14.49873,3.650003
15.99873,3.450003
17.59873,3.150003
19.29873,2.350003
20.99873,1.450003
22.69873,0.2500031
24.39873,-1.049997
25.99873,-2.649997
27.39873,-4.249997
28.69873,-6.149997
29.79873,-8.049997
30.79873,-10.25
31.69873,-12.45
32.39874,-14.95
32.99873,-17.55
33.39874,-20.15
33.69873,-22.55
33.79873,-24.85
33.79873,-26.75
33.39874,-28.55
32.69873,-29.75
31.79873,-30.55
30.69873,-31.05
29.49873,-31.45
28.29873,-31.85
26.79873,-32.15
24.99873,-32.35
22.69873,-31.95
19.89873,-31.25
17.09873,-29.75
14.39873,-27.95
11.89873,-25.55
9.598734,-23.15
7.498734,-20.35
5.598733,-17.75
3.898734,-14.95
2.498734,-12.55
1.498734,-10.25
0.5987335,-8.649997
-0.001266479,-7.049997
-0.9012665,-5.749997
-1.801267,-3.949997
-2.901267,-2.049997
-3.901267,0.3500031
-4.801267,2.450003
-5.401267,4.350003
-5.801267,5.550003
-5.801267,6.350003
-5.601266,6.650003
-5.501266,6.950003
-5.501266,7.250003
-5.701267,7.950003
-6.101266,8.950004
-6.401267,10.25
-6.801267,11.35
-7.101266,12.35
-7.101266,12.65
-6.901267,12.75
-6.701267,12.75
-6.401267,12.55
-6.101266,12.25
-6.201267,11.85
-6.701267,11.05
-7.501266,10.25
-8.201266,9.050003
-8.501266,7.950003
-8.201266,7.150003
14.69873,5.950003
16.19873,6.350003
17.89873,6.450003
19.69873,6.250003
21.89873,5.750003
24.09873,4.750003
26.39873,3.350003
28.39873,1.650003
30.19873,-0.349997
31.69873,-2.349997
32.99873,-4.549997
33.99873,-6.649997
34.89874,-8.849998
35.59874,-11.05
35.89874,-13.35
35.79873,-15.55
35.69873,-17.75
35.69873,-19.95
35.79873,-22.35
35.79873,-24.85
35.69873,-27.45
35.19873,-29.85
34.49873,-31.85
33.69873,-33.25
32.79873,-34.15
31.59873,-34.75
30.29873,-35.05
28.39873,-35.05
26.29873,-34.75
23.79873,-33.95
21.39873,-32.85
18.89873,-31.25
16.49873,-29.25
13.89873,-26.85
11.39873,-24.15
8.898734,-21.15
6.698734,-17.95
4.798734,-14.95
3.498734,-12.45
2.398734,-10.45
1.598734,-8.849998
0.8987336,-7.549997
0.09873352,-6.049997
-0.7012665,-4.149997
-1.601267,-1.849997
-2.601267,0.6500031
-3.301266,3.050003
-3.901267,4.850003
-4.001266,6.250003
-3.901267,6.650003
-3.601267,6.650003
-3.401267,6.550003
-3.301266,6.650003
-3.501266,7.250003
-3.901267,8.550003
-4.601266,10.05
-5.101266,11.35
-5.501266,12.05
-5.601266,12.35
-5.601266,12.05
-5.501266,11.65
-5.301267,11.25
-5.101266,10.75
-5.001266,10.15
-5.001266,9.350003
-5.201267,8.250003
-5.301267,7.150003
-5.001266,6.150003
16.79873,9.350003
18.69873,9.850003
20.79873,9.950004
23.19873,9.950004
25.79873,9.350003
28.39873,8.250003
30.79873,6.650003
32.89874,4.650003
34.59874,2.350003
36.09874,0.1500031
37.59874,-2.249997
38.89874,-4.649997
40.09874,-7.249997
40.99873,-9.749997
41.39874,-12.35
41.29873,-14.65
40.89874,-16.75
40.39874,-18.75
39.99873,-20.95
39.59874,-23.45
38.99873,-26.15
38.09874,-28.95
37.09874,-31.75
35.99873,-34.05
34.79873,-35.75
33.49873,-36.85
31.99873,-37.35
30.39873,-37.45
28.59873,-37.25
26.79873,-36.95
25.09873,-36.25
23.09873,-35.25
20.99873,-33.65
18.29873,-31.55
15.39873,-28.65
12.39873,-25.35
9.698733,-21.65
7.398734,-18.05
5.598733,-14.85
4.298734,-12.45
3.298733,-10.35
2.498734,-8.949997
1.998734,-7.249997
1.498734,-5.549997
1.098734,-3.349997
0.4987335,-1.049997
-0.1012665,1.450003
-0.8012665,3.650003
-1.401266,5.550003
-1.601267,6.350003
-1.501266,6.650003
-1.201267,6.350003
-0.8012665,6.050003
-0.7012665,6.250003
-0.9012665,7.150003
-1.401266,8.550003
-2.101267,10.15
-2.701267,11.05
-3.201267,11.55
-3.601267,11.15
-3.801266,10.85
-3.901267,10.25
-3.801266,10.05
-3.401267,9.650003
-3.101267,9.150003
-2.601267,8.450004
-2.201267,7.550003
-1.701267,6.850003
18.29873,12.95
20.59873,13.75
