U,V
27.35016,-42.6
25.55016,-42
23.65016,-40.7
21.55016,-38.6
19.15016,-35.5
16.55016,-31.5
14.05016,-26.8
11.95016,-22.1
10.45016,-18
9.250162,-14.5
8.150162,-11.7
7.150162,-9.2
6.350162,-7
5.850162,-5
5.750162,-3.1
5.750162,-1.3
5.850162,0.3
5.750162,1.7
5.550162,2.5
5.150162,3.1
4.650162,3.2
4.150162,3.2
3.650162,3.4
3.250162,4.1
2.950162,5.4
2.450162,7
1.850162,8.2
1.250162,9
0.9501618,9
0.7501618,8.6
0.8501617,8.3
0.9501618,8.2
1.050162,8.3
1.150162,8.6
1.250162,8.8
1.350162,9.1
1.850162,9.8
18.65016,23.3
20.95016,24.3
23.15016,24.3
25.35016,23.4
27.45016,21.8
29.85016,19.6
32.25016,17.2
34.65016,14.4
36.65016,11.4
38.05016,8.2
38.85016,5
39.85016,2
41.05016,-1.3
42.25016,-4.7
42.85016,-8.2
42.85016,-11.2
42.85016,-13.8
43.95016,-16
45.45016,-18.5
46.45016,-20.9
46.65016,-23.3
46.65016,-25.9
46.75016,-28.7
46.25016,-32
44.65016,-35.2
41.65016,-38.1
37.85016,-40.1
34.55016,-41.2
31.95016,-41.7
30.35016,-41.9
28.95016,-42.1
27.55016,-42.2
26.05016,-42.1
24.75016,-41.4
23.25016,-40.1
21.55016,-37.8
19.55016,-34.4
17.55016,-30.1
15.65016,-25.3
14.15016,-20.9
12.65016,-17
11.15016,-13.8
9.850162,-10.8
8.850162,-8
8.250162,-5.4
8.150162,-3.2
8.150162,-1.3
8.350162,0.1
8.350162,1.1
8.350162,1.6
8.250162,1.9
7.950162,2
7.650162,2.2
7.250162,2.5
6.950162,3.3
6.650162,4.5
6.250162,5.9
5.450162,7.1
4.650162,8
4.050162,8.3
3.850162,8.2
3.950162,7.9
4.150162,7.7
4.350162,7.6
4.450162,7.7
4.550162,8
4.550162,8.5
4.850162,9.3
16.85016,24.2
18.95016,24.8
21.15016,24.8
23.55016,23.9
25.75016,22.1
27.85016,19.6
29.45016,16.7
31.15016,14.1
32.55016,11.5
33.05016,8.900001
32.65016,6.4
32.65016,3.8
33.45016,0.8
35.35016,-2.6
36.75016,-6.2
37.05016,-9.7
36.95016,-12.8
38.05016,-16
40.15016,-19.6
42.05016,-23.6
42.75016,-27.2
42.85016,-29.8
43.05016,-32.1
44.15016,-34.3
44.85016,-37
44.05016,-39.7
41.55016,-42
37.95016,-42.9
34.25016,-42.7
31.25016,-41.8
29.05016,-40.9
27.55016,-40.8
26.25016,-40.9
25.25016,-40.8
24.45016,-40.3
23.55016,-38.8
22.55016,-36.2
21.35016,-32.7
19.85016,-28.5
18.15016,-24.2
16.35016,-20.1
14.45016,-16.3
12.85016,-12.6
11.75016,-9.2
10.95016,-6.1
10.55016,-3.5
10.35016,-1.5
10.15016,-0.2
9.950162,0.7
10.05016,1.1
10.25016,1.4
10.65016,1.6
10.85016,1.8
10.95016,2.1
10.75016,2.8
10.45016,3.7
9.850162,4.7
9.050162,5.7
8.050162,6.7
7.450162,7.4
7.250162,7.9
7.450162,8
7.750162,7.8
8.050162,7.6
8.050162,7.5
8.050162,7.7
8.150162,8.3
8.450162,9.1
16.65016,25.2
18.05016,26.1
19.55016,26.5
21.45016,25.7
23.25016,23.7
24.65016,20.4
25.35016,16.9
25.95016,13.9
26.55016,11.3
26.75016,9
26.05016,6.4
25.45016,3.5
25.55016,0.3
26.95016,-3
28.35016,-6.1
29.15016,-9.1
29.65016,-12.3
31.15016,-16.1
33.25016,-20.7
35.05016,-25.5
35.55016,-29.7
34.75016,-32.6
33.95016,-34.4
34.65016,-35.9
36.35016,-37.8
38.25016,-40.6
38.95016,-43.5
37.75016,-45.2
35.25016,-45
32.45016,-43.1
30.15016,-40.8
28.55016,-39.5
27.15016,-39.2
26.05016,-39.6
25.35016,-39.6
25.15016,-38.9
25.05016,-37.4
24.75016,-34.8
23.85016,-31.5
22.25016,-27.6
20.25016,-23.3
18.35016,-19.1
16.65016,-15
15.35016,-11.2
14.35016,-7.5
13.85016,-4.5
13.45016,-2.2
13.05016,-0.8
12.55016,0.1
12.15016,1
12.25016,2
12.85016,2.6
13.65016,2.9
14.35016,2.9
14.45016,2.8
14.15016,3
13.55016,3.4
12.75016,4.1
11.85016,5.1
11.05016,6.3
10.75016,7.5
10.85016,8.1
11.05016,8.2
11.15016,8
10.95016,7.9
10.95016,8.3
11.45016,9
12.45016,10.1
16.55016,26.8
17.05016,27
17.55016,26.8
18.65016,25.9
19.75016,24
20.65016,20.9
20.85016,17.2
20.95016,13.7
20.85016,10.6
20.95016,7.8
20.45016,5
19.85016,2.1
19.55016,-1
19.95016,-4.2
20.25016,-7
20.65016,-9.2
21.45016,-11.8
23.25016,-15.1
25.35016,-18.8
26.95016,-22.5
27.15016,-25.6
26.75016,-27.9
26.25016,-30.1
26.65016,-32.3
27.85016,-35.1
30.05016,-38.8
31.85016,-42.9
32.65016,-45.7
32.15016,-46.4
31.15016,-44.4
30.25016,-41.2
29.55016,-38.8
28.65016,-37.7
27.65016,-38
26.55016,-38.6
26.25016,-38.5
26.55016,-37.8
27.05016,-36
26.75016,-33.4
25.65016,-29.9
23.95016,-25.9
22.25016,-21.8
20.65016,-17.7
19.25016,-13.5
18.25016,-9.3
17.85016,-5.7
17.75016,-3.1
17.55016,-1.8
16.95016,-0.6
16.05016,0.8
15.45016,2.6
15.75016,3.9
16.65016,4.4
17.55016,4
17.95016,3.3
17.95016,2.7
17.55016,2.4
16.85016,2.7
15.75016,3.5
14.85016,5
14.25016,6.8
14.25016,8
14.45016,8.5
14.45016,8.3
14.05016,8.2
14.05016,8.8
14.75016,9.8
16.25016,11.2
16.25016,26.9
16.25016,26.1
15.75016,25.2
15.75016,24.3
16.15016,22.9
17.05016,20.2
17.55016,16.6
17.75016,12.7
17.85016,8.900001
17.75016,5.4
16.95016,2.5
15.75016,0.2
14.75016,-2
14.35016,-4.7
13.85016,-7.3
13.35016,-9.5
13.75016,-11.8
15.45016,-14.9
17.15016,-18.6
18.45016,-21.8
18.95016,-23.9
19.35016,-24.6
20.25016,-25.4
21.45016,-27.8
22.45016,-30.9
23.25016,-34.3
24.25016,-38.1
25.25016,-41.2
25.85016,-42.7
26.55016,-41.8
27.45016,-39.6
28.45016,-37.2
29.05016,-35.7
28.85016,-35.6
28.15016,-36.1
27.75016,-36.6
27.95016,-36.5
28.55016,-35.3
28.85016,-33.3
28.35016,-30.6
27.35016,-27.3
26.05016,-23.9
24.65016,-19.9
23.45016,-15.4
22.55016,-10.6
22.35016,-6.7
22.45016,-4
22.25016,-2.8
21.65016,-1.6
20.65016,0.1
19.85016,2.3
19.85016,4
20.25016,4.7
20.85016,4.3
21.25016,3.6
21.65016,2.9
21.75016,2.3
21.45016,2
20.45016,2.4
19.05016,3.7
18.15016,5.7
18.05016,7.4
18.35016,8.400001
18.55016,8.7
18.45016,8.900001
18.55016,9.5
19.05016,10.6
20.15016,12
16.15016,25.8
15.65016,24.6
14.45016,23.3
13.55016,22.5
13.45016,21.3
14.35016,18.6
15.15016,14.9
15.65016,10.7
15.85016,6.4
15.65016,2.6
14.45016,-0.2
12.85016,-1.7
11.25016,-2.5
10.65016,-4
9.950162,-6.2
9.350162,-8.6
9.350162,-11.2
10.45016,-14.4
11.05016,-18.3
11.25016,-21.7
11.25016,-24
11.65016,-24.6
12.45016,-24.6
13.85016,-26
15.05016,-28.3
15.75016,-30.6
16.35016,-33.3
17.55016,-35.9
18.85016,-37.6
20.45016,-37.4
22.35016,-36.4
24.65016,-34.9
26.75016,-33.7
28.25016,-33.3
28.85016,-33.6
28.95016,-34.3
29.35016,-34.6
30.25016,-33.9
30.95016,-32.6
30.95016,-30.6
30.35016,-28.2
29.55016,-25.2
28.35016,-21.4
27.45016,-16.5
26.85016,-11.5
26.75016,-7.7
26.45016,-5.3
25.85016,-3.8
25.15016,-2.2
24.65016,-0.2
24.55016,2
24.65016,3.5
24.75016,4
24.95016,3.9
25.05016,3.4
25.35016,3
25.75016,2.4
25.85016,1.8
25.15016,1.6
23.85016,2.3
22.65016,4
22.25016,5.9
22.25016,7.6
22.35016,8.6
22.45016,9.6
22.95016,10.7
23.55016,11.7
24.55016,13
16.35016,24
15.25016,22.5
13.85016,20.9
12.45016,20
11.75016,19.2
12.15016,16.9
12.95016,13.7
13.75016,9.7
14.35016,5.4
14.15016,1.3
13.05016,-1.9
11.45016,-3.3
9.850162,-3.5
9.050162,-4
8.350162,-5.6
7.550162,-8.3
6.950162,-11.2
6.750162,-14
6.350162,-17.1
5.450162,-20.5
4.350162,-23
3.950162,-24
3.950162,-24.4
4.250162,-25.4
4.950162,-26.9
5.950162,-28.4
6.950162,-30
8.250162,-31.9
10.05016,-33
12.45016,-33.2
15.55016,-32.9
19.15016,-32.3
22.65016,-31.7
25.65016,-31.3
27.65016,-31.2
29.05016,-31.5
30.55016,-31.8
32.25016,-31.7
33.45016,-31.2
33.75016,-30
33.25016,-28
32.55016,-24.9
31.75016,-20.9
31.15016,-16.3
30.85016,-11.8
30.75016,-8.7
30.25016,-6.4
29.35016,-4.4
28.85016,-2
29.15016,0.2
29.65016,2
29.85016,3.1
30.05016,3.6
30.25016,3.6
30.45016,3.1
30.15016,2.3
29.65016,1.8
29.45016,1.3
29.25016,1
28.45016,1.1
27.35016,2.2
26.55016,4.1
26.25016,6.2
26.25016,7.9
26.35016,9.5
27.25016,11
28.55016,12.7
30.05016,14.5
16.15016,21.6
15.35016,20.6
14.45016,19.1
13.25016,18
11.85016,17.1
11.15016,15.1
11.25016,12.4
12.45016,9.2
13.65016,5.4
13.65016,1
12.25016,-3
10.45016,-5.3
8.750162,-6
7.550162,-6.1
6.450162,-7.3
5.550162,-10.2
4.450162,-13.2
3.250162,-15.3
1.750162,-17.2
0.1501617,-19.7
-1.749838,-21.4
-2.649838,-21.9
-3.049838,-21.6
-3.449838,-21.5
-3.749838,-22
-3.049838,-22.5
-1.649838,-23.1
0.6501617,-23.8
3.250162,-25
6.650162,-26.2
10.35016,-27.4
14.75016,-28.2
18.85016,-28.6
22.45016,-28.3
25.35016,-27.7
28.05016,-27.3
30.85016,-27.3
33.95016,-27.7
36.35016,-28.1
37.15016,-27.7
37.05016,-26.3
36.55016,-23.5
35.85016,-19.9
35.35016,-15.9
35.15016,-12.1
35.25016,-9.3
34.75016,-7
34.05016,-4.6
33.75016,-2.1
34.25016,0.1
34.55016,1.8
34.55016,2.8
34.85016,3.4
35.55016,3.1
35.95016,2.2
34.95016,1.3
33.05016,1
32.15016,1.2
32.25016,1.2
32.15016,1
31.25016,1.7
30.75016,3.7
30.95016,6
31.95016,8
33.05016,9.7
34.25016,11.6
35.45016,13.9
36.95016,16.7
15.85016,20.5
15.55016,20.3
15.35016,19.4
14.75016,18.5
13.45016,17
11.55016,14
10.35016,10.9
11.25016,8.1
13.05016,5.2
13.65016,1.1
12.35016,-3.6
9.850162,-7.6
7.650162,-9.3
5.950162,-9
4.750162,-9.7
3.650162,-13.1
2.050162,-16.9
-0.2498383,-18.6
-2.549838,-19.1
-3.849838,-20.2
-5.049839,-21
-5.749838,-21.2
-6.149838,-20.6
-6.349838,-20.3
-6.249838,-20.5
-5.449838,-20.4
-3.849838,-19.8
-1.549838,-19.3
1.150162,-19.4
4.350162,-20.1
7.950162,-21
11.85016,-21.8
15.95016,-22.1
19.95016,-21.7
23.85016,-21.2
27.65016,-20.8
31.75016,-21.1
35.95016,-22.3
39.45016,-23.8
41.25016,-24.8
41.95016,-24.8
41.85016,-23.2
41.25016,-20.1
40.75016,-16.3
40.75016,-12.4
41.05016,-9.7
40.55016,-7.5
39.55016,-5.3
38.85016,-2.7
38.65016,-0.3
38.65016,1.9
39.05016,2.9
39.65016,2.7
40.25016,1.6
40.15016,0.5
38.35016,0.2
36.05016,0.9
35.35016,1.7
35.85016,2
36.05016,2
35.45016,2.8
35.55016,4.8
36.95016,7.3
39.35016,9.5
41.45016,11.4
42.45016,13.4
42.85016,15.9
43.35016,19.1
15.35016,20.3
15.15016,20
14.75016,19.6
14.55016,19.4
13.75016,18
11.85016,14.2
9.450162,10.1
9.350162,7.1
11.05016,4.6
12.65016,1.4
12.25016,-3.5
10.05016,-9.1
7.350162,-12.4
5.350162,-12.3
3.850162,-12.4
2.450162,-15.6
0.2501617,-19.4
-3.149838,-20.1
-6.449838,-19.5
-7.949838,-20.3
-9.049838,-21.4
-9.649838,-21.8
-9.349838,-21.6
-8.149838,-21.1
-7.049839,-20.6
-6.249838,-19.1
-5.249838,-17.1
-3.749838,-15
-1.749838,-13.3
1.150162,-12.3
4.850162,-11.7
9.450162,-11.3
14.45016,-11.1
19.95016,-11.2
25.15016,-11.6
29.95016,-12.4
34.35016,-13.7
38.85016,-15.6
42.65016,-18
45.25016,-20.4
46.95016,-22.1
47.65016,-22
47.25016,-20.1
46.85016,-16.4
47.25016,-12.7
47.45016,-10.2
46.05016,-8.3
44.05016,-6
42.45016,-3
42.25016,0.3
43.05016,2.8
44.55016,3.5
45.95016,2.5
46.05016,0.9
44.75016,-0.3
42.55016,-0.1
40.85016,0.7
40.85016,1.4
41.35016,1.5
41.35016,2
40.75016,3.3
40.95016,5.5
42.45016,7.8
45.05016,10.1
47.05016,12
47.75016,14.1
47.85016,16.9
49.15016,21.1
14.65016,19.5
14.45016,18.2
13.75016,17.9
13.35016,18.5
13.15016,18
12.15016,14.7
10.05016,10.5
9.050162,6.8
9.650162,4.1
11.15016,1.3
11.75016,-2.9
10.45016,-9.3
8.550162,-14.8
6.350162,-16.3
3.950162,-16.3
1.450162,-17.9
-1.149838,-19.7
-4.449838,-18.9
-7.749838,-17.3
-9.649838,-17.6
-11.04984,-18.3
-11.64984,-17.8
-11.34984,-16.6
-10.54984,-15.4
-9.849838,-13.7
-8.849838,-11.5
-7.849838,-9.400001
-5.849838,-7.2
-2.549838,-5.3
1.850162,-4
7.150162,-2.4
13.75016,-1
20.95016,-0.3
28.05016,-0.9
34.35016,-2.4
39.25016,-4.6
43.05016,-7
46.45016,-9.400001
49.45016,-12
51.75016,-14.7
53.45016,-17
54.35016,-18.4
53.65016,-18.3
52.45016,-16.3
52.05016,-13.4
51.75016,-10.8
49.85016,-8.1
47.45016,-5
46.25016,-1.5
46.95016,1.4
48.45016,3.2
50.25016,3.4
51.75016,2.5
51.75016,1.2
50.45016,0.1
48.65016,-0.2
47.45016,0.1
47.55016,0.6
47.65016,1
47.05016,2
46.35016,3.7
46.65016,6
48.15016,8.7
50.75016,11
52.85016,13
53.65016,15.4
54.55016,19.2
57.15016,23.7
14.25016,18.3
14.85016,16.8
14.35016,16.4
13.65016,17.1
13.45016,17.2
13.45016,14.9
12.65016,11
11.55016,6.8
11.15016,3.4
11.65016,0.6
11.85016,-2.9
11.05016,-9.1
9.850162,-16.2
8.050162,-20.2
4.950162,-20.9
1.350162,-20.6
-1.449838,-20.4
-3.649838,-19
-5.649838,-17.1
-6.649838,-16
-7.749838,-15.2
-8.349838,-14.3
-9.149838,-13.3
-10.14984,-12.3
-9.949839,-11
-8.549838,-9.3
-6.549839,-6.9
-2.449838,-3.5
2.650162,-0.7
8.350162,2.1
14.85016,5.7
22.75016,8.8
31.25016,10.2
39.45016,9.400001
46.45016,7.1
51.85016,3.7
55.75016,-0.1
58.65016,-3.6
60.85016,-6.8
62.65016,-9.8
63.85016,-12.7
64.25016,-15.3
62.55016,-17
59.55016,-17
57.35016,-15.7
55.95016,-12.8
53.95016,-8.900001
52.15016,-5.1
51.75016,-2
52.75016,0
53.75016,1.1
55.15016,1.4
56.35016,1.2
56.85016,0.8
56.35016,0.1
55.25016,-0.4
54.15016,-0.1
53.95016,0.8
53.95016,2.1
53.95016,3.8
54.35016,5.9
55.75016,8.400001
57.75016,10.9
60.15016,13.2
61.85016,15.3
62.15016,18.3
62.65016,21.9
64.35016,24.4
14.25016,19.6
15.45016,18.9
15.35016,18.2
14.25016,18.1
14.05016,17.7
15.15016,15.4
15.85016,11.3
15.45016,6.5
14.85016,2.2
14.55016,-1.3
13.95016,-4.3
12.65016,-9.1
11.15016,-16
9.850162,-22.1
7.550162,-24.4
4.550162,-23
2.050162,-21.2
0.6501617,-20.1
-0.2498383,-19
-0.8498383,-17.9
-2.349838,-17.2
-4.749838,-16.9
-6.749838,-15.6
-7.949838,-13.2
-7.549839,-10.4
-5.049839,-7.2
-1.349838,-2.9
3.950162,2.4
10.35016,6.4
17.15016,10.1
23.85016,14.6
31.75016,17.9
40.25016,19.1
47.55016,17.7
53.65016,14.7
58.35016,10.6
61.85016,6.2
64.65016,2.1
66.95016,-1.6
69.05016,-4.7
70.85016,-7.4
72.05016,-9.900001
71.55016,-12
69.75016,-13.6
67.85016,-14.7
65.85016,-14.2
63.45016,-12.2
61.95016,-9.400001
61.95016,-6.6
62.45016,-4.6
62.85016,-2.9
63.75016,-1.6
64.95016,-0.6
66.15016,-0.5
66.25016,-0.9
65.15016,-1.1
64.15016,-0.3
64.05016,0.8
64.15016,2.3
64.35016,4.2
65.25016,6.8
66.95016,9
68.35016,10.6
68.65016,11.6
67.55016,13.5
65.65016,16.2
64.25016,18.5
62.55016,19.3
12.95016,22.6
14.25016,22.3
14.25016,21.1
13.45016,20
13.85016,18.8
16.25016,16.1
18.25016,11.6
18.45016,6
17.75016,0.6
17.15016,-3.7
16.25016,-6.7
14.95016,-9.900001
13.05016,-15.4
11.75016,-22.4
10.55016,-26.2
8.950162,-24.9
7.350162,-22.4
6.450162,-21.3
5.550162,-20.8
3.150162,-20.8
-0.3498383,-21.3
-4.349838,-21
-6.349838,-18.1
-5.249838,-13.2
-2.849838,-7.9
0.6501617,-2.2
5.150162,4
11.25016,9.900001
18.95016,14.3
27.25016,18.4
34.15016,21.5
41.35016,22.8
48.55016,22.5
54.05016,20.1
58.55016,16.6
61.75016,12.1
63.45016,7.3
64.35016,2.9
65.25016,-0.8
66.75016,-3.3
68.45016,-5.2
70.35016,-6.2
71.95016,-6.8
72.85016,-7.7
73.35016,-9.2
72.85016,-10.5
71.55016,-10.9
71.05016,-9.7
71.55016,-7.8
72.35016,-5.7
72.85016,-3.8
73.95016,-2.5
75.25016,-1.9
76.25016,-2.1
75.95016,-2.5
74.45016,-2.2
73.55016,-1.1
73.85016,-0.1
73.45016,0.5
72.05016,1.5
70.95016,3.2
71.05016,4.9
70.75016,6.1
68.35016,7.2
63.75016,9.400001
59.65016,12
56.65016,13.8
52.85016,15.1
9.950162,23.4
11.35016,22.8
11.75016,21.5
12.15016,20.1
13.55016,18.4
16.55016,15.8
19.25016,11.9
20.25016,6.3
19.75016,0.3
18.65016,-4.9
17.75016,-8.6
17.05016,-11.2
15.85016,-15.1
14.35016,-21.6
13.25016,-26.3
12.35016,-26
11.15016,-24.2
10.65016,-23.7
10.15016,-24.1
6.050162,-25.2
0.3501618,-25.1
-3.649838,-21.7
-3.449838,-14.7
-0.04983826,-10
2.750162,-5.9
6.450162,1
11.25016,9.3
17.75016,17.7
25.85016,25.3
34.35016,30.6
41.55016,32.1
48.05016,30
53.45016,26.5
57.25016,21.7
60.35016,16.2
62.25016,10.3
62.55016,4.9
62.05016,0.6
61.65016,-2.8
62.25016,-5.4
62.95016,-7.4
63.95016,-8.1
65.15016,-7.8
66.85016,-7.2
68.65016,-6.4
69.75016,-5.5
69.75016,-4.9
70.15016,-4.1
71.55016,-3.4
72.85016,-2.7
73.75016,-2.1
74.65016,-2.2
75.05016,-2.5
74.85016,-2.3
73.85016,-1.9
72.15016,-1.4
70.85016,-0.9
70.55016,-0.7
69.75016,-0.8
67.35016,-0.7
64.65016,0.1
62.75016,1.7
61.15016,3.5
57.55016,5.5
52.25016,8
48.05016,10.5
45.45016,12.6
42.85016,14.1
6.350162,22
8.350162,21.3
9.750162,20
11.25016,18.8
13.25016,17.5
16.45016,15.4
19.55016,12.2
21.55016,7.4
21.95016,1.6
21.05016,-4.3
19.95016,-9.2
19.45016,-12.5
18.75016,-15.7
17.45016,-21
15.95016,-25.6
14.85016,-26.4
13.65016,-25.4
13.35016,-25.5
13.05016,-27.5
8.750162,-29.2
2.650162,-26.4
0.2501617,-17.2
2.450162,-8
5.250162,-6
7.850162,-3.5
12.35016,4.7
17.55016,14.5
22.35016,24.1
28.45016,32.4
36.35016,36.8
44.35016,37.9
51.05016,35.4
55.55016,30.4
57.45016,23.7
58.65016,16.5
59.05016,10.2
58.45016,5.4
57.75016,2
57.35016,-0.9
57.75016,-3.1
58.25016,-4.5
59.35016,-4.6
60.95016,-4.6
63.15016,-4.4
65.15016,-4.2
66.15016,-3.9
66.35016,-4
67.05016,-4.5
67.95016,-4.9
68.35016,-4.8
68.85016,-4.5
69.35016,-4.5
68.55016,-4.2
67.05016,-3.1
65.75016,-2.1
64.45016,-2
62.65016,-2.4
61.15016,-2.6
59.35016,-2.2
56.85016,-1.5
53.95016,-0.3
51.55016,1.4
49.45016,3
46.15016,4.4
42.05016,6.2
39.05016,8.7
37.75016,11.1
37.45016,11.9
3.050162,21
6.150162,20.4
8.850162,19.5
11.15016,18.7
13.45016,17.7
16.45016,16
19.85016,13.3
22.85016,9.3
24.65016,4.1
25.15016,-2.1
24.65016,-8.400001
24.05016,-13.2
22.95016,-17.2
20.65016,-21.5
18.15016,-25.4
16.95016,-27
16.25016,-26.6
16.25016,-26.3
15.75016,-27.8
12.25016,-29.3
8.550162,-25.4
8.450162,-14.8
9.550162,-6.6
10.05016,-4
13.65016,1.8
20.45016,12.1
26.05016,20.8
29.25016,27.4
32.85016,32.5
38.45016,35.4
44.25016,37
49.65016,35.5
53.55016,31
54.55016,24.1
54.35016,17.7
54.15016,12.9
53.65016,9.1
53.05016,5.9
52.75016,3.7
53.55016,3.4
55.55016,4.1
58.45016,4.4
61.55016,3.6
64.15016,2
66.15016,-0.2
67.05016,-2.3
67.35016,-4.4
67.45016,-5.8
67.05016,-6.5
66.45016,-6.7
66.15016,-6.7
65.65016,-6.7
64.05016,-6.5
62.15016,-6.3
60.85016,-6.3
59.65016,-6.8
57.65016,-7.2
54.95016,-6.6
52.15016,-5.2
49.55016,-3.7
47.05016,-2.4
44.75016,-1.3
42.35016,-0.3
39.05016,0.7
35.55016,2.7
33.35016,5.9
33.05016,8.5
34.25016,8.400001
0.8501617,20.7
4.950162,21
8.950162,20.8
12.45016,20.4
15.45016,19.4
18.55016,17.6
21.65016,15
24.75016,11.3
27.25016,6.5
28.85016,0.4
29.35016,-6.8
29.35016,-13.6
28.15016,-19
24.75016,-22.7
20.35016,-25.7
18.75016,-27.7
19.15016,-28.3
19.55016,-27.3
18.55016,-26.8
16.75016,-26.8
16.95016,-23.3
18.45016,-15.1
17.75016,-7.8
17.15016,-0.5
21.85016,10.5
29.45016,20.3
34.55016,26.7
36.95016,31.7
39.15016,35.6
41.05016,38.1
42.45016,39.2
46.15016,36.8
50.25016,31.7
51.55016,25.8
51.15016,20.5
50.75016,15.8
50.15016,11.3
49.95016,8.2
50.75016,7.5
53.35016,8.900001
56.65016,9.6
60.15016,8.7
62.45016,6.6
63.85016,4.1
64.45016,1.8
64.75016,0.1
64.85016,-1.4
64.85016,-2.8
64.45016,-4.1
64.05016,-5.5
63.15016,-6.6
61.75016,-7.4
59.75016,-8.1
58.05016,-9.3
56.65016,-10.5
55.35016,-11.3
53.25016,-11.4
50.45016,-10.5
47.65016,-9
45.25016,-7.7
42.95016,-6.8
40.45016,-5.9
37.55016,-4.9
33.95016,-3.2
30.45016,-0.1
28.85016,3.5
29.15016,5.5
30.45016,4.9
2.450162,21
6.650162,22.4
10.75016,22.5
14.85016,22.5
19.25016,22.2
23.75016,20.6
27.35016,17.4
29.35016,13
30.75016,7.8
31.65016,1.7
32.05016,-5.4
32.15016,-13.1
31.85016,-20
29.45016,-24.3
24.75016,-26.3
21.65016,-27.3
21.75016,-28.3
22.85016,-28
22.45016,-26.4
21.95016,-23.8
23.75016,-19.4
26.25016,-12.5
26.65016,-5.2
27.65016,4.8
31.75016,16.1
36.55016,24.5
39.15016,31.6
40.85016,37.3
41.85016,40.2
39.85016,41.3
38.75016,41.4
42.25016,37.9
46.25016,33
47.45016,28.5
47.65016,23.8
48.05016,18.4
48.25016,13.6
49.05016,11.8
50.95016,12.1
53.75016,12.4
56.35016,11.2
57.95016,8.7
58.15016,6.1
57.35016,4.1
56.45016,2.6
56.35016,1.6
57.05016,0.1
57.95016,-2.3
58.15016,-4.8
57.55016,-6.8
56.25016,-8
54.45016,-8.8
52.35016,-9.6
50.85016,-11
49.55016,-12.4
48.75016,-13.3
47.65016,-13.9
45.75016,-13.9
43.45016,-13.3
41.25016,-12.2
39.05016,-10.9
36.65016,-9.8
33.55016,-8.6
29.75016,-6.2
26.65016,-2.3
25.35016,1.3
25.25016,3.1
25.45016,3.1
6.850162,21.8
10.75016,24.2
13.85016,23.7
17.25016,23.5
22.15016,24
28.25016,23.3
32.95016,20.2
34.75016,14.9
34.85016,8.6
34.85016,1.9
34.45016,-5
33.55016,-12.3
32.55016,-19.6
32.45016,-24.9
30.65016,-27.3
27.25016,-26.9
25.15016,-26.3
25.45016,-26.1
25.55016,-25.2
25.95016,-21.4
27.95016,-15.3
31.45016,-7.1
34.45016,1.9
36.65016,11.9
37.85016,20.5
38.05016,28.2
38.45016,37.1
40.85016,42.5
41.45016,42.9
37.25016,42.1
34.35016,40.8
36.75016,36.2
39.25016,31.4
40.25016,27.6
41.75016,23.4
43.85016,19.5
45.15016,16.9
46.15016,16.1
47.15016,15.3
48.55016,13.5
49.95016,11
51.25016,8.900001
51.65016,7
51.45016,5.6
51.25016,4.1
51.85016,1.8
52.95016,-1.2
53.55016,-4.4
52.85016,-6.8
51.45016,-8.400001
49.55016,-9.5
47.45016,-10.5
45.25016,-11.5
43.15016,-12.2
41.15016,-12.7
40.75016,-13.5
40.65016,-15
39.55016,-16.5
37.55016,-16.8
35.65016,-15.8
34.05016,-14.3
32.15016,-13.4
28.85016,-12.2
25.45016,-9
23.05016,-4.6
21.95016,-1
21.35016,1
20.85016,1.5
10.95016,20.6
14.75016,22.9
17.45016,22.9
20.55016,22.7
25.85016,23
32.15016,22.7
37.25016,20.2
39.35016,15
39.45016,8.7
38.75016,1.5
37.95016,-5.7
36.15016,-12
33.25016,-17.8
32.65016,-22.9
34.05016,-26.5
34.15016,-27
31.95016,-25.4
28.55016,-23.2
25.85016,-20.9
25.85016,-16.9
28.35016,-10.1
32.25016,-0.3
35.25016,9.400001
35.45016,17.2
34.25016,24.2
33.85016,33.1
34.95016,41.5
37.75016,43.9
38.75016,43.8
33.95016,43.4
29.45016,39.7
30.85016,32.1
33.45016,25.9
35.05016,21.8
36.75016,19.1
38.65016,18.3
40.05016,18.3
40.55016,17.6
40.65016,16.1
41.95016,14
44.25016,12
46.85016,10.6
48.95016,9.3
50.35016,7.5
51.15016,4.5
51.75016,0.2
51.65016,-3.7
50.45016,-6
48.75016,-7.2
47.65016,-8.6
46.35016,-10.5
44.75016,-12.8
42.55016,-14.7
39.15016,-15.1
35.25016,-14
32.95016,-13.2
31.95016,-14.3
30.65016,-16.4
29.25016,-17.2
28.65016,-16.4
28.45016,-15.4
27.25016,-15.1
24.75016,-14.2
22.15016,-11
20.25016,-6.5
19.15016,-3.2
18.55016,-1.5
17.45016,-1.7
17.05016,17.3
20.75016,19.7
22.75016,21.5
25.65016,22.8
31.25016,22.5
37.25016,21
41.65016,17.9
43.85016,13
44.15016,7
42.95016,0.2
41.45016,-6.8
39.85016,-12.6
36.75016,-16.6
34.05016,-20
34.55016,-23.5
37.55016,-26.1
38.15016,-26.2
33.15016,-22.9
26.15016,-17.9
23.45016,-12.2
24.65016,-5.2
27.05016,3.5
28.05016,11.2
27.55016,17.9
27.55016,26.5
28.85016,36.5
30.35016,42.7
32.45016,43.2
