U,V
20.85022,-17.78
20.63022,-19.45
20.20022,-20.96
19.70022,-22.21
19.15022,-23.24
18.55022,-23.98
17.95022,-24.51
17.37022,-24.8
16.85022,-24.96
16.27022,-25
15.65022,-24.98
15.02022,-24.95
14.25022,-24.9
13.40022,-24.85
12.45022,-24.78
11.45022,-24.66
10.40022,-24.47
9.250217,-24.18
8.150217,-23.79
6.970217,-23.28
5.900217,-22.67
4.850217,-21.97
3.800217,-21.2
2.850217,-20.39
1.900217,-19.55
0.9702173,-18.68
0.1002173,-17.77
-0.6797827,-16.8
-1.449783,-15.75
-2.179783,-14.59
-2.849783,-13.31
-3.429783,-11.89
-3.949783,-10.36
-4.349782,-8.74
-4.699782,-7.04
-4.979783,-5.35
-5.099782,-3.68
-5.199782,-2.09
-5.199782,-0.59
-5.129783,0.77
-4.999783,2.04
-4.899783,3.16
-4.699782,4.18
-4.499783,5.09
-4.299783,5.93
-4.099782,6.66
-3.849783,7.32
-3.629783,7.88
-3.349783,8.37
-3.129783,8.78
-2.899783,9.12
-2.679783,9.4
-2.399783,9.63
-2.149783,9.8
-1.849783,9.929999
-1.579783,10.05
-1.249783,10.19
-0.8297827,10.38
-0.2997827,10.61
0.2502173,10.86
0.8502173,11.14
1.470217,11.42
2.150217,11.7
2.800217,12
3.450217,12.3
4.070217,12.59
4.650217,12.85
5.170217,13.06
20.00022,-14.89
20.10022,-16.5
20.10022,-18.01
19.95022,-19.35
19.70022,-20.52
19.50022,-21.48
19.30022,-22.27
19.15022,-22.9
19.00022,-23.44
18.90022,-23.88
18.70022,-24.29
18.35022,-24.66
17.80022,-25
17.15022,-25.29
16.30022,-25.53
15.25022,-25.68
14.10022,-25.73
12.90022,-25.65
11.70022,-25.45
10.55022,-25.11
9.400217,-24.65
8.250217,-24.06
7.100217,-23.36
6.050217,-22.56
4.900217,-21.68
3.850217,-20.71
2.800217,-19.67
1.750217,-18.56
0.7002172,-17.38
-0.1497827,-16.09
-0.9997827,-14.71
-1.699783,-13.21
-2.299783,-11.59
-2.859783,-9.84
-3.399783,-8
-3.809783,-6.1
-4.199783,-4.19
-4.509783,-2.34
-4.699782,-0.58
-4.849782,1
-4.899783,2.4
-4.849782,3.57
-4.799783,4.53
-4.699782,5.28
-4.699782,5.89
-4.599782,6.36
-4.599782,6.78
-4.599782,7.16
-4.599782,7.55
-4.699782,7.98
-4.699782,8.46
-4.649783,8.98
-4.499783,9.49
-4.299783,9.969999
-4.099782,10.41
-3.649783,10.81
-3.199783,11.2
-2.599783,11.56
-1.999783,11.89
-1.299783,12.14
-0.5997827,12.32
0.05021729,12.45
0.7002172,12.58
1.300217,12.74
1.800217,12.93
2.200217,13.14
2.500217,13.31
2.650217,13.43
20.25022,-10.76
20.80022,-12.38
21.20022,-13.96
21.45022,-15.41
21.55022,-16.75
21.68022,-17.91
21.70022,-18.96
21.78022,-19.9
21.90022,-20.78
22.03022,-21.63
22.10022,-22.49
21.98022,-23.35
21.70022,-24.2
21.10022,-25
20.25022,-25.71
19.25022,-26.25
18.10022,-26.63
16.92022,-26.81
15.85022,-26.84
14.75022,-26.73
13.70022,-26.5
12.70022,-26.15
11.65022,-25.66
10.50022,-24.99
9.200217,-24.13
7.850217,-23.05
6.400217,-21.79
4.950217,-20.37
3.600217,-18.86
2.420217,-17.31
1.400217,-15.75
0.5502173,-14.18
-0.1997827,-12.59
-0.8297827,-10.93
-1.449783,-9.17
-2.059783,-7.3
-2.649783,-5.36
-3.209783,-3.41
-3.649783,-1.52
-4.079782,0.19
-4.449783,1.71
-4.679782,2.91
-4.849782,3.87
-5.029783,4.55
-5.149783,5.06
-5.279783,5.45
-5.449782,5.82
-5.599782,6.23
-5.749783,6.74
-5.899783,7.38
-5.949782,8.13
-5.949782,8.97
-5.849782,9.82
-5.649783,10.59
-5.299783,11.24
-4.899783,11.72
-4.449783,12.07
-3.929783,12.31
-3.399783,12.49
-2.829783,12.6
-2.249783,12.66
-1.699783,12.71
-1.049783,12.8
-0.5297827,12.95
-0.09978271,13.1
0.02021728,13.17
-0.04978271,13.15
-0.1497827,13
19.90022,-5.83
21.05022,-7.51
22.10022,-9.25
22.90022,-10.98
23.60022,-12.68
24.05022,-14.25
24.40022,-15.71
24.70022,-17.02
24.90022,-18.24
25.15022,-19.37
25.30022,-20.47
25.30022,-21.57
25.20022,-22.7
24.75022,-23.84
24.10022,-24.92
23.15022,-25.87
22.10022,-26.66
21.05022,-27.24
20.00022,-27.65
19.00022,-27.9
18.20022,-28.03
17.25022,-28.02
16.30022,-27.84
15.05022,-27.38
13.60022,-26.64
12.00022,-25.51
10.30022,-24.09
8.540217,-22.4
6.900217,-20.6
5.490217,-18.79
4.200217,-17.06
3.200217,-15.46
2.200217,-13.93
1.350217,-12.41
0.5002173,-10.82
-0.3597827,-9.08
-1.199783,-7.21
-2.009783,-5.23
-2.699783,-3.25
-3.409783,-1.4
-3.999783,0.28
-4.549783,1.64
-4.999783,2.75
-5.299783,3.55
-5.599782,4.16
-5.749783,4.61
-5.799783,5.02
-5.899783,5.48
-5.899783,6.05
-5.899783,6.78
-5.999783,7.65
-5.999783,8.639999
-5.999783,9.65
-5.949782,10.55
-5.699782,11.28
-5.499783,11.76
-5.199782,12.06
-4.899783,12.22
-4.599782,12.32
-4.199783,12.4
-3.699783,12.47
-3.199783,12.61
-2.499783,12.8
-1.999783,13.09
-1.599783,13.36
-1.399783,13.44
-1.399783,13.28
-1.499783,12.83
17.30022,-1.31
18.55022,-2.71
19.80022,-4.24
21.13022,-5.87
22.40022,-7.57
23.55022,-9.3
24.60022,-11.06
25.50022,-12.78
26.30022,-14.47
26.95022,-16.09
27.45022,-17.69
27.85022,-19.24
28.05022,-20.79
27.95022,-22.27
27.70022,-23.71
27.20022,-25.02
26.50022,-26.2
25.63022,-27.18
24.80022,-27.98
23.80022,-28.59
22.85022,-29.02
21.70022,-29.27
20.45022,-29.32
19.07022,-29.07
17.55022,-28.52
15.90022,-27.61
14.25022,-26.4
12.57022,-24.92
10.95022,-23.3
9.440217,-21.64
8.000217,-20
6.570217,-18.43
5.150217,-16.87
3.750217,-15.27
2.450217,-13.56
1.190217,-11.69
0.05021729,-9.66
-0.9297827,-7.53
-1.799783,-5.39
-2.609783,-3.39
-3.349783,-1.56
-4.029783,0
-4.699782,1.34
-5.199782,2.42
-5.599782,3.34
-5.729783,4.06
-5.649783,4.68
-5.399783,5.22
-5.049783,5.76
-4.829782,6.38
-4.699782,7.1
-4.749783,7.97
-4.899783,8.929999
-5.029783,9.849999
-5.099782,10.63
-5.129783,11.19
-5.049783,11.61
-4.849782,11.91
-4.599782,12.19
-4.249783,12.47
-3.849783,12.76
-3.379783,13.05
-2.899783,13.35
-2.599783,13.61
-2.349783,13.82
-2.369783,13.83
-2.499783,13.57
-2.649783,12.93
14.40022,1.1
15.50022,0.34
16.80022,-0.41
18.30022,-1.23
20.00022,-2.2
21.80022,-3.46
23.60022,-4.99
25.25022,-6.84
26.80022,-8.9
28.11022,-11.11
29.10022,-13.4
29.90022,-15.7
30.40022,-17.96
30.65022,-20.12
30.70022,-22.16
30.55022,-23.99
30.20022,-25.63
29.80022,-26.98
29.20022,-28.08
28.30022,-28.88
27.20022,-29.44
25.90022,-29.74
24.40022,-29.83
22.80022,-29.72
21.20022,-29.46
19.75022,-29.04
18.30022,-28.46
16.95022,-27.69
15.50022,-26.74
13.95022,-25.56
12.20022,-24.18
10.24022,-22.58
8.300217,-20.81
6.340217,-18.86
4.500217,-16.74
2.890217,-14.47
1.600217,-12.09
0.4402173,-9.7
-0.4997827,-7.4
-1.359783,-5.34
-2.099783,-3.51
-2.849783,-1.91
-3.599783,-0.42
-4.349782,1.02
-4.899783,2.42
-5.249783,3.64
-5.299783,4.64
-4.999783,5.36
-4.699782,5.91
-4.299783,6.37
-4.099782,6.83
-4.049783,7.44
-4.099782,8.19
-4.249783,9.01
-4.399783,9.809999
-4.449783,10.47
-4.399783,11.04
-4.299783,11.57
-4.099782,12.08
-3.749783,12.56
-3.399783,12.98
-3.099783,13.28
-2.899783,13.47
-2.949783,13.54
-3.199783,13.53
-3.649783,13.37
-4.199783,13.04
-4.699782,12.4
14.20022,3.26
15.63022,2.86
17.10022,2.39
18.80022,1.8
20.65022,1.05
22.55022,0.05
24.50022,-1.22
26.30022,-2.83
28.00022,-4.73
29.45022,-6.88
30.75022,-9.179999
31.71022,-11.59
32.40022,-14.06
32.88021,-16.54
33.10022,-18.99
33.18022,-21.32
33.10022,-23.48
32.90022,-25.36
32.60022,-26.98
32.03022,-28.25
31.15022,-29.2
29.90022,-29.76
28.40022,-30.06
26.87022,-30.16
25.35022,-30.19
24.05022,-30.23
22.80022,-30.29
21.52022,-30.27
20.00022,-30.04
18.07022,-29.37
15.80022,-28.24
13.39022,-26.58
11.00022,-24.54
8.740217,-22.2
6.750217,-19.67
5.020217,-17.02
3.500217,-14.31
2.320217,-11.68
1.300217,-9.23
0.4402173,-7.16
-0.2997827,-5.38
-1.049783,-3.85
-1.849783,-2.31
-2.599783,-0.63
-3.299783,1.19
-3.949783,2.94
-4.349782,4.45
-4.579782,5.46
-4.649783,6.08
-4.629783,6.37
-4.549783,6.58
-4.499783,6.91
-4.499783,7.45
-4.449783,8.22
-4.399783,9.099999
-4.279783,9.95
-4.199783,10.72
-4.149783,11.32
-4.099782,11.82
-3.979783,12.19
-3.849783,12.44
-3.679783,12.49
-3.599783,12.42
-3.669783,12.2
-3.899783,11.93
-4.469783,11.62
-5.149783,11.26
-5.669783,10.75
15.90022,6.21
17.40022,5.77
18.90022,5.15
20.30022,4.36
21.80022,3.46
23.45022,2.38
25.20022,1.07
27.00022,-0.59
28.70022,-2.55
30.05022,-4.77
31.30022,-7.1
32.30022,-9.45
33.20022,-11.79
33.90022,-14.14
34.50022,-16.5
34.90022,-18.82
35.10022,-21.07
35.20022,-23.2
35.30022,-25.21
35.10022,-27.09
34.70022,-28.82
33.85022,-30.23
32.60022,-31.28
31.10022,-31.93
29.60022,-32.34
28.25022,-32.6
26.90022,-32.79
25.45022,-32.88
23.70022,-32.76
21.40022,-32.2
18.80022,-31.14
16.09022,-29.46
13.50022,-27.35
11.19022,-24.87
9.200217,-22.18
7.340217,-19.34
5.800217,-16.45
4.390217,-13.67
3.200217,-11.11
2.190217,-8.98
1.400217,-7.18
0.6502173,-5.66
0.00021728515,-4.15
-0.7497827,-2.47
-1.499783,-0.58
-2.359783,1.39
-3.199783,3.22
-3.749783,4.58
-4.199783,5.47
-4.449783,5.81
-4.599782,5.93
-4.599782,6.12
-4.699782,6.56
-4.749783,7.39
-4.799783,8.48
-4.749783,9.65
-4.699782,10.65
-4.599782,11.31
-4.499783,11.68
-4.599782,11.79
-4.599782,11.78
-4.599782,11.63
-4.499783,11.37
-4.249783,10.97
-4.199783,10.5
-4.299783,10
-4.499783,9.52
-4.749783,9.059999
16.65022,10.62
18.40022,10.14
20.10022,9.429999
21.85022,8.54
23.70022,7.5
25.70022,6.2
27.75022,4.62
29.73022,2.68
31.50022,0.43
32.91022,-2.09
34.00022,-4.77
34.78022,-7.52
35.45022,-10.27
36.03022,-12.93
36.35022,-15.48
36.43022,-17.78
36.30022,-19.86
36.35022,-21.7
36.50022,-23.49
36.70022,-25.35
36.75022,-27.35
36.50022,-29.5
35.80022,-31.6
34.75022,-33.42
33.40022,-34.85
31.90022,-35.7
30.25022,-36.04
28.25022,-35.84
26.00022,-35.26
23.62022,-34.35
21.20022,-33.19
18.82022,-31.76
16.55022,-29.99
14.42022,-27.79
12.30022,-25.2
10.29022,-22.26
8.400217,-19.18
6.690217,-16.2
5.200217,-13.45
3.970217,-11.13
3.000217,-9.11
2.220217,-7.39
1.600217,-5.76
0.9502172,-4.11
0.3002173,-2.34
-0.5597827,-0.48
-1.399783,1.36
-2.099783,2.94
-2.599783,4.16
-2.829783,4.79
-2.849783,5.04
-2.899783,5.13
-2.999783,5.39
-3.399783,6.13
-3.899783,7.31
-4.349782,8.72
-4.649783,9.969999
-4.749783,10.73
-4.649783,11.12
-4.529783,11.17
-4.499783,11.14
-4.449783,11.09
-4.249783,10.98
-3.999783,10.69
-3.699783,10.23
-3.419783,9.63
-3.249783,9.04
-3.019783,8.59
16.30022,12.68
18.70022,12.45
21.30022,12.04
23.85022,11.33
26.30022,10.19
28.50022,8.52
30.60022,6.48
32.35022,4.24
33.90022,1.97
35.40022,-0.31
36.70022,-2.7
37.81021,-5.26
38.70022,-7.94
39.41022,-10.65
39.90022,-13.32
40.06021,-15.86
40.00022,-18.31
39.65022,-20.65
39.40022,-22.91
39.25022,-25.07
39.00022,-27.19
38.65022,-29.37
38.10022,-31.69
37.40022,-34.11
36.40022,-36.35
34.95022,-37.98
33.10022,-38.9
30.80022,-38.87
28.30022,-38.21
25.95022,-37.2
23.90022,-36.13
22.00022,-35.04
20.20022,-33.72
18.04022,-31.8
15.80022,-29.27
13.39022,-26.09
11.10022,-22.63
9.090217,-19.22
7.400217,-16.08
5.990217,-13.39
4.900217,-11.03
4.040217,-8.99
3.300217,-7.13
2.700217,-5.44
2.200217,-3.78
1.500217,-2.07
0.9002173,-0.28
0.2502173,1.46
-0.1997827,2.96
-0.3997827,3.9
-0.3997827,4.32
-0.3997827,4.35
-0.4997827,4.43
-0.8497827,5
-1.499783,6.1
-2.299783,7.62
-2.999783,9.04
-3.449783,9.92
-3.499783,10.33
-3.399783,10.38
-3.199783,10.37
-2.949783,10.47
-2.699783,10.61
-2.549783,10.59
-2.399783,10.35
-2.149783,9.92
-1.899783,9.49
-1.549783,9.24
17.65022,16.56
20.27022,17.32
22.95022,17.63
25.70022,17.18
28.40022,15.96
30.83022,13.75
32.85022,10.86
34.31021,7.66
35.35022,4.57
36.48022,1.77
37.80022,-0.91
39.08022,-3.55
40.15022,-6.2
40.91022,-8.77
41.50021,-11.31
42.21021,-13.95
43.00021,-16.79
43.33022,-19.84
43.20021,-22.94
42.53021,-25.92
41.60021,-28.65
40.33022,-30.99
39.05022,-33.12
37.83022,-35.22
36.70022,-37.27
35.53022,-39.05
34.10022,-40.38
32.52022,-41
30.70022,-41.08
28.82022,-40.7
26.95022,-40.11
25.15022,-39.29
23.25022,-38.13
21.19022,-36.3
18.85022,-33.74
16.34022,-30.37
13.85022,-26.51
11.61022,-22.52
9.800217,-18.74
8.440217,-15.52
7.400217,-12.75
6.420217,-10.45
5.600217,-8.41
4.870217,-6.61
4.250217,-4.91
3.820217,-3.2
3.400217,-1.41
3.070217,0.41
2.750217,2.05
2.470217,3.16
2.250217,3.73
1.970217,3.76
1.750217,3.76
1.450217,4.14
1.000217,5.06
0.4202173,6.47
-0.2497827,7.96
-0.8297827,9.01
-1.199783,9.54
-1.269783,9.51
-1.199783,9.36
-0.9797827,9.349999
-0.7997827,9.5
-0.6997827,9.679999
-0.6497827,9.73
-0.5997827,9.67
-0.3997827,9.67
0.00021728515,9.9
18.40022,22.34
20.60022,23.53
22.80022,23.77
25.05022,22.97
27.70022,21.37
30.61022,18.76
33.20022,15.44
35.01022,11.85
36.30022,8.34
37.51022,4.98
38.80022,1.69
