U,V
-2.703313,-3.369995
-2.853313,-3.149995
-2.903313,-2.919995
-3.053313,-2.699995
-3.103313,-2.469995
-3.203313,-2.249995
-3.203313,-2.029995
-3.303313,-1.809995
-3.303313,-1.599995
-3.353313,-1.379995
-3.403313,-1.169995
-3.403313,-0.9699951
-3.403313,-0.7599951
-3.403313,-0.5599951
-3.403313,-0.3699951
-3.303313,-0.1699951
-3.303313,0.02000488
-3.303313,0.2000049
-3.203313,0.3900049
-3.153313,0.5700049
-3.103313,0.7400048
-3.053313,0.9100049
-3.003313,1.070005
-2.853313,1.240005
-2.803313,1.390005
-2.703313,1.540005
-2.603313,1.690005
-2.503313,1.830005
-2.403313,1.970005
-2.253313,2.110005
13.39669,-11.30999
12.74669,-11.54999
12.14669,-11.75
11.52669,-11.89999
10.84669,-12.01999
10.22669,-12.08
9.596686,-12.12999
8.926687,-12.12
8.246687,-12.08999
7.596687,-12.01999
6.946687,-11.92
6.326687,-11.79999
5.696687,-11.63999
5.046687,-11.46
4.446687,-11.26999
3.876687,-11.04
3.296687,-10.80999
2.746687,-10.55999
2.196687,-10.29
1.696687,-10.01999
1.196687,-9.739995
0.746687,-9.439995
0.296687,-9.149995
-0.123313,-8.839995
-0.553313,-8.529995
-0.873313,-8.219995
-1.253313,-7.899995
-1.603313,-7.579995
-1.953313,-7.259995
-2.203313,-6.929995
-2.453313,-6.599995
-2.723313,-6.269995
-2.953313,-5.939995
-3.153313,-5.599995
-3.403313,-5.259995
-3.553313,-4.929995
-3.703313,-4.589995
-3.823313,-4.249995
-3.953313,-3.909995
-4.053313,-3.569995
-4.103313,-3.239995
-4.173313,-2.909995
-4.203313,-2.579995
-4.253313,-2.249995
-4.253313,-1.929995
-4.203313,-1.609995
-4.153313,-1.299995
-4.123313,-0.9999951
-4.103313,-0.6999951
-4.023313,-0.4099951
-3.903313,-0.1299951
-3.823313,0.1500049
-3.703313,0.4200049
-3.603313,0.6800049
-3.403313,0.9200048
-3.303313,1.160005
-3.103313,1.380005
-3.003313,1.600005
-2.803313,1.810005
-2.623313,2.010005
-2.503313,2.190005
-2.303313,2.370005
-2.103313,2.540005
-1.923313,2.700005
-1.753313,2.850005
-1.553313,2.990005
-1.353313,3.120005
-1.173313,3.250005
16.59669,-14.76999
15.84669,-15.12
15.09669,-15.41999
14.24669,-15.64999
13.49669,-15.80999
12.64669,-15.91999
11.79669,-15.95999
10.94669,-15.95
10.09669,-15.87999
9.196687,-15.75999
8.396687,-15.58999
7.496687,-15.38999
6.696687,-15.13999
5.846687,-14.85999
4.996687,-14.54999
4.246687,-14.21999
3.496687,-13.85999
2.796687,-13.49
2.096687,-13.09999
1.446687,-12.71
0.796687,-12.29999
0.196687,-11.88999
-0.303313,-11.46999
-0.853313,-11.04999
-1.303313,-10.60999
-1.803313,-10.17
-2.203313,-9.719995
-2.603313,-9.269995
-3.003313,-8.799994
-3.303313,-8.329995
-3.603313,-7.849995
-3.903313,-7.359995
-4.103313,-6.859995
-4.303313,-6.349995
-4.503313,-5.839995
-4.653313,-5.329995
-4.803313,-4.819995
-4.853313,-4.299995
-4.903313,-3.789995
-4.903313,-3.279995
-4.903313,-2.769995
-4.903313,-2.269995
-4.803313,-1.779995
-4.753313,-1.299995
-4.703313,-0.8299951
-4.553313,-0.3699951
-4.403313,0.07000488
-4.203313,0.5100049
-4.003313,0.9200048
-3.803313,1.320005
-3.603313,1.700005
-3.353313,2.070005
-3.103313,2.410005
-2.853313,2.750005
-2.603313,3.050005
-2.303313,3.340005
-2.003313,3.600005
-1.703313,3.850005
-1.403313,4.070005
-1.103313,4.280005
-0.803313,4.460005
-0.453313,4.620005
-0.103313,4.770005
0.196687,4.890005
0.496687,4.990005
0.796687,5.080005
1.096687,5.150005
1.496687,5.210005
18.39669,-17.56
17.62669,-18.06
16.84669,-18.49999
16.02669,-18.85999
15.14669,-19.13
14.24669,-19.31999
13.34669,-19.43999
12.44669,-19.47999
11.49669,-19.43999
10.52669,-19.32999
9.546687,-19.14
8.526687,-18.89999
7.496687,-18.59999
6.576687,-18.24999
5.596687,-17.85999
4.626687,-17.41999
3.696687,-16.96
2.796687,-16.47
1.946687,-15.95999
1.176687,-15.43999
0.396687,-14.89999
-0.323313,-14.34999
-0.953313,-13.79
-1.603313,-13.21
-2.153313,-12.62
-2.653313,-12.00999
-3.153313,-11.37999
-3.553313,-10.72999
-3.953313,-10.06999
-4.303313,-9.379995
-4.603313,-8.679995
-4.903313,-7.959995
-5.103313,-7.229995
-5.353313,-6.489995
-5.503313,-5.759995
-5.553313,-5.009995
-5.653313,-4.279995
-5.623313,-3.549995
-5.603313,-2.829995
-5.503313,-2.129995
-5.403313,-1.459995
-5.203313,-0.7999951
-5.003313,-0.1799951
-4.773313,0.4300049
-4.603313,1.000005
-4.303313,1.550005
-4.003313,2.070005
-3.753313,2.560005
-3.503313,3.020005
-3.203313,3.450005
-2.903313,3.850005
-2.553313,4.220005
-2.253313,4.560005
-1.953313,4.880005
-1.653313,5.190005
-1.353313,5.460005
-1.053313,5.720005
-0.703313,5.970005
-0.353313,6.180005
-0.003312988,6.390005
0.396687,6.570005
0.746687,6.730005
1.146687,6.860005
1.546687,6.980005
1.946687,7.070005
2.396687,7.140005
2.796687,7.200005
3.176687,7.240005
19.29669,-19.39999
18.54669,-20.09999
17.79669,-20.72999
16.94669,-21.25999
16.19669,-21.71
15.34669,-22.05
14.49669,-22.30999
13.59669,-22.47
12.59669,-22.52999
11.64669,-22.48999
10.59669,-22.37
9.546687,-22.14999
8.496687,-21.84999
7.396687,-21.47999
6.296687,-21.04
5.246687,-20.54
4.196687,-19.97999
3.146687,-19.39
2.096687,-18.75999
1.196687,-18.09999
0.296687,-17.40999
-0.503313,-16.7
-1.303313,-15.96999
-2.003313,-15.21999
-2.603313,-14.43999
-3.203313,-13.63999
-3.703313,-12.80999
-4.253313,-11.96
-4.703313,-11.08
-5.053313,-10.17999
-5.403313,-9.259995
-5.703313,-8.329995
-5.903313,-7.389995
-6.153313,-6.449995
-6.203313,-5.499995
-6.303313,-4.569995
-6.303313,-3.659995
-6.203313,-2.759995
-6.103313,-1.889995
-5.853313,-1.039995
-5.603313,-0.2199951
-5.303313,0.5700049
-5.003313,1.340005
-4.603313,2.070005
-4.203313,2.780005
-3.853313,3.440005
-3.503313,4.050005
-3.053313,4.610005
-2.703313,5.110005
-2.303313,5.530005
-1.903313,5.890005
-1.603313,6.180005
-1.303313,6.430005
-1.003313,6.640005
-0.703313,6.820005
-0.403313,7.000005
-0.103313,7.160005
0.196687,7.320005
0.596687,7.470005
0.946687,7.620005
1.396687,7.750005
1.796687,7.870005
2.196687,7.970005
2.646687,8.060004
2.996687,8.150004
3.446687,8.240005
3.896687,8.320004
4.296687,8.400004
19.79669,-19.60999
19.07669,-20.59999
18.34669,-21.48999
17.59669,-22.26999
16.84669,-22.95
16.02669,-23.50999
15.24669,-23.97999
14.42669,-24.32999
13.59669,-24.58999
12.67669,-24.72999
11.74669,-24.76999
10.77669,-24.7
9.746687,-24.52999
8.646687,-24.24999
7.546687,-23.85999
6.426687,-23.38
5.296687,-22.80999
4.196687,-22.14
3.146687,-21.41999
2.096687,-20.60999
1.096687,-19.76999
0.176687,-18.88
-0.653313,-17.96
-1.523313,-17.00999
-2.253313,-16.04
-2.953313,-15.04999
-3.603313,-14.04999
-4.153313,-13.02999
-4.653313,-11.99
-5.153313,-10.93999
-5.553313,-9.879995
-5.853313,-8.809995
-6.153313,-7.739995
-6.353313,-6.669995
-6.503313,-5.609995
-6.553313,-4.549995
-6.553313,-3.489995
-6.523313,-2.439995
-6.403313,-1.399995
-6.223313,-0.3599951
-6.053313,0.6600049
-5.753313,1.670005
-5.453313,2.660005
-5.123313,3.600005
-4.753313,4.490005
-4.373313,5.290005
-3.953313,5.980005
-3.553313,6.550005
-3.103313,7.000005
-2.673313,7.320005
-2.303313,7.540005
-1.953313,7.700005
-1.603313,7.820005
-1.303313,7.930005
-0.953313,8.050005
-0.553313,8.200005
-0.153313,8.350005
0.246687,8.540005
0.746687,8.720005
1.246687,8.910005
1.696687,9.080005
2.196687,9.240005
2.646687,9.390005
3.146687,9.550005
3.646687,9.690004
4.126687,9.830005
4.646687,9.960005
5.196687,10.08
20.09669,-18.50999
19.60669,-19.76999
18.99669,-20.92999
18.30669,-21.95
17.59669,-22.85999
16.89669,-23.64999
16.19669,-24.32999
15.44669,-24.89999
14.79669,-25.38999
13.99669,-25.77999
13.19669,-26.07999
12.29669,-26.26999
11.39669,-26.35999
10.34669,-26.31999
9.296687,-26.14999
8.146687,-25.82999
6.996687,-25.37
5.896687,-24.75999
4.796687,-24.01999
3.646687,-23.14999
2.696687,-22.18999
1.696687,-21.13
0.796687,-20.01999
-0.103313,-18.85999
-0.903313,-17.68999
-1.753313,-16.51999
-2.503313,-15.33
-3.153313,-14.16
-3.803313,-13
-4.403313,-11.83999
-4.903313,-10.68999
-5.353313,-9.549994
-5.703313,-8.409995
-6.003313,-7.279995
-6.303313,-6.139995
-6.453313,-4.989995
-6.503313,-3.829995
-6.603313,-2.629995
-6.603313,-1.409995
-6.603313,-0.1399951
-6.503313,1.140005
-6.353313,2.440005
-6.203313,3.710005
-6.003313,4.920005
-5.703313,6.020005
-5.353313,6.940005
-5.003313,7.690005
-4.553313,8.230004
-4.103313,8.590005
-3.653313,8.790005
-3.203313,8.890005
-2.803313,8.930005
-2.403313,8.950005
-2.053313,9.000005
-1.703313,9.090005
-1.253313,9.250005
-0.803313,9.470005
-0.353313,9.740005
0.09668701,10.06
0.646687,10.39001
1.196687,10.73
1.696687,11.06
2.296687,11.35
2.896687,11.61
3.496687,11.84
4.096687,12.02
4.696687,12.16
5.246687,12.26
19.29669,-16.10999
19.17669,-17.55
18.99669,-18.89
18.70669,-20.10999
18.29669,-21.22
17.95669,-22.18999
17.49669,-23.07999
17.09669,-23.85999
16.64669,-24.57999
16.14669,-25.21
15.54669,-25.77999
14.87669,-26.25999
14.04669,-26.64999
13.07669,-26.89999
12.04669,-27.01999
10.89669,-26.96999
9.696687,-26.76999
8.446687,-26.37
7.246687,-25.80999
6.126687,-25.05999
5.046687,-24.18999
4.046687,-23.16999
3.096687,-22.06999
2.196687,-20.88
1.296687,-19.64999
0.466687,-18.39
-0.403313,-17.10999
-1.183313,-15.83
-2.003313,-14.54999
-2.703313,-13.29
-3.403313,-12.04
-3.953313,-10.81999
-4.503313,-9.609995
-4.973313,-8.419995
-5.403313,-7.229995
-5.723313,-6.019995
-6.003313,-4.759995
-6.233313,-3.439995
-6.403313,-2.039995
-6.483313,-0.5399951
-6.503313,1.020005
-6.553313,2.610005
-6.453313,4.170005
-6.303313,5.610005
-6.103313,6.870005
-5.823313,7.840005
-5.503313,8.530005
-5.153313,8.920005
-4.803313,9.100005
-4.473313,9.120005
-4.153313,9.060004
-3.873313,9.010005
-3.553313,9.010005
-3.253313,9.140005
-2.903313,9.390005
-2.553313,9.810004
-2.103313,10.34
-1.623313,10.97001
-1.053313,11.6
-0.453313,12.17
0.146687,12.62
0.746687,12.94
1.346687,13.13
1.926687,13.23
2.396687,13.29
2.876687,13.34
3.296687,13.41
3.726687,13.49
17.99669,-12.60999
18.40669,-14.22999
18.69669,-15.79999
18.85669,-17.26999
18.89669,-18.64
19.00669,-19.89
18.99669,-21.04
19.00669,-22.07999
18.99669,-23.05999
18.85669,-23.96
18.69669,-24.77999
18.24669,-25.50999
17.79669,-26.13
16.99669,-26.60999
16.09669,-26.95
14.99669,-27.09999
13.79669,-27.08999
12.49669,-26.88999
11.19669,-26.52999
9.996687,-26.01999
8.796687,-25.35999
7.696687,-24.57999
6.596687,-23.7
5.546687,-22.72
4.496687,-21.64
3.446687,-20.47999
2.396687,-19.24999
1.346687,-17.96
0.396687,-16.63
-0.603313,-15.26999
-1.503313,-13.91
-2.253313,-12.56999
-2.903313,-11.24
-3.503313,-9.939995
-4.003313,-8.639995
-4.553313,-7.309995
-4.903313,-5.909995
-5.303313,-4.399995
-5.603313,-2.779995
-5.853313,-1.029995
-6.003313,0.8000048
-6.053313,2.650005
-6.103313,4.430005
-6.003313,6.020005
-5.903313,7.350005
-5.853313,8.270004
-5.703313,8.850005
-5.553313,9.060004
-5.503313,9.040005
-5.353313,8.890005
-5.203313,8.740005
-5.053313,8.700005
-4.903313,8.800005
-4.653313,9.120005
-4.403313,9.620005
-4.003313,10.32
-3.603313,11.13
-3.053313,11.97001
-2.503313,12.72001
-1.953313,13.28
-1.403313,13.63
-0.803313,13.74
-0.303313,13.71
0.146687,13.63
0.496687,13.57
0.746687,13.59
0.996687,13.68
1.196687,13.82
17.34669,-8.579995
18.10669,-10.24
18.79669,-11.92999
19.35669,-13.59999
19.84669,-15.24
20.25669,-16.77999
20.59669,-18.25999
20.90669,-19.63
21.19669,-20.92999
21.47669,-22.14
21.59669,-23.29
21.62669,-24.33999
21.49669,-25.31999
21.12669,-26.14999
20.54669,-26.83999
19.77669,-27.31999
18.84669,-27.59999
17.79669,-27.65999
16.69669,-27.54
15.52669,-27.24999
14.34669,-26.82999
13.12669,-26.29
11.89669,-25.64999
10.59669,-24.88999
9.196687,-23.98999
7.716687,-22.93999
6.246687,-21.73999
4.816687,-20.39999
3.446687,-18.97999
2.166687,-17.51999
0.996687,-16.06
0.04668701,-14.62999
-0.903313,-13.21999
-1.633313,-11.83999
-2.353313,-10.42999
-3.003313,-8.939995
-3.603313,-7.379995
-4.133313,-5.669995
-4.553313,-3.839995
-4.933313,-1.889995
-5.303313,0.1000049
-5.503313,2.080005
-5.703313,3.950005
-5.853313,5.580005
-5.953313,6.910005
-6.073313,7.820005
-6.203313,8.360004
-6.253313,8.530005
-6.303313,8.480004
-6.353313,8.350005
-6.353313,8.290005
-6.253313,8.440004
-6.053313,8.790005
-5.853313,9.400004
-5.553313,10.13
-5.203313,10.96
-4.853313,11.8
-4.473313,12.57
-4.103313,13.21
-3.673313,13.64
-3.203313,13.88
-2.703313,13.92
-2.203313,13.86
-1.803313,13.77
-1.503313,13.69
-1.373313,13.66
-1.353313,13.65
-1.253313,13.66
16.59669,-4.919995
17.60669,-6.309995
18.59669,-7.819995
19.60669,-9.449995
20.49669,-11.13999
21.35669,-12.84999
22.09669,-14.56999
22.70669,-16.24999
23.29669,-17.88
23.85669,-19.45
24.19669,-20.96
24.45669,-22.40999
24.59669,-23.80999
24.45669,-25.12
24.19669,-26.31999
23.69669,-27.31999
22.99669,-28.12
22.24669,-28.63999
21.49669,-28.93999
20.54669,-29.01999
19.59669,-28.91999
18.49669,-28.65999
17.19669,-28.24999
15.74669,-27.63999
14.09669,-26.82999
12.39669,-25.75999
10.59669,-24.47999
8.946687,-23.01999
7.296687,-21.47
5.846687,-19.90999
4.496687,-18.38
3.246687,-16.91999
2.096687,-15.47999
0.946687,-14.04
-0.103313,-12.52999
-1.103313,-10.89999
-2.003313,-9.139995
-2.753313,-7.249995
-3.503313,-5.259995
-4.053313,-3.209995
-4.503313,-1.139995
-4.953313,0.8700049
-5.303313,2.760005
-5.703313,4.400005
-6.003313,5.780005
-6.303313,6.740005
-6.503313,7.360005
-6.653313,7.580005
-6.803313,7.590005
-6.853313,7.510005
-6.903313,7.520005
-6.853313,7.820005
-6.803313,8.410005
-6.603313,9.260005
-6.403313,10.21
-6.153313,11.12
-5.903313,11.91
-5.703313,12.52
-5.403313,12.95
-5.153313,13.22001
-4.803313,13.39
-4.353313,13.49
-3.803313,13.56
-3.403313,13.63
-3.103313,13.67
-2.953313,13.63
-3.003313,13.49
-2.953313,13.26
15.44669,-1.949995
16.40669,-2.959995
17.39669,-4.119995
18.52669,-5.429995
19.64669,-6.869995
20.77669,-8.439995
21.89669,-10.08
23.02669,-11.77999
24.09669,-13.5
25.15669,-15.24
26.04669,-17.00999
26.77669,-18.79
27.29669,-20.56999
27.50669,-22.29
27.39669,-23.93999
27.07669,-25.45
26.49669,-26.81999
25.72669,-27.95
24.89669,-28.87
24.02669,-29.51999
23.09669,-29.97999
21.99669,-30.16999
20.84669,-30.15999
19.52669,-29.83999
17.99669,-29.25999
16.34669,-28.35999
14.69669,-27.21999
13.11669,-25.88999
11.64669,-24.48999
10.21669,-23.08999
8.846686,-21.7
7.296687,-20.31999
5.746687,-18.85999
4.166687,-17.26999
2.596687,-15.51999
1.166687,-13.58
-0.103313,-11.51999
-1.133313,-9.349995
-2.053313,-7.159995
-2.753313,-4.989995
-3.353313,-2.879995
-3.933313,-0.8599951
-4.403313,1.060005
-4.953313,2.810005
-5.403313,4.350005
-5.853313,5.520005
-6.153313,6.350005
-6.253313,6.760005
-6.253313,6.910005
-6.173313,6.880005
-6.103313,6.860005
-6.123313,7.120005
-6.253313,7.720005
-6.323313,8.680005
-6.353313,9.770004
-6.273313,10.76
-6.153313,11.54
-5.923313,12.02
-5.653313,12.3
-5.353313,12.48
-5.003313,12.65
-4.753313,12.88
-4.453313,13.15
-4.223313,13.39
-4.053313,13.52
-3.953313,13.42
-3.953313,13.12
-3.973313,12.67
14.99669,0.6400049
16.04669,0.1200049
16.99669,-0.4599951
18.05669,-1.209995
19.09669,-2.169995
20.20669,-3.399995
21.39669,-4.859995
22.75669,-6.539995
24.09669,-8.379995
25.40669,-10.33999
26.69669,-12.35999
27.90669,-14.41999
28.89669,-16.47999
29.70669,-18.52999
30.19669,-20.52999
30.40669,-22.43999
30.19669,-24.24999
29.65669,-25.85999
28.89669,-27.27999
27.95669,-28.42999
26.89669,-29.33999
25.59669,-29.97999
24.29669,-30.38999
22.84669,-30.52999
21.39669,-30.43999
19.89669,-30.07999
18.49669,-29.49999
17.14669,-28.72999
15.79669,-27.83999
14.39669,-26.83999
12.79669,-25.72999
11.04669,-24.41999
9.096686,-22.87
7.146687,-21.00999
5.196687,-18.89999
3.446687,-16.55
1.896687,-14.08
0.646687,-11.58999
-0.403313,-9.159995
-1.203313,-6.869995
-1.803313,-4.729995
-2.353313,-2.729995
-2.903313,-0.7999951
-3.503313,1.070005
-4.203313,2.860005
-4.803313,4.380005
-5.203313,5.550005
-5.353313,6.200005
-5.303313,6.470005
-5.153313,6.430005
-5.003313,6.320005
-5.003313,6.440005
-5.103313,6.950005
-5.353313,7.950005
-5.603313,9.150004
-5.703313,10.26
-5.603313,11.11
-5.453313,11.58
-5.203313,11.82
-4.903313,11.98
-4.603313,12.18001
-4.453313,12.5
-4.403313,12.86
-4.453313,13.11
-4.503313,13.16
-4.403313,12.87
-4.403313,12.36
-4.543313,11.72001
15.49669,2.820005
16.67669,2.740005
17.89669,2.540005
19.14669,2.150005
20.39669,1.570005
21.67669,0.7200049
22.94669,-0.3699951
24.20669,-1.749995
25.39669,-3.359995
26.57669,-5.189995
27.69669,-7.169995
28.80669,-9.299994
29.84669,-11.55999
30.80669,-13.91999
31.59669,-16.34999
32.12669,-18.77999
32.44669,-21.14
32.45669,-23.3
32.09669,-25.24999
31.55669,-26.87
30.69669,-28.21
29.72669,-29.21999
28.59669,-30.02999
27.29669,-30.65999
25.99669,-31.13999
24.54669,-31.42999
23.04669,-31.50999
21.57669,-31.33999
20.04669,-30.95
18.24669,-30.27999
16.29669,-29.33999
14.14669,-28.02999
11.94669,-26.34999
9.666687,-24.27999
7.596687,-21.91999
5.746687,-19.30999
4.096687,-16.58999
2.716687,-13.84999
1.596687,-11.16
0.696687,-8.669995
0.04668701,-6.419995
-0.403313,-4.419995
-0.953313,-2.559995
-1.553313,-0.6999951
-2.303313,1.220005
-3.083313,3.100005
-3.703313,4.740005
-4.023313,5.800005
-4.153313,6.290005
-4.123313,6.190005
-4.053313,5.870005
-4.103313,5.730005
-4.253313,6.000005
-4.473313,6.920005
-4.653313,8.220005
-4.753313,9.630005
-4.703313,10.81
-4.623313,11.44
-4.453313,11.66
-4.273313,11.66
-4.153313,11.69
-4.123313,11.9
-4.153313,12.19
-4.203313,12.39
-4.253313,12.33
-4.223313,11.91
-4.153313,11.25
-4.023313,10.52
16.39669,4.840005
17.89669,4.870005
19.39669,4.780005
20.89669,4.510005
22.49669,4.040005
24.09669,3.290005
25.69669,2.270005
27.15669,0.9500049
28.49669,-0.5699951
29.70669,-2.249995
30.79669,-4.019995
31.65669,-5.929995
32.49669,-7.989995
33.10669,-10.26999
33.69669,-12.74
33.95669,-15.37999
34.09669,-18.07999
34.05669,-20.73999
33.89669,-23.3
33.55669,-25.60999
33.09669,-27.62
32.45669,-29.2
31.69669,-30.46999
30.94669,-31.46
29.99669,-32.3
28.89669,-32.98999
27.59669,-33.51999
26.04669,-33.75999
24.29669,-33.69999
22.19669,-33.21999
19.99669,-32.34999
17.59669,-30.99999
15.19669,-29.23999
12.79669,-27.06999
10.59669,-24.59999
8.546687,-21.89
6.696687,-19.04
5.146687,-16.09999
3.796687,-13.16999
2.796687,-10.42999
2.096687,-7.969995
1.546687,-5.949995
0.996687,-4.199995
0.346687,-2.509995
-0.503313,-0.6799951
-1.503313,1.350005
-2.303313,3.390005
-2.853313,4.990005
-3.203313,5.940005
-3.303313,5.980005
-3.403313,5.540005
-3.453313,5.090005
-3.603313,5.100005
-3.753313,5.900005
-3.903313,7.290005
-4.003313,9.010005
-3.903313,10.54
-3.803313,11.4
-3.703313,11.66
-3.603313,11.49
-3.603313,11.31
-3.553313,11.34
-3.503313,11.52
-3.503313,11.7
-3.503313,11.65
-3.343313,11.2
-3.203313,10.47001
-2.843313,9.620005
17.79669,9.030005
19.69669,9.180005
21.64669,9.170005
23.72669,8.940004
25.89669,8.440004
28.15669,7.540005
30.39669,6.230005
32.42669,4.480005
34.14669,2.440005
35.52669,0.1900049
36.59669,-2.149995
37.50669,-4.529995
38.19669,-6.929995
38.55669,-9.319995
38.59669,-11.67999
38.25669,-13.92999
37.74669,-16.10999
37.17669,-18.32999
36.74669,-20.71
36.12669,-23.24999
35.39669,-25.8
34.55669,-28.13999
33.64669,-30.18999
32.82669,-31.80999
32.04669,-33.12
31.14669,-34.12
30.09669,-34.89999
28.74669,-35.37
27.19669,-35.53999
25.39669,-35.33999
23.44669,-34.77999
21.41669,-33.77999
19.24669,-32.35999
16.91669,-30.42999
14.54669,-28.04
12.19669,-25.21
9.996687,-22.09999
7.986687,-18.82999
6.346687,-15.54
5.066687,-12.47999
4.146687,-9.759995
3.416687,-7.619995
2.746687,-5.859995
2.016687,-4.309995
1.196687,-2.629995
0.216687,-0.6099951
-0.703313,1.590005
-1.533313,3.580005
-2.103313,5.030005
-2.473313,5.530005
-2.653313,5.380005
-2.603313,4.940005
-2.503313,4.750005
-2.423313,5.310005
-2.453313,6.560005
-2.633313,8.300005
-2.753313,9.930005
-2.873313,10.95
-2.853313,11.4
-2.803313,11.37
-2.703313,11.22001
-2.623313,11.17
-2.503313,11.26
-2.373313,11.36
-2.303313,11.32
-2.173313,10.95
-1.953313,10.28
-1.543313,9.420005
19.09669,13.13
21.49669,13.53
23.89669,13.71
26.29669,13.51
28.79669,12.86
31.20669,11.64
33.49669,9.990005
35.55669,8.000005
37.29669,5.860005
39.00669,3.540005
40.59669,1.030005
41.90669,-1.749995
42.99669,-4.659995
43.80669,-7.539995
44.09669,-10.27999
43.95669,-12.83999
43.39669,-15.25999
42.75669,-17.55
42.09669,-19.83999
41.30669,-22.27999
40.29668,-24.81999
38.90668,-27.33999
37.39669,-29.73999
35.90668,-31.85999
34.49669,-33.62999
33.20669,-34.98999
31.89669,-36
30.39669,-36.64
28.89669,-37
27.44669,-37.08999
26.09669,-36.98999
24.59669,-36.58999
22.99669,-35.80999
20.84669,-34.34999
18.39669,-32.21999
15.78669,-29.29999
13.19669,-25.87
10.83669,-22.12
8.796687,-18.34999
7.336687,-14.85999
6.096687,-11.81999
5.196687,-9.449995
4.396687,-7.549995
3.696687,-5.989995
2.996687,-4.389995
2.346687,-2.509995
1.596687,-0.3899951
