U,V
5.72,-10.59656
5.15,-10.47656
4.62,-10.34656
4.1,-10.19656
3.55,-10.03656
3.05,-9.866562
2.57,-9.686563
2.1,-9.496562
1.65,-9.306562
1.2,-9.096562
0.8,-8.886562
0.4,-8.666562
0,-8.436563
-0.35,-8.206562
-0.73,-7.966562
-1.05,-7.726562
-1.4,-7.476562
-1.7,-7.206563
-1.98,-6.926562
-2.25,-6.636562
-2.53,-6.336562
-2.75,-6.026562
-2.98,-5.696562
-3.15,-5.356563
-3.35,-5.006562
-3.5,-4.646563
-3.63,-4.266562
-3.75,-3.886562
-3.78,-3.496562
-3.85,-3.096562
-3.88,-2.706563
-3.9,-2.306562
-3.85,-1.906562
-3.8,-1.506562
-3.73,-1.116562
-3.65,-0.7365625
-3.53,-0.3665625
-3.45,0.0034375
-3.25,0.3534375
-3.1,0.6834375
-2.93,1.003438
-2.7,1.313437
-2.53,1.593437
-2.3,1.863437
-2.13,2.113437
-1.85,2.343437
-1.65,2.553437
-1.45,2.743438
-1.18,2.913437
-0.95,3.073437
-0.73,3.203437
-0.45,3.333437
-0.25,3.423437
-0.05,3.513438
0.2,3.583437
16.2,-13.92656
15.3,-14.20656
14.4,-14.40656
13.5,-14.55656
12.7,-14.64656
11.8,-14.68656
11,-14.67656
10.15,-14.63656
9.3,-14.55656
8.55,-14.45656
7.7,-14.31656
6.95,-14.16656
6.2,-13.98656
5.45,-13.80656
4.7,-13.58656
4.05,-13.37656
3.4,-13.12656
2.7,-12.88656
2.1,-12.62656
1.5,-12.36656
0.9,-12.09656
0.3,-11.81656
-0.2,-11.52656
-0.75,-11.22656
-1.2,-10.92656
-1.65,-10.60656
-2.1,-10.27656
-2.5,-9.926562
-2.9,-9.566563
-3.25,-9.176562
-3.6,-8.756562
-3.9,-8.316563
-4.2,-7.856562
-4.4,-7.356562
-4.6,-6.836562
-4.85,-6.296562
-4.9,-5.726562
-5.05,-5.146563
-5.1,-4.536562
-5.1,-3.936562
-5.1,-3.316562
-5,-2.706563
-4.9,-2.096562
-4.75,-1.506562
-4.5,-0.9165625
-4.3,-0.3665625
-4.1,0.1834375
-3.8,0.6834375
-3.5,1.173437
-3.2,1.613437
-2.9,2.043437
-2.6,2.423437
-2.3,2.783437
-2,3.103437
-1.6,3.403437
-1.3,3.663437
-1,3.903437
-0.8,4.103437
-0.5,4.293437
-0.2,4.453437
0.09999999,4.593437
0.3,4.713438
0.6,4.813437
0.85,4.893437
1.1,4.963438
1.35,5.013437
1.6,5.053437
1.9,5.063437
18,-17.64656
16.9,-17.98656
15.8,-18.21656
14.75,-18.35656
13.75,-18.39656
12.72,-18.37656
11.7,-18.29656
10.75,-18.16656
9.8,-17.99656
8.9,-17.80656
8,-17.59656
7.07,-17.36656
6.2,-17.11656
5.32,-16.85656
4.4,-16.56656
3.57,-16.27656
2.75,-15.94656
1.92,-15.61656
1.2,-15.26656
0.45,-14.90656
-0.25,-14.52656
-0.9,-14.13656
-1.5,-13.73656
-2.08,-13.31656
-2.65,-12.88656
-3.13,-12.43656
-3.6,-11.95656
-4.05,-11.44656
-4.45,-10.88656
-4.85,-10.28656
-5.25,-9.636562
-5.55,-8.946563
-5.8,-8.196563
-6.03,-7.406562
-6.2,-6.576562
-6.3,-5.726562
-6.35,-4.846562
-6.33,-3.966563
-6.3,-3.086562
-6.1,-2.226562
-5.95,-1.386562
-5.7,-0.5765625
-5.45,0.2034375
-5.1,0.9234375
-4.7,1.603437
-4.38,2.223438
-4,2.793437
-3.63,3.293437
-3.25,3.733437
-2.88,4.103437
-2.5,4.433437
-2.15,4.693438
-1.8,4.903438
-1.5,5.073437
-1.2,5.213438
-0.93,5.333437
-0.65,5.443438
-0.4,5.543437
-0.2,5.653437
0.09999999,5.763437
0.3,5.883437
0.57,6.003438
0.85,6.133437
1.12,6.273438
1.4,6.403437
1.7,6.543437
2.05,6.673437
2.37,6.793437
19.2,-20.25656
18.1,-20.81656
17,-21.20656
15.85,-21.43656
14.7,-21.52656
13.65,-21.50656
12.7,-21.38656
11.65,-21.21656
10.7,-20.99656
9.75,-20.75656
8.8,-20.48656
7.85,-20.21656
6.9,-19.90656
5.9,-19.60656
4.9,-19.24656
3.95,-18.88656
3,-18.47656
2.1,-18.04656
1.2,-17.58656
0.3,-17.11656
-0.5,-16.61656
-1.25,-16.10656
-1.9,-15.59656
-2.55,-15.07656
-3.1,-14.51656
-3.7,-13.94656
-4.3,-13.32656
-4.75,-12.65656
-5.3,-11.91656
-5.75,-11.09656
-6.2,-10.21656
-6.55,-9.256562
-6.9,-8.236563
-7.15,-7.156562
-7.3,-6.046562
-7.45,-4.916563
-7.5,-3.786562
-7.45,-2.676563
-7.4,-1.586563
-7.15,-0.5565625
-6.9,0.4334375
-6.7,1.363437
-6.4,2.253438
-6,3.063437
-5.7,3.833437
-5.3,4.513437
-4.9,5.133437
-4.55,5.643437
-4.1,6.073437
-3.65,6.383437
-3.2,6.603437
-2.75,6.713438
-2.4,6.773438
-1.95,6.753438
-1.6,6.713438
-1.2,6.663437
-0.9,6.613437
-0.5,6.583437
-0.2,6.583437
0.09999999,6.613437
0.5,6.683437
0.8,6.793437
1.2,6.953437
1.5,7.153437
1.9,7.403437
2.35,7.683437
2.7,7.983438
3.25,8.303437
20.15,-21.21656
19.15,-22.18656
18.05,-22.93656
17,-23.43656
15.9,-23.73656
14.9,-23.83656
13.95,-23.80656
13,-23.67656
12.1,-23.45656
11.2,-23.20656
10.25,-22.92656
9.4,-22.63656
8.45,-22.31656
7.47,-21.98656
6.5,-21.60656
5.45,-21.18656
4.45,-20.71656
3.45,-20.19656
2.5,-19.63656
1.55,-19.04656
0.65,-18.44656
-0.15,-17.83656
-0.95,-17.22656
-1.68,-16.63656
-2.4,-16.01656
-3.08,-15.36656
-3.7,-14.67656
-4.35,-13.89656
-4.95,-13.03656
-5.48,-12.06656
-6,-10.99656
-6.4,-9.816563
-6.8,-8.566563
-7.03,-7.266562
-7.2,-5.926562
-7.33,-4.596562
-7.35,-3.296562
-7.35,-2.046562
-7.25,-0.8565625
-7.1,0.2634375
-6.9,1.333437
-6.68,2.333437
-6.4,3.293437
-6.2,4.203437
-5.85,5.073437
-5.53,5.873437
-5.1,6.603437
-4.65,7.203437
-4.2,7.703437
-3.65,8.043437
-3.15,8.253437
-2.6,8.313437
-2.1,8.283438
-1.6,8.163437
-1.15,8.013437
-0.7,7.853437
-0.25,7.703437
0.15,7.593437
0.6,7.523438
1.05,7.523438
1.5,7.583437
1.97,7.723437
2.45,7.943437
2.92,8.243438
3.45,8.593437
3.97,9.003437
4.6,9.413437
5.17,9.823438
20.3,-20.70656
19.55,-22.06656
18.7,-23.19656
17.9,-24.03656
16.9,-24.62656
16.1,-24.95656
15.2,-25.08656
14.35,-25.04656
13.6,-24.91656
12.8,-24.73656
12,-24.50656
11.2,-24.27656
10.4,-24.03656
9.5,-23.78656
8.5,-23.49656
7.55,-23.14656
6.5,-22.72656
5.5,-22.23656
4.5,-21.65656
3.5,-21.03656
2.5,-20.34656
1.6,-19.64656
0.7,-18.93656
-0.15,-18.24656
-1,-17.54656
-1.75,-16.83656
-2.5,-16.07656
-3.25,-15.24656
-3.9,-14.31656
-4.55,-13.23656
-5.1,-12.03656
-5.55,-10.69656
-6,-9.256562
-6.3,-7.726562
-6.5,-6.166563
-6.6,-4.616562
-6.6,-3.106562
-6.6,-1.676562
-6.5,-0.3165625
-6.35,0.9334375
-6.1,2.113437
-5.9,3.223437
-5.7,4.283437
-5.4,5.283437
-5.1,6.243437
-4.75,7.123437
-4.3,7.923437
-3.85,8.583437
-3.4,9.123437
-2.95,9.473437
-2.4,9.683437
-2.05,9.743437
-1.6,9.693438
-1.2,9.543437
-0.8,9.373437
-0.5,9.183437
-0.09999999,9.013437
0.25,8.903438
0.6,8.873437
1.05,8.953437
1.5,9.133437
1.95,9.413437
2.5,9.783438
3.1,10.20344
3.7,10.64344
4.35,11.08344
5,11.48344
5.7,11.81344
19.1,-18.79656
18.83,-20.27656
18.4,-21.56656
17.95,-22.60656
17.45,-23.40656
16.9,-23.93656
16.35,-24.27656
15.87,-24.42656
15.3,-24.46656
14.82,-24.43656
14.25,-24.38656
13.62,-24.34656
12.95,-24.31656
12.17,-24.29656
11.3,-24.25656
10.35,-24.17656
9.349999,-24.02656
8.3,-23.76656
7.2,-23.40656
6.12,-22.92656
5.05,-22.33656
4,-21.66656
3,-20.93656
2.02,-20.18656
1.1,-19.40656
0.15,-18.61656
-0.7,-17.80656
-1.5,-16.91656
-2.3,-15.93656
-3.03,-14.81656
-3.75,-13.54656
-4.3,-12.09656
-4.85,-10.49656
-5.35,-8.756562
-5.75,-6.946562
-6.03,-5.106563
-6.25,-3.296562
-6.33,-1.576563
-6.35,0.0434375
-6.2,1.503438
-6,2.833437
-5.8,4.003438
-5.5,5.043437
-5.23,5.963438
-4.95,6.783437
-4.65,7.483438
-4.4,8.103437
-4.23,8.603437
-4,9.013437
-3.85,9.303437
-3.7,9.533438
-3.5,9.673437
-3.35,9.773438
-3.12,9.813437
-2.9,9.843437
-2.6,9.893437
-2.25,10.00344
-1.85,10.21344
-1.35,10.48344
-0.78,10.81344
-0.15,11.16344
0.5,11.50344
1.2,11.83344
1.82,12.13344
2.5,12.42344
3.05,12.69344
3.65,12.94344
4.07,13.16344
18.4,-16.10656
18.5,-17.55656
18.5,-18.86656
18.4,-19.96656
18.3,-20.88656
18.2,-21.58656
18.1,-22.15656
18,-22.58656
17.9,-22.95656
17.7,-23.28656
17.5,-23.59656
17.05,-23.89656
16.5,-24.19656
15.8,-24.46656
14.9,-24.67656
13.95,-24.82656
12.9,-24.88656
11.85,-24.86656
10.7,-24.72656
9.65,-24.46656
8.5,-24.08656
7.45,-23.58656
6.3,-22.95656
5.25,-22.24656
4.1,-21.44656
3,-20.58656
1.9,-19.66656
0.85,-18.68656
-0.09999999,-17.62656
-1,-16.43656
-1.8,-15.10656
-2.55,-13.58656
-3.2,-11.88656
-3.81,-9.996562
-4.4,-7.986562
-4.86,-5.896563
-5.3,-3.806562
-5.61,-1.796562
-5.8,0.0734375
-5.8,1.713437
-5.7,3.153437
-5.65,4.303437
-5.5,5.243437
-5.35,5.943438
-5.2,6.503438
-5.2,6.933437
-5.3,7.313437
-5.45,7.643437
-5.6,7.983438
-5.75,8.343437
-5.8,8.743438
-5.8,9.153438
-5.8,9.553437
-5.6,9.923437
-5.3,10.28344
-4.95,10.65344
-4.4,11.06344
-3.8,11.49344
-3.2,11.92344
-2.45,12.27344
-1.7,12.53344
-1.05,12.68344
-0.3,12.77344
0.3,12.83344
0.8,12.89344
1.2,12.95344
1.4,13.04344
1.5,13.14344
18.75,-11.80656
19.28,-13.33656
19.7,-14.76656
20,-16.02656
20.25,-17.14656
20.4,-18.07656
20.6,-18.91656
20.83,-19.67656
20.95,-20.42656
21.1,-21.19656
21.1,-21.98656
20.88,-22.78656
20.45,-23.55656
19.7,-24.26656
18.75,-24.85656
17.78,-25.29656
16.7,-25.60656
15.7,-25.78656
14.7,-25.86656
13.82,-25.84656
13,-25.73656
12.07,-25.50656
11.1,-25.14656
9.95,-24.58656
8.7,-23.82656
7.27,-22.84656
5.8,-21.69656
4.37,-20.40656
3.05,-19.03656
1.85,-17.60656
0.85,-16.12656
-0.03,-14.58656
-0.8,-12.94656
-1.48,-11.17656
-2.15,-9.266562
-2.81,-7.226562
-3.45,-5.116562
-4.03,-3.006562
-4.5,-0.9965625
-4.85,0.7934375
-5.1,2.343437
-5.25,3.543437
-5.4,4.473437
-5.48,5.103437
-5.65,5.563437
-5.85,5.903437
-6.1,6.233438
-6.4,6.613437
-6.7,7.073437
-6.95,7.663437
-7.1,8.343437
-7.15,9.093437
-7.05,9.843437
-6.85,10.52344
-6.55,11.11344
-6.13,11.59344
-5.65,11.99344
-5.13,12.33344
-4.55,12.62344
-3.93,12.81344
-3.3,12.91344
-2.55,12.94344
-1.8,12.94344
-1.2,12.94344
-0.8,12.92344
-0.67,12.86344
-0.75,12.75344
-1.05,12.65344
18.7,-6.526562
19.75,-8.146563
20.7,-9.756562
21.5,-11.32656
22.1,-12.79656
22.65,-14.13656
23.1,-15.36656
23.45,-16.50656
23.8,-17.57656
24.1,-18.64656
24.3,-19.70656
24.25,-20.81656
24,-21.93656
23.45,-23.03656
22.7,-24.05656
21.75,-24.92656
20.7,-25.64656
19.8,-26.19656
18.9,-26.61656
18.15,-26.94656
17.5,-27.19656
16.75,-27.32656
15.9,-27.29656
14.75,-26.97656
13.4,-26.32656
11.75,-25.29656
10,-23.96656
8.349999,-22.38656
6.7,-20.68656
5.25,-18.99656
4,-17.35656
2.95,-15.80656
1.9,-14.26656
1,-12.68656
0.09999999,-10.98656
-0.81,-9.116562
-1.7,-7.086562
-2.56,-4.966562
-3.3,-2.856562
-4.01,-0.9065625
-4.6,0.8334375
-5.05,2.213438
-5.4,3.303437
-5.8,4.033437
-6,4.553437
-6.25,4.913437
-6.4,5.253438
-6.55,5.653437
-6.7,6.163437
-6.85,6.853437
-7,7.663437
-7.05,8.593437
-7.1,9.543437
-7.05,10.40344
-6.9,11.13344
-6.7,11.64344
-6.4,12.02344
-6.05,12.29344
-5.6,12.51344
-5.1,12.66344
-4.5,12.76344
-3.8,12.85344
-3.1,12.96344
-2.55,13.11344
-2.2,13.22344
-2.2,13.12344
-2.4,12.83344
-2.65,12.39344
16.1,-2.166563
17.23,-3.486562
18.4,-4.866562
19.55,-6.276562
20.7,-7.736562
21.8,-9.216562
22.8,-10.71656
23.75,-12.20656
24.6,-13.67656
25.38,-15.15656
26,-16.67656
26.45,-18.23656
26.7,-19.80656
26.68,-21.32656
26.45,-22.75656
25.93,-24.03656
25.35,-25.13656
24.58,-26.02656
23.85,-26.75656
23.08,-27.32656
22.3,-27.79656
21.33,-28.14656
20.25,-28.34656
19,-28.30656
17.55,-27.96656
15.92,-27.25656
14.25,-26.22656
12.67,-24.90656
11.1,-23.41656
9.62,-21.86656
8.099999,-20.30656
6.62,-18.76656
5.1,-17.19656
3.62,-15.53656
2.15,-13.72656
0.87,-11.72656
-0.3,-9.566563
-1.31,-7.306562
-2.2,-5.066562
-3.01,-3.006562
-3.75,-1.146562
-4.43,0.3934375
-5.1,1.703437
-5.6,2.733438
-6,3.563437
-6.1,4.193438
-6.05,4.713438
-5.83,5.183437
-5.6,5.673438
-5.43,6.253438
-5.4,6.953437
-5.55,7.813437
-5.75,8.753437
-5.95,9.693438
-6.1,10.51344
-6.08,11.14344
-6,11.63344
-5.7,12.03344
-5.35,12.39344
-4.88,12.74344
-4.4,13.06344
-3.9,13.31344
-3.55,13.51344
-3.35,13.61344
-3.35,13.59344
-3.6,13.32344
-3.95,12.78344
-4.07,12.00344
12.6,-0.4865625
13.55,-1.026562
14.7,-1.456563
16.1,-1.886562
17.7,-2.486562
19.4,-3.416562
21.2,-4.676562
22.85,-6.286562
24.4,-8.146563
25.75,-10.21656
26.9,-12.39656
27.76,-14.65656
28.3,-16.89656
28.75,-19.07656
29,-21.12656
29,-22.94656
28.9,-24.51656
28.7,-25.75656
28.3,-26.71656
27.65,-27.37656
26.8,-27.82656
25.7,-28.10656
24.4,-28.27656
23,-28.38656
21.6,-28.40656
20.15,-28.32656
18.8,-28.08656
17.45,-27.62656
16.1,-26.91656
14.5,-25.91656
12.7,-24.64656
10.7,-23.08656
8.599999,-21.27656
6.44,-19.20656
4.5,-16.93656
2.79,-14.48656
1.4,-11.94656
0.24,-9.466562
-0.7,-7.116562
-1.56,-5.076562
-2.4,-3.286562
-3.2,-1.736562
-4,-0.2465625
-4.7,1.183437
-5.2,2.583437
-5.5,3.753438
-5.5,4.673438
-5.3,5.283437
-4.9,5.753438
-4.65,6.153437
-4.5,6.603437
-4.5,7.233438
-4.6,8.033438
-4.75,8.933437
-4.9,9.793437
-4.9,10.50344
-4.9,11.13344
-4.75,11.68344
-4.5,12.20344
-4.1,12.68344
-3.8,13.09344
-3.55,13.34344
-3.5,13.43344
-3.8,13.32344
-4.3,13.08344
-4.9,12.65344
-5.5,12.03344
-5.9,11.23344
12.9,1.263438
14.22,1.273438
15.65,1.273438
17.33,1.153437
19.15,0.8234375
20.98,0.1934375
22.8,-0.7565625
24.48,-2.086562
26,-3.726562
27.35,-5.656562
28.5,-7.786562
29.41,-10.07656
30.1,-12.46656
30.61,-14.90656
30.95,-17.32656
31.23,-19.64656
31.4,-21.81656
31.58,-23.71656
31.5,-25.37656
31.25,-26.68656
30.65,-27.68656
29.73,-28.30656
28.5,-28.67656
27.12,-28.90656
25.8,-29.10656
24.58,-29.38656
23.45,-29.71656
22.3,-30.01656
20.9,-30.11656
19.02,-29.76656
16.8,-28.89656
14.22,-27.37656
11.65,-25.34656
9.139999,-22.86656
6.95,-20.10656
5.14,-17.18656
3.6,-14.24656
2.32,-11.50656
1.25,-9.056562
0.3,-7.066562
-0.6,-5.386562
-1.43,-3.886562
-2.2,-2.336562
-3,-0.5565625
-3.7,1.353437
-4.25,3.143437
-4.7,4.583437
-4.85,5.443438
-4.95,5.913437
-4.98,6.093437
-4.95,6.273438
-4.95,6.683437
-4.9,7.343437
-4.78,8.243438
-4.65,9.203437
-4.5,10.09344
-4.4,10.84344
-4.3,11.41344
-4.25,11.86344
-4.15,12.17344
-4,12.37344
-3.92,12.37344
-3.9,12.20344
-4.15,11.85344
-4.6,11.42344
-5.3,10.94344
-6.05,10.44344
-6.6,9.923437
16.1,3.783437
17.65,3.803437
19.2,3.653437
20.7,3.343437
22.1,2.883437
23.65,2.203438
25.2,1.263438
26.8,-0.0465625
28.3,-1.656562
29.5,-3.556562
30.6,-5.586562
31.45,-7.716562
32.1,-9.906562
32.65,-12.14656
33.1,-14.39656
33.4,-16.62656
33.7,-18.79656
34,-20.90656
34.2,-22.97656
34.3,-25.01656
34.2,-26.96656
33.55,-28.64656
32.5,-29.98656
31.25,-30.88656
29.8,-31.49656
28.55,-31.89656
27.4,-32.21656
26.15,-32.47656
24.6,-32.59656
22.5,-32.38656
20,-31.70656
17.2,-30.35656
14.4,-28.40656
11.89,-25.86656
9.599999,-22.94656
7.69,-19.78656
6,-16.62656
4.49,-13.71656
3.1,-11.14656
1.95,-9.126562
1,-7.436563
0.15,-5.946562
-0.6,-4.356563
-1.41,-2.516562
-2.2,-0.4565625
-3.01,1.593437
-3.8,3.383437
-4.4,4.573437
-4.8,5.273438
-5.15,5.483438
-5.3,5.593437
-5.35,5.913437
-5.4,6.533437
-5.3,7.523438
-5.2,8.703437
-5.1,9.863438
-4.9,10.83344
-4.8,11.42344
-4.7,11.75344
-4.75,11.85344
-4.8,11.82344
-4.75,11.62344
-4.5,11.26344
-4.35,10.73344
-4.3,10.14344
-4.6,9.573438
-5.1,9.053437
-5.5,8.603437
19,8.743438
20.73,8.433437
22.3,7.843437
23.78,7.073437
25.3,6.223437
27.05,5.233438
28.95,4.033437
30.9,2.503438
32.75,0.6734375
34.2,-1.446562
35.4,-3.746562
36.41,-6.136562
37.2,-8.576562
37.78,-10.98656
38.05,-13.34656
38,-15.54656
37.75,-17.56656
37.45,-19.38656
37.3,-21.15656
37.33,-23.03656
37.25,-25.13656
36.86,-27.48656
36.2,-29.89656
35.1,-32.10656
33.8,-33.91656
32.25,-35.04656
30.55,-35.58656
28.67,-35.48656
26.7,-35.02656
24.55,-34.33656
22.3,-33.51656
19.87,-32.45656
17.5,-30.99656
15.09,-28.89656
12.8,-26.21656
10.64,-23.05656
8.599999,-19.73656
6.72,-16.61656
5.05,-13.84656
3.62,-11.58656
2.45,-9.636562
1.55,-7.886562
0.8,-6.126563
0.09,-4.256562
-0.6,-2.276562
-1.41,-0.3065625
-2.25,1.523438
-2.9,2.973438
-3.4,4.023438
-3.68,4.553437
-3.75,4.833437
-3.73,5.053437
-3.85,5.483438
-4.13,6.343437
-4.5,7.553437
-4.93,8.903438
-5.15,10.08344
-5.13,10.83344
-5,11.25344
-4.85,11.41344
-4.75,11.45344
-4.57,11.37344
-4.3,11.15344
-3.97,10.66344
-3.6,10.00344
-3.4,9.263437
-3.35,8.593437
-3.37,8.053437
18.8,12.33344
21.05,11.97344
23.3,11.37344
25.65,10.48344
27.9,9.333437
30.05,7.863437
32.3,6.173438
34.35,4.323437
36.3,2.413437
38.05,0.4234375
39.6,-1.716563
40.81,-4.066562
41.9,-6.516562
42.76,-8.996562
43.4,-11.40656
43.9,-13.75656
44,-16.08656
43.7,-18.44656
43.3,-20.78656
42.7,-23.09656
42,-25.37656
40.96,-27.72656
39.9,-30.21656
38.71,-32.86656
37.4,-35.40656
35.7,-37.36656
33.7,-38.53656
31.3,-38.65656
28.9,-38.09656
26.65,-37.19656
24.6,-36.33656
22.75,-35.55656
20.8,-34.56656
18.59,-32.90656
16.2,-30.46656
13.64,-27.22656
11.2,-23.63656
9.04,-20.12656
7.1,-16.90656
5.54,-14.19656
4.3,-11.76656
3.34,-9.586562
2.6,-7.506562
1.99,-5.566562
1.4,-3.696563
0.8,-1.886562
0.09999999,-0.1065625
-0.45,1.533437
-0.8,2.933437
-1.05,3.833437
-1.1,4.323437
-1,4.503438
-1.1,4.713438
-1.35,5.283437
-1.9,6.303437
-2.7,7.693437
-3.4,9.013437
-3.8,9.913437
-3.9,10.45344
-3.7,10.68344
-3.4,10.84344
-3.1,10.97344
-2.9,11.01344
-2.6,10.77344
-2.4,10.26344
-2.1,9.563437
-1.8,8.913437
-1.4,8.483438
19.35,15.71344
22.2,16.31344
25.05,16.46344
27.8,15.93344
30.45,14.73344
32.93,12.71344
35.1,10.20344
36.76,7.613437
38.15,5.163437
39.56,2.753438
41,0.1834375
42.28,-2.586562
43.2,-5.406562
43.68,-8.066563
44.1,-10.53656
44.78,-12.93656
45.7,-15.47656
46.56,-18.25656
46.95,-21.23656
46.58,-24.32656
45.6,-27.31656
44.08,-29.95656
42.1,-32.33656
40.1,-34.59656
38.25,-36.82656
36.48,-38.80656
34.75,-40.34656
33,-41.10656
31.2,-41.24656
29.32,-40.87656
27.45,-40.35656
25.62,-39.73656
23.7,-38.89656
21.52,-37.39656
19.1,-35.09656
16.47,-31.81656
13.85,-27.93656
11.46,-23.82656
9.5,-19.91656
8.02,-16.53656
6.85,-13.58656
5.94,-11.02656
5.15,-8.706562
4.47,-6.656562
3.9,-4.786562
3.45,-3.036562
3.1,-1.296562
2.8,0.4234375
2.5,1.993437
2.32,3.123437
2.1,3.783437
1.87,3.963437
1.6,4.033437
1.3,4.383438
0.9,5.153438
0.32,6.403437
-0.35,7.803437
-0.9,8.923437
-1.3,9.603437
-1.35,9.773438
-1.25,9.763437
-0.98,9.793437
-0.8,9.913437
-0.62,9.943438
-0.55,9.793437
-0.45,9.483438
-0.15,9.273438
0.35,9.343437
20.2,21.37344
22.9,22.43344
25.5,22.68344
27.95,21.99344
30.6,20.61344
33.41,18.24344
35.9,15.18344
37.66,11.88344
38.8,8.733438
40.06,5.673438
41.4,2.583437
42.86,-0.6265625
44,-4.016562
44.46,-7.516562
44.4,-10.77656
44.2,-13.46656
44.5,-15.79656
45.25,-17.93656
45.8,-20.03656
46.01,-22.36656
45.7,-25.06656
45.01,-28.07656
43.7,-31.07656
41.61,-33.93656
39,-36.58656
36.35,-38.86656
34.1,-40.74656
32.6,-42.05656
31.6,-42.85656
30.5,-43.13656
