U,V
19.63,26.53
21.4,23.82
22.46,21
23.45,18.7
25.03,16.98
26.65,15.05
27.31,12.09
26.85,8.22
26.01,3.8
25.8,-0.45
26.43,-4.11
27.1,-7.43
27.41,-10.83
27.6,-14.52
28.23,-18.43
29.1,-22.27
29.73,-25.72
30.05,-28.8
30.33,-31.51
30.85,-33.93
31.45,-36.22
31.6,-38.64
30.7,-41.05
29.35,-43.02
28.2,-44.04
27.6,-44.35
27.62,-44.17
27.75,-43.82
27.37,-43.37
26.7,-42.78
25.85,-41.94
24.9,-40.87
24,-39.38
23,-37.32
21.87,-34.35
20.6,-30.65
19.19,-26.42
17.75,-22.17
16.42,-18.19
15.4,-14.42
14.54,-10.73
14,-7.13
13.59,-4.05
13.3,-1.68
12.97,-0.31
12.65,0.55
12.5,1.12
12.6,1.63
12.95,2.08
13.25,2.48
13.25,2.78
13,3.05
12.55,3.34
11.95,3.74
11.25,4.34
10.5,5.11
9.9,5.89
9.5,6.44
9.22,6.6
9,6.57
8.82,6.61
8.7,6.98
8.9,7.88
9.4,9.179999
10.32,10.72
13.6,29.43
14.85,29.52
16.7,28.87
18.71,27.06
20.1,24.32
20.51,21.25
20.6,18.77
21.1,17.16
22.2,15.41
22.91,12.33
22.7,8.07
21.91,3.31
21.2,-1.06
21.11,-4.49
21.3,-7.25
21.71,-9.83
22.3,-12.74
22.91,-16.06
23.4,-19.52
23.56,-22.76
23.9,-25.77
24.76,-28.96
25.3,-32.29
25.51,-35.26
25.5,-37.85
24.85,-39.97
23.9,-41.56
23.25,-42.33
23.2,-42.54
23.95,-42.43
25,-42.25
25.9,-42.06
26.2,-41.9
26.05,-41.58
25.6,-40.97
24.95,-39.84
24.2,-38.06
23.39,-35.27
22.5,-31.69
21.59,-27.54
20.6,-23.36
19.69,-19.46
18.9,-15.74
18.14,-12.01
17.5,-8.309999
17.04,-5.09
16.6,-2.61
16.1,-1.06
15.5,0.06
15.25,1
15.3,1.88
15.75,2.55
16.3,2.94
16.55,2.97
16.5,2.77
16.1,2.51
15.5,2.43
14.8,2.86
14,3.69
13.4,4.72
12.9,5.61
12.7,6.14
12.6,6.48
12.55,6.84
12.6,7.47
12.95,8.599999
13.6,10.07
14.6,11.73
14.3,28.56
14.78,28.38
16.05,27.79
17.83,26.11
18.9,23.33
18.86,20.2
18.45,17.9
18.58,16.64
19.25,15.05
19.58,11.7
19.1,7.07
18.06,2.38
17.25,-1.35
16.96,-4.01
16.75,-6.3
16.71,-8.74
17,-11.69
17.66,-15.27
18.25,-19.05
18.63,-22.7
18.9,-25.85
19.55,-28.3
20.25,-30.8
20.31,-33.78
19.9,-36.74
19.38,-38.9
18.9,-40.21
18.78,-40.73
19.15,-40.75
20.25,-40.45
21.65,-40.16
23.22,-39.93
24.45,-39.84
25.12,-39.85
25.3,-39.69
25.1,-38.97
24.7,-37.57
24.34,-35.04
24.1,-31.64
23.87,-27.68
23.55,-23.75
23.07,-20.12
22.5,-16.62
21.97,-13.03
21.55,-9.42
21.17,-6.29
20.75,-3.81
20.17,-2.07
19.5,-0.61
19.02,0.7
19,1.88
19.4,2.76
20,3.3
20.45,3.38
20.65,3.1
20.48,2.46
20.1,1.83
19.47,1.66
18.7,2.14
17.95,3.29
17.4,4.69
17.1,5.97
17.05,7.03
17.32,7.94
17.75,8.9
18.3,10.05
19,11.36
20,12.79
15.4,26.45
14.95,25.96
15.7,25.72
17.05,24.55
17.9,22
17.41,18.84
16.5,16.59
16.45,15.48
16.8,13.93
16.76,10.44
15.9,5.75
14.61,1.3
13.6,-1.88
13.35,-3.97
13.2,-6.06
12.61,-8.77
12.1,-12.23
12.16,-16.31
12.2,-20.33
11.86,-23.81
11.4,-26.6
11.2,-28.25
12,-29.61
13.06,-31.99
13.4,-35.05
13.35,-37.64
13.3,-39.24
13.65,-39.7
14.4,-39.48
15.85,-38.78
17.7,-38.08
19.85,-37.61
21.9,-37.44
23.4,-37.59
24.3,-37.78
24.65,-37.5
24.8,-36.47
25.04,-34.17
25.4,-30.93
25.84,-27.15
26.2,-23.44
26.14,-20.01
25.9,-16.69
25.59,-13.32
25.5,-10.03
25.34,-7.25
25.1,-4.98
24.5,-3.12
23.9,-1.38
23.55,0.16
23.4,1.43
23.6,2.31
24,2.9
24.45,3.21
24.7,3.21
24.95,2.75
25,1.95
24.9,1.17
24.5,0.87
23.55,1.6
22.5,3.16
21.84,5.19
21.6,7.18
22,8.96
22.8,10.64
23.95,12.25
25.3,13.72
26.8,14.94
16.7,23.57
15.77,22.97
15.55,23.11
15.93,22.59
16.05,20.55
15.31,17.62
14.6,15.45
14.85,14.14
15.25,12.17
14.63,8.26
13.15,3.49
11.48,-0.54
10.15,-3.22
9.429999,-5.01
8.849999,-7.01
7.98,-9.74
7,-13.08
6.21,-16.81
5.35,-20.22
4.28,-22.61
3.25,-24.43
2.93,-26.06
3.15,-27.83
4.01,-30.14
4.8,-32.45
5.3,-34.32
5.8,-35.79
6.7,-36.49
8.25,-36.47
10.62,-35.94
13.4,-35.4
16.4,-34.98
19,-34.74
20.95,-34.78
22.3,-34.92
23.35,-34.61
24.3,-33.5
25.42,-31.32
26.65,-28.48
27.84,-25.2
28.7,-21.87
28.99,-18.69
28.95,-15.65
28.87,-12.75
29,-10.1
29.02,-7.86
28.85,-5.77
28.52,-3.59
28.5,-1.39
28.77,0.35
29.05,1.52
29.15,2.11
29.25,2.45
29.3,2.58
29.2,2.63
28.95,2.55
28.95,2.25
29.38,1.55
29.55,0.74
28.9,0.67
27.8,1.77
27.14,4.07
27.25,6.68
27.87,9.11
28.8,11.31
30.02,13.43
31.7,15.5
33.67,17.21
17.6,21.26
16.8,20.85
15.8,21.09
14.8,20.72
13.7,18.88
12.66,16.16
12.5,14.18
13.5,12.86
14.3,10.56
13.31,6.11
11.2,0.92
8.91,-3.06
7,-5.52
5.4,-7.31
4.1,-9.45
3.06,-11.94
1.9,-14.41
1.06,-16.88
0.2,-19.14
-1.05,-20.62
-2.2,-21.73
-2.8,-22.83
-3.1,-24.07
-3.5,-25.71
-3.5,-27.24
-2.9,-28.4
-1.7,-29.45
0.4,-30.26
2.9,-30.74
6,-30.8
9.3,-30.63
12.5,-30.25
15.4,-29.83
17.85,-29.48
20.1,-29.18
22.25,-28.62
24.6,-27.77
26.95,-26.52
29,-24.88
30.54,-22.6
31.5,-19.94
31.84,-17.16
31.9,-14.48
31.94,-11.98
32.3,-9.78
32.55,-7.91
32.5,-5.92
32.59,-3.5
33.2,-1.05
34.25,0.81
35,1.97
35.35,2.38
35.5,2.31
35.25,1.89
34.5,1.62
33.2,1.94
32.5,2.55
32.9,2.75
33.7,2.29
33.8,1.88
33.4,2.49
33.49,4.61
34.5,7.37
35.99,9.91
37.1,11.93
37.5,13.77
38,15.81
39.54,17.98
17.25,21.55
17.2,21.53
15.95,21.27
14,20.03
12.05,17.46
10.71,14.39
10.55,12.38
11.98,11.3
13.2,9.23
12.44,4.53
10.2,-1.4
7.58,-6.19
5.1,-8.97
2.73,-10.68
0.65,-12.74
-0.8,-15.07
-1.95,-17.08
-2.67,-18.72
-3.25,-20.2
-3.95,-21.18
-4.9,-21.77
-5.77,-22.05
-6.6,-22.29
-7.05,-22.64
-6.75,-22.96
-5.8,-23.28
-4.4,-23.64
-2.35,-23.76
0.15,-23.54
3.02,-23.07
6.2,-22.5
9.65,-21.82
13.1,-21.22
16.65,-20.91
20.25,-20.92
23.93,-21.23
27.45,-21.77
30.42,-22.18
32.55,-21.92
33.75,-20.35
34.75,-18.03
35.37,-15.45
35.6,-13.01
35.89,-10.74
36.55,-8.69
37.32,-7.01
37.8,-5.33
38.27,-3.34
39.2,-1.31
40.25,0.28
40.95,1.3
41.22,1.45
41.4,1
40.93,0.27
39.55,0.01
37.6,0.88
36.6,2.32
37.35,3.37
38.85,3.69
39.75,3.78
39.95,4.5
40.37,6.32
41.5,8.66
42.89,10.91
43.65,12.85
43.47,14.79
43.6,17.02
45.14,19.46
15.7,22.89
16.25,23.13
15.3,22.3
13.36,20.21
11.5,16.92
10.11,13.23
9.5,10.71
10.6,9.61
11.9,7.92
11.76,3.44
10.1,-3.04
7.51,-9.05
4.7,-12.64
1.65,-14.01
-1,-15.26
-2.9,-16.98
-4.4,-18.68
-5.75,-20.04
-7,-21.44
-7.7,-22.56
-8.4,-23.21
-9.05,-23.48
-9.4,-23.19
-9.349999,-22.51
-8.7,-21.83
-7.75,-20.96
-6.5,-19.99
-4.7,-18.63
-2.4,-16.89
0.85,-15.29
4.5,-13.97
8.55,-12.78
13,-11.9
17.75,-11.77
22.5,-12.29
26.95,-13.5
31.1,-15.11
34.3,-16.52
36.4,-17.06
37.75,-16.09
39.3,-14.35
40.6,-12.5
41.1,-10.89
41.25,-9.23
42,-7.51
43,-6.01
43.7,-4.52
44.2,-2.92
45,-1.42
45.7,-0.37
46.1,0.15
46.2,-0.14
46.1,-0.95
45.1,-1.65
43.2,-1.57
41.35,-0.3
40.7,1.38
41.85,2.73
43.6,3.62
44.85,4.35
45.2,5.33
45.4,6.86
46.1,8.69
46.9,10.59
47.2,12.66
47.59,15.57
49.1,19.07
52.09,22.32
13.75,23.11
14.43,23.08
13.8,22.08
12.48,20.21
11.35,17.33
10.36,13.48
9.55,10.1
9.849999,8.11
11,6.27
11.61,2.47
10.9,-3.58
8.94,-10.47
6.2,-15.4
2.68,-16.71
-0.75,-16.63
-2.97,-17.1
-4.65,-18.1
-6.6,-18.72
-8.8,-19.5
-10.2,-20.54
-11.35,-21
-12.28,-20.82
-12.7,-20.21
-12.8,-19.25
-12.55,-17.9
-11.25,-16.18
-9.3,-14.41
-6.56,-12.06
-2.75,-9.55
1.9,-7.62
6.8,-5.86
12.3,-4.14
18.15,-2.97
24.12,-2.77
29.95,-3.36
35.3,-4.75
40.15,-6.67
43.8,-8.75
46.1,-10.44
47.32,-11.04
48.45,-10.8
49.37,-10.08
49.35,-9.28
48.77,-8.16
48.85,-6.84
49.37,-5.54
49.55,-4.12
49.8,-2.65
50.35,-1.49
50.72,-0.93
50.65,-0.75
50.55,-1.07
50.25,-1.63
49.22,-1.95
47.8,-1.66
46.6,-0.59
46.3,0.86
47.3,2.31
48.8,3.56
49.85,4.61
50.25,5.73
50.55,7.35
51.65,9.349999
53.07,11.32
53.95,13.64
54.84,17.19
56.9,21.21
59.69,24.34
12.3,22.86
12.95,22.6
12.7,21.72
11.7,20.24
10.9,17.9
10.46,14.12
9.9,10
9.96,6.79
10.7,4.23
11.76,1.03
12,-3.86
11.01,-10.72
9,-16.99
5.35,-19.19
1.4,-18.43
-1.4,-17.7
-3.1,-18.25
-4.7,-18.67
-7,-18.86
-9.3,-19.22
-11.3,-18.87
-12.45,-17.79
-12.9,-16.6
-12.85,-14.84
-11.8,-12.56
-9.5,-10.56
-6.8,-8.2
-2.71,-4.7
2.3,-1.84
7.45,0.28
13,2.61
19.45,4.8
26.5,6.3
33.85,6.69
41,6.01
47.55,4.18
53.3,1.55
57.61,-1.67
60.4,-4.98
61.4,-7.68
61.7,-9.42
61.7,-9.92
60.9,-9.66
59.8,-8.8
59.3,-7.77
58.95,-6.61
58.2,-5.24
57.75,-3.83
57.8,-2.73
57.7,-2.19
57.3,-1.89
57.1,-1.66
57.1,-1.37
57,-1.08
56.6,-0.73
56.05,-0.02
55.8,1.06
56.35,2.38
57.2,3.82
58.15,5.39
58.9,7.01
59.6,8.88
60.9,10.91
62.24,13.12
62.6,15.89
62.34,19.33
62.7,22.34
62.7,24.1
11.3,22.82
12.1,22.71
12.3,22.19
11.53,20.73
10.8,18.3
10.73,14.47
10.7,10.02
10.71,6.01
11.35,2.7
12.58,-0.43
13.25,-4.33
12.96,-10.25
11.85,-17.14
9.23,-21.23
5.6,-21.35
2.47,-19.89
0.45,-20.06
-1.47,-21.41
-3.65,-21.87
-5.6,-20.93
-7.55,-19.62
-8.7,-18.4
-8.849999,-16.21
-7.58,-12.74
-5.15,-9.51
-2.41,-6.89
0.25,-3.33
3.59,0.74
7.6,3.94
12.57,6.98
18.55,10.63
26.19,13.77
34.5,15.48
42.15,15.57
49.25,14.51
55.58,12.15
60.9,8.889999
64.88,5.25
67.7,1.72
69.3,-1.4
70.3,-4.08
70.93,-6.07
71,-7.5
70.77,-8.27
70.65,-8.67
69.97,-8.58
68.65,-7.99
67.85,-6.85
67.75,-5.54
67.7,-4.37
67.5,-3.4
67.6,-2.58
68.15,-1.79
68.87,-1.28
68.95,-0.94
68.32,-0.43
67.95,0.28
67.8,1.05
67.5,2.26
67.74,4.25
68.45,6.36
68.57,7.99
68.1,9.36
66.67,11.36
64.15,14.29
61.69,17.24
59.85,19.26
57.2,20.33
10.3,22.74
11.25,22.9
11.6,22.58
11,21.01
10.8,18.42
11.31,14.6
11.8,10.11
11.81,5.72
12.3,1.9
13.56,-1.42
14.6,-4.78
14.61,-9.52
14.1,-16.17
12.46,-22.07
9.7,-24.01
7.15,-22.4
5.2,-21.7
2.9,-23.3
0.2,-24.55
-1.65,-23.67
-3.4,-21.89
-4.4,-19.91
-3.7,-15.97
-1.61,-10.68
0.9,-6.67
3.14,-3.69
5.4,0.19
8.49,4.39
13,8.059999
19.29,12.66
27,18.54
36.1,22.38
44.4,23.34
50.35,21.57
55.4,18.65
59.76,14.86
63.3,10.79
65.55,7.4
67.4,4.91
69,3.18
70.5,1.55
71.8,-0.18
72.8,-1.97
73.45,-3.73
74.1,-5.33
74.05,-6.42
73.4,-6.82
73,-6.52
73.2,-5.9
73.8,-5
74.4,-4.07
75.15,-3.31
76,-2.75
76.75,-2.51
76.7,-2.44
75.8,-2.21
75.2,-1.76
74.5,-1.21
73,-0.37
71.85,0.9899999
71.4,2.44
70.15,3.65
67.4,5
63.09,7.19
58.3,9.95
54.84,12.51
52.4,14.56
48.95,15.87
8.599999,21.48
9.469999,22.01
9.8,21.62
9.63,20.04
10.05,17.81
11.53,14.65
12.75,10.65
13.16,6.06
13.5,1.62
14.58,-2.18
15.9,-5.4
16.33,-8.96
15.9,-14.32
14.54,-20.82
12.6,-24.71
10.95,-24.26
9.9,-23.12
8.4,-23.61
5.35,-24.54
2.17,-24.72
0.6,-23.67
0.07,-20.33
0.7,-13.56
2.39,-7.27
4.55,-3.97
7.42,-0.96
11,3.42
16.09,9.23
23,15.48
30.64,22.24
37.6,27.34
44.15,28.14
49.65,26.35
53.16,22.79
56.25,18.66
58.98,14.15
60.85,9.849999
61.9,6.46
62.9,3.78
64.08,1.71
65.2,0.14
66.08,-0.74
66.85,-1.3
67.67,-1.8
68.65,-2.27
69.15,-2.61
69.25,-2.89
69.32,-3.21
69.7,-3.44
70.35,-3.19
71.05,-2.66
71.75,-2.21
72.25,-1.98
72.57,-1.94
72.25,-2.11
71.07,-2.29
70.1,-2.27
69.22,-2.19
67.75,-2.29
66.05,-2.4
64.45,-1.99
62.02,-0.44
58.9,1.85
54.8,4.12
50.4,6.21
47.22,8.72
45,11.38
42.52,12.64
6.4,18.99
7.3,19.87
8,19.6
8.349999,18.42
9.2,16.99
11.2,14.95
13.3,11.87
14.61,7.26
15.3,1.98
16.06,-2.8
17.2,-6.48
18.05,-9.2
17.8,-12.82
16.46,-18.53
14.9,-23.61
13.9,-25.07
13.7,-24.6
13.3,-24.27
10.9,-24.35
7,-24.35
5.2,-23.11
5.69,-18.46
6.6,-10.77
7.39,-4.37
9.7,-0.24
14.24,4.19
19.7,9.46
25.34,16.25
31.9,24.19
38.14,30.12
43,31.98
47.15,30.01
50.8,26.89
53.46,23.28
55.7,19.43
57.36,15.48
57.9,11.77
57.9,8.48
58.2,5.33
58.95,2.47
59.6,0.29
60.1,-0.89
60.8,-1.64
61.9,-2.11
63,-2.43
63.55,-2.69
63.9,-3.02
64.15,-3.35
64.1,-3.41
64,-2.93
64.3,-2.29
64.8,-1.96
64.8,-1.85
64.5,-1.82
63.9,-1.9
62.5,-2.23
61.1,-2.67
60.2,-3.29
59.1,-4.04
57.35,-4.41
55.1,-3.74
52.5,-1.72
50.3,0.44
47.85,1.81
44.5,3.32
41.14,6.13
39.1,8.69
38,8.95
4.5,17.37
5.65,18.36
7.2,18.54
8.45,17.96
9.599999,17.09
11.35,15.78
13.75,13.56
16.21,9.41
17.8,3.76
18.48,-2.33
19.2,-7.45
20.08,-10.56
20.15,-12.88
18.78,-16.55
17.25,-21.26
16.7,-24.4
16.9,-25.28
16.92,-24.67
15.75,-23.43
13.45,-21.36
12.65,-18.9
14.32,-14.96
15.6,-9.17
15.96,-2.16
18.55,5.02
24.26,11.68
30.2,17.07
34.57,22.24
37.9,27.11
41.07,29.66
44.6,30.55
48.42,30.53
52.25,29.69
55.13,27.02
57.05,22.85
57.56,17.95
56.9,13.68
56.2,10.72
56.35,8.53
57.13,6.87
58.1,5.22
59.35,3.31
60.45,1.2
61.25,-0.75
61.65,-2.36
61.6,-3.51
61.45,-4.28
61.2,-4.56
60.8,-4.47
60.5,-4.12
60.7,-3.89
60.95,-4.01
60.45,-4.18
59.55,-4.22
58.5,-4.24
57.1,-4.49
55.7,-4.94
54.5,-5.44
53.2,-5.75
51.25,-5.52
48.85,-4.68
46.77,-3.5
45,-2.49
42.4,-1.21
39,1.05
36.1,3.56
34.75,4.6
34.45,4.12
4.1,16.87
5.4,18.15
7.5,18.89
9.7,18.68
11.5,17.76
12.9,16.29
14.9,14.32
17.96,11.04
20.7,6.08
21.76,-0.56
22.1,-7.26
22.71,-11.96
22.8,-14.36
21.45,-15.88
19.7,-18.85
19.26,-22.72
19.6,-25.01
20.05,-24.66
20.1,-22.69
20.24,-19.24
21.4,-15.81
23.79,-12.15
25.7,-7.2
26.64,0.13
29.4,9.24
34.74,16.92
39.6,22.42
41.59,26.23
41.8,28.74
43.05,30.81
45.5,33.04
48.4,34.22
51.4,33.59
54.16,30.49
56.4,25.61
56.71,19.86
55.5,15.26
54.8,12.9
55.3,11.64
56.7,10.38
58.3,8.28
59.8,5.45
60.9,2.46
61.2,-0.22
60.9,-2.32
60.3,-3.57
59.8,-4.29
59.5,-4.67
59.1,-4.95
58.9,-5.28
58.9,-5.81
58.45,-6.33
57,-6.57
55.45,-6.58
54,-6.61
52.55,-6.8
51.3,-7.14
50.2,-7.59
48.9,-7.96
47,-8.139999
44.8,-8.099999
42.45,-7.65
39.6,-6.51
36.2,-4.05
33.4,-1.18
31.9,0.28
31.4,0.46
30.75,1.03
8.3,16.79
9.17,18.34
10.6,19.74
12.75,20.38
15.25,19.65
17.18,17.31
18.55,14.31
20.73,11.05
23.7,7.16
25.56,1.54
25.95,-5.31
26.01,-11.81
26.05,-16.07
24.85,-17.08
22.65,-17.64
21.43,-20.1
21.55,-22.94
22.25,-23.59
23.1,-21.93
24.47,-17.97
27.2,-13.11
30.84,-7.68
33.8,-1.56
35.61,6.12
37.7,14.63
40.37,21.64
41.95,26.89
41.82,30.49
41.85,33.69
42.52,36.67
43.8,38.97
45.2,38.2
46.2,34.98
47.83,30.29
50.3,25.51
51.1,21.49
49.8,18.56
49.03,16.41
49.75,14.19
51.25,11.45
52.7,8.2
53.95,4.91
54.65,1.94
54.75,-0.54
54.55,-2.47
54.55,-3.71
55.05,-4.6
55.63,-5.3
55.7,-6.02
55.58,-6.91
55.15,-7.74
53.57,-8.08
51.5,-8.07
49.75,-8.15
48.25,-8.389999
46.88,-8.82
45.8,-9.53
45.03,-10.64
44.05,-11.72
42.43,-12.4
39.95,-12.52
36.47,-11.47
32.85,-9.2
30.17,-6.27
28.8,-3.85
28.37,-2.43
27.8,-1.16
26.6,0.2
16,16.43
16.55,17.84
16.4,19.32
17.15,20.95
19.5,21.42
22.55,19.34
24.4,15.52
25.31,11.08
27.1,6.97
29.41,2.5
30.2,-3.26
29.76,-10.28
29.5,-16.51
28.75,-18.85
26.6,-18.22
24.2,-17.84
23.1,-19.28
23.35,-20.29
24.4,-18.7
26.69,-14.01
30,-8.01
33.64,-1.5
36,5.3
36.84,13.22
37.1,20.68
37.04,25.75
36.9,29.87
38.34,34.41
40.5,38.46
40.2,40.35
38.7,40.61
38.71,37.97
39,33.42
40.26,28.21
42.5,23.95
43.25,21.72
42.1,20.09
41.65,17.49
42.3,14.25
43.65,10.92
45.1,7.81
46.05,5.04
46.5,2.48
46.7,0.16
47.1,-1.92
48.15,-3.69
49.5,-5.13
50.35,-6.13
50.6,-7.1
50.35,-8.12
49.3,-8.849999
47.3,-9.24
45.3,-9.71
43.7,-10.26
42.1,-10.66
40.45,-11.22
39.4,-12.35
38.6,-13.96
37.6,-15.3
35.8,-15.79
33.1,-15.35
29.8,-13.43
27,-10.66
25.7,-8.099999
25,-5.92
24.5,-3.85
23.8,-2.22
22.6,-2.05
24.35,14.48
25.15,15.88
24,16.64
22.87,17.84
23.9,19.1
27.15,18.86
30.4,16.5
31.76,11.88
32.25,6.73
33.43,2.02
34.2,-2.75
33.46,-8.61
32.45,-15.17
32,-19.79
30.75,-20.47
28.1,-17.96
25.35,-16.49
23.8,-16.6
23.6,-15.16
24.84,-10.44
26.4,-4.28
27.87,2.58
29,9.59
29.02,16.2
28.85,21.62
30.59,26.58
33.45,32.4
36.37,37.27
38.2,40.85
34.95,40.54
31.15,38.4
31.71,33.5
33.65,28.27
35.23,23.59
36.65,20.34
36.83,19.11
36.35,17.96
36.25,15.74
36.9,13.33
38.3,11.12
39.95,9.03
41.45,7
42.65,4.82
43.55,2.4
44.65,-0.08
45.95,-2.36
46.85,-4.27
47.15,-5.7
47.15,-7.12
46.43,-8.51
44.9,-9.719999
42.85,-11.08
40.8,-12.54
38.32,-13.2
35.7,-12.95
33.55,-12.71
31.9,-13.3
30.65,-14.69
29.35,-15.95
27.92,-16.27
26.25,-15.5
24.62,-13.46
23.4,-11.16
22.22,-9.059999
20.95,-6.77
20.32,-5.06
20.05,-4.79
18.9,-6.03
32.7,11.66
33.15,13.16
31.8,13.76
29.65,14.28
29.5,15.16
31.85,15.71
35.2,14.99
37.51,11.81
37.8,6.76
37.26,1.23
37.2,-3.53
36.46,-7.96
35,-13.38
34.21,-19.51
33.8,-22.84
31.89,-20.42
28.8,-16.59
25.5,-15.01
22.5,-13.7
20.29,-9.07
19.1,-1.85
19.54,5.93
21,12.29
22.39,16.84
24.3,21.42
28.54,27.98
32.2,35.04
32.95,38.66
32.2,39.88
28.6,38.61
25.8,34.23
27.81,27.6
31.1,22.3
32.2,18.71
32.1,16.94
31.8,17.06
31.4,16.61
31.25,15.3
32.4,13.99
34.95,12.46
37.4,10.66
39.35,8.71
41,6.57
42.15,4.24
43.2,1.83
44.25,-0.48
44.6,-2.68
44.6,-4.88
44.4,-7.2
43.3,-9.389999
41.6,-11.37
39.6,-13.32
37,-15
33.6,-15.43
30.2,-14.57
27.45,-13.28
25.1,-12.89
23.25,-13.81
21.9,-14.96
21.25,-15.29
21,-14.67
20.6,-13.31
19.6,-11.71
17.9,-9.52
16.5,-7.2
16.45,-6.69
16.6,-7.93
15.1,-9.639999
39.05,11.69
39.37,13.67
39,14.91
37.35,14.87
36.8,14.38
37.78,13.68
39.3,12.41
40.73,9.889999
40.8,5.88
39.36,0.53
38,-4.54
37.2,-8.3
36.3,-11.86
35.66,-17.31
35.4,-23.01
34.47,-23.56
32.45,-19.48
29.47,-15.21
25.75,-12.68
21.97,-8.38
19.8,-0.86
20.04,7.1
21.2,12.81
22.92,17.32
25.7,23.42
28.44,30.73
28.8,36.32
27.2,38.09
26.25,37.75
25.48,34.58
24.85,28.01
26.26,20.94
28.65,16.99
28.73,15.89
27.65,16.11
26.95,16.95
26.8,16.74
27.92,16.41
30.85,16.18
33.98,14.78
35.7,12.43
36.45,9.59
37,6.69
37.18,3.9
37.55,1.21
38.28,-1.3
38.75,-3.76
38.8,-6.26
38.55,-8.58
37.53,-10.47
36.15,-12.17
34.65,-13.96
32.6,-15.88
29.93,-17.11
26.95,-16.83
23.9,-15.34
20.75,-14.3
18.1,-14.41
16.6,-14.85
16.32,-14.96
16.15,-14.48
15.4,-13.17
14.15,-11.12
13.02,-8.77
12.7,-7.64
13.28,-9.179999
13,-11.53
10.75,-12.88
42,14.9
42.7,17.86
43.8,19.11
43.15,17.75
42.2,15.57
42.15,13.55
42.3,11.15
42.25,7.93
41.8,4.17
40.06,-0.23
37.7,-4.77
36.3,-8.17
36.2,-10.32
36.31,-13.8
36.1,-20.07
35.55,-24.45
34.6,-22.56
33.14,-16.45
31.3,-11.82
29.29,-7.91
27.9,-1.81
27.49,5.62
27,12.2
26.94,18.3
27.6,24.93
26.74,30.48
24.1,33.88
22.4,34.93
22.6,33.82
23.76,29.07
24.3,22.23
24.31,16.17
24.9,13.79
24.3,14.54
23,16.38
22.4,16.77
23.5,17.05
26.15,18.74
29.2,19.61
30.85,17.49
31.1,13.95
30.9,9.94
30.9,6.03
30.65,2.36
30.7,-1.07
31.2,-3.95
31.5,-6.37
31.2,-8.23
30.5,-9.599999
29.5,-10.7
28.6,-12.04
28,-14.09
27.3,-16.82
26.05,-19.21
24.1,-19.98
21,-19.03
17.2,-17.75
14.05,-16.59
12.3,-15.58
11.45,-14.63
10.7,-13.29
9.849999,-11.17
9.4,-8.97
9.45,-8.24
10.1,-9.809999
10.3,-13.07
8.8,-15.25
5.85,-15.24
42.15,18.36
43.22,20.33
44.5,20.07
43.98,17.92
42.75,15.48
42.25,13.04
42.1,10.16
41.7,6.48
40.95,2.65
39.4,-0.86
37.05,-4.24
35.25,-7.21
35.2,-9.25
36,-11.37
36.2,-16.15
35.51,-22.46
34.65,-23.88
34.29,-18.13
34.3,-11.75
34.82,-7.22
35.35,-2.49
34.94,3.56
33,10.11
30.14,16.14
27.9,21.36
25.02,25.26
21.45,28.26
19.87,29.73
21.1,27.95
22.36,22.99
22.25,17.52
21.63,14.1
20.85,13.48
19.82,15.12
18.9,16.77
19.12,16.68
21.3,19.28
23.3,22.04
24,20.99
24.26,16.44
24.85,12.03
25.65,8.13
26.2,4.45
26.23,0.84
26.3,-2.67
26.35,-5.52
25.85,-7.64
24.58,-8.78
23.35,-9.469999
22.68,-10.56
22.2,-12.31
21.65,-14.75
21,-17.71
20.33,-20.75
19.35,-22.84
17.07,-22.86
13.8,-21.58
10.75,-18.96
8.4,-15.46
7.02,-12.5
6.25,-10.43
6.1,-9.17
6.55,-9.11
7.28,-11.26
7.3,-14.57
5.88,-16.62
3.4,-16.33
1.27,-14.85
41.9,19.44
43.05,18.9
43.7,17.23
42.7,15.47
41.3,13.68
40.55,11.05
40.2,7.89
39.65,4.55
38.6,1.36
37.3,-1.15
35.7,-3.49
34.6,-6.06
34.6,-8.48
35.8,-10.48
36.6,-13.73
35.56,-19.72
34,-23.09
33.94,-18.64
34.8,-11.86
36.7,-6.82
38.6,-2.76
38.94,1.73
36.7,6.66
32.55,10.93
28.9,14.45
25.1,17.84
20.8,21.33
18.55,23.36
19.5,21.91
20.15,17.47
19.2,13.72
18.4,13.36
17.2,14.47
16.1,15.37
15.9,16.89
17,18.59
19,22.97
19,23.61
18.1,19
18.8,13.42
20.6,9.63
22.05,6.68
22.8,3.72
23.25,0.72
23.7,-2.31
23.3,-5.01
22,-7.33
20.3,-8.72
19.2,-9.429999
18.9,-10.46
18.3,-12.1
16.8,-13.89
14.9,-15.74
13.7,-18.9
13,-22.91
12.15,-24.97
10.7,-24.35
7.94,-20.16
5.1,-14.18
3.85,-10.45
3.5,-9.45
3.65,-10.22
4.5,-12.31
4.25,-15.48
2.6,-17.6
0.55,-16.61
-0.7,-14.42
-1.1,-13.41
41.7,16.32
42.35,14.97
41.95,13.43
40.43,12.15
38.95,10.47
37.9,7.82
37.05,5.07
35.88,2.83
34.4,1.01
33.5,-0.23
33.45,-1.61
33.9,-3.81
34.25,-6.45
35.15,-8.97
36.4,-11.75
35.68,-16.41
34.05,-19.85
34.1,-17.17
35.15,-11.9
