U,V
-1.200348,-0.2
-1.100348,-0.2
11.49965,-6.7
11.09965,-6.9
10.69965,-7.1
10.19965,-7.4
9.699653,-7.5
9.299652,-7.7
8.799652,-7.8
8.399652,-7.9
7.899652,-8
7.499652,-8
6.999652,-8
6.499652,-8.1
6.099652,-8.1
5.699652,-8
5.199652,-8
4.699652,-8
4.299652,-7.9
3.999652,-7.8
3.499652,-7.7
3.199652,-7.6
2.799652,-7.5
2.399652,-7.4
1.999652,-7.2
1.699652,-7.1
1.399652,-6.9
0.9996521,-6.8
0.6996521,-6.6
0.3996521,-6.5
0.1996521,-6.3
-0.1003479,-6.1
-0.4003479,-5.9
-0.6003479,-5.8
-0.9003479,-5.6
-1.100348,-5.4
-1.300348,-5.2
-1.600348,-5
-1.700348,-4.8
-1.900348,-4.6
-2.100348,-4.3
-2.300348,-4.1
-2.400348,-3.9
-2.500348,-3.6
-2.600348,-3.4
-2.800348,-3.2
-2.800348,-3
-2.900348,-2.7
-3.000348,-2.5
-3.000348,-2.2
-3.100348,-2
-3.100348,-1.8
-3.100348,-1.6
-3.100348,-1.3
-3.100348,-1.1
-3.100348,-0.8
-3.000348,-0.7
-3.000348,-0.4
-2.900348,-0.2
-2.800348,0
-2.800348,0.2
-2.700348,0.3
-2.600348,0.5
-2.500348,0.7
-2.400348,0.9
-2.300348,1
-2.200348,1.2
-2.100348,1.4
-1.900348,1.5
-1.700348,1.6
14.99965,-11.1
14.29965,-11.5
13.59965,-11.6
12.89965,-11.8
12.19965,-12
11.39965,-12.1
10.69965,-12.1
9.899652,-12.2
9.299652,-12.1
8.499652,-12.1
7.899652,-12
7.199652,-11.9
6.499652,-11.7
5.899652,-11.6
5.299652,-11.4
4.599652,-11.2
4.099652,-11
3.499652,-10.8
2.999652,-10.6
2.399652,-10.4
1.999652,-10.2
1.399652,-10
0.9996521,-9.7
0.4996521,-9.5
0.0996521,-9.2
-0.3003479,-9
-0.6003479,-8.7
-1.100348,-8.5
-1.400348,-8.2
-1.800348,-8
-2.100348,-7.7
-2.400348,-7.4
-2.600348,-7.1
-3.000348,-6.8
-3.200348,-6.5
-3.500348,-6.2
-3.600348,-5.8
-3.800348,-5.5
-4.000348,-5.1
-4.200348,-4.7
-4.200348,-4.3
-4.400348,-4
-4.400348,-3.5
-4.500348,-3.1
-4.500348,-2.7
-4.500348,-2.4
-4.400348,-1.9
-4.300348,-1.6
-4.300348,-1.2
-4.200348,-0.8
-4.000348,-0.5
-3.900348,-0.1
-3.800348,0.2
-3.600348,0.5
-3.400348,0.8
-3.200348,1.1
-3.100348,1.3
-2.900348,1.6
-2.600348,1.8
-2.400348,2
-2.200348,2.2
-2.100348,2.4
-1.800348,2.5
-1.600348,2.6
-1.400348,2.7
-1.200348,2.9
-1.000348,3
-0.9003479,3.1
17.39965,-15.8
16.49965,-16.1
15.49965,-16.3
14.49965,-16.5
13.49965,-16.6
12.49965,-16.6
11.59965,-16.6
10.59965,-16.5
9.699653,-16.3
8.799652,-16.1
7.899652,-15.9
6.999652,-15.6
6.199652,-15.3
5.399652,-15
4.599652,-14.7
3.799652,-14.4
3.199652,-14.1
2.399652,-13.8
1.799652,-13.4
1.099652,-13.1
0.4996521,-12.8
-0.1003479,-12.4
-0.6003479,-12.1
-1.100348,-11.8
-1.600348,-11.4
-2.100348,-11.1
-2.500348,-10.7
-3.000348,-10.4
-3.400348,-10
-3.800348,-9.6
-4.100348,-9.1
-4.400348,-8.7
-4.700348,-8.2
-4.900348,-7.7
-5.100348,-7.2
-5.400348,-6.7
-5.500348,-6.1
-5.600348,-5.5
-5.600348,-4.9
-5.600348,-4.3
-5.600348,-3.7
-5.500348,-3.1
-5.400348,-2.5
-5.300348,-1.9
-5.100348,-1.3
-4.900348,-0.7
-4.600348,-0.2
-4.400348,0.3
-4.100348,0.7
-3.800348,1.2
-3.500348,1.6
-3.200348,2
-2.900348,2.3
-2.600348,2.6
-2.300348,2.9
-2.000348,3.1
-1.700348,3.3
-1.400348,3.5
-1.100348,3.7
-0.9003479,3.9
-0.6003479,3.9
-0.4003479,4.1
-0.1003479,4.1
0.1996521,4.2
0.3996521,4.3
0.5996521,4.3
0.8996521,4.3
1.099652,4.3
18.39965,-19.7
17.29965,-20.2
16.19965,-20.5
14.99965,-20.6
13.89965,-20.7
12.79965,-20.6
11.69965,-20.5
10.59965,-20.3
9.699653,-20
8.599652,-19.7
7.699652,-19.4
6.699652,-19
5.699652,-18.6
4.799652,-18.2
3.899652,-17.7
2.999652,-17.3
2.199652,-16.9
1.299652,-16.4
0.5996521,-16
-0.3003479,-15.5
-0.9003479,-15
-1.600348,-14.6
-2.200348,-14.1
-2.800348,-13.6
-3.300348,-13.2
-3.800348,-12.7
-4.300348,-12.1
-4.800348,-11.6
-5.100348,-11
-5.500348,-10.4
-5.800348,-9.7
-6.200348,-9
-6.400348,-8.2
-6.600348,-7.4
-6.700348,-6.6
-6.800348,-5.8
-6.800348,-4.9
-6.800348,-4
-6.600348,-3.1
-6.500348,-2.3
-6.200348,-1.5
-6.000348,-0.7
-5.700348,0
-5.400348,0.7
-5.000348,1.3
-4.700348,1.9
-4.300348,2.4
-3.900348,2.9
-3.500348,3.3
-3.200348,3.6
-2.800348,3.9
-2.500348,4.1
-2.100348,4.3
-1.800348,4.4
-1.600348,4.6
-1.300348,4.7
-1.000348,4.8
-0.8003479,4.9
-0.6003479,5
-0.3003479,5.1
-0.00034790041,5.3
0.1996521,5.4
0.4996521,5.5
0.7996521,5.6
1.099652,5.8
1.499652,5.9
1.799652,6
2.199652,6.1
18.39965,-22.4
17.29965,-23
16.09965,-23.4
14.99965,-23.7
13.89965,-23.7
12.69965,-23.7
11.69965,-23.5
10.69965,-23.3
9.699653,-23
8.699653,-22.7
7.799652,-22.3
6.799652,-21.9
5.799652,-21.5
4.699652,-21
3.799652,-20.5
2.699652,-19.9
1.799652,-19.4
0.7996521,-18.8
-0.00034790041,-18.2
-0.9003479,-17.6
-1.700348,-16.9
-2.400348,-16.3
-3.000348,-15.7
-3.700348,-15.2
-4.200348,-14.5
-4.800348,-13.9
-5.300348,-13.2
-5.800348,-12.6
-6.200348,-11.7
-6.700348,-10.9
-7.000348,-9.900001
-7.300348,-9
-7.600348,-7.9
-7.800348,-6.8
-7.900348,-5.7
-7.900348,-4.5
-7.800348,-3.4
-7.800348,-2.3
-7.500348,-1.3
-7.300348,-0.3
-7.000348,0.6
-6.700348,1.5
-6.300348,2.3
-6.000348,3.1
-5.600348,3.7
-5.200348,4.3
-4.800348,4.9
-4.400348,5.3
-4.000348,5.7
-3.600348,5.9
-3.200348,6.1
-2.700348,6.2
-2.400348,6.2
-2.000348,6.2
-1.600348,6.1
-1.300348,6.1
-0.9003479,6.1
-0.6003479,6.1
-0.2003479,6.1
0.0996521,6.2
0.4996521,6.3
0.7996521,6.4
1.299652,6.6
1.599652,6.8
2.099652,7
2.499652,7.3
2.999652,7.6
3.499652,7.9
18.49965,-23.1
17.39965,-24
16.39965,-24.7
15.29965,-25.2
14.19965,-25.5
13.19965,-25.6
12.29965,-25.5
11.29965,-25.4
10.49965,-25.1
9.499652,-24.9
8.699653,-24.5
7.699652,-24.2
6.799652,-23.8
5.699652,-23.3
4.699652,-22.7
3.699652,-22.2
2.699652,-21.5
1.599652,-20.8
0.6996521,-20
-0.2003479,-19.3
-1.000348,-18.5
-1.800348,-17.8
-2.500348,-17.1
-3.200348,-16.4
-3.800348,-15.7
-4.500348,-15
-5.100348,-14.2
-5.700348,-13.4
-6.100348,-12.4
-6.600348,-11.4
-7.000348,-10.2
-7.300348,-9
-7.500348,-7.7
-7.700348,-6.4
-7.700348,-5
-7.700348,-3.7
-7.500348,-2.4
-7.400348,-1.3
-7.200348,-0.2
-6.900348,0.8
-6.700348,1.8
-6.500348,2.7
-6.200348,3.6
-5.900348,4.4
-5.600348,5.2
-5.200348,5.9
-4.800348,6.5
-4.500348,7
-4.000348,7.5
-3.500348,7.7
-2.900348,7.9
-2.500348,7.9
-2.000348,7.9
-1.500348,7.9
-1.100348,7.8
-0.5003479,7.7
-0.1003479,7.6
0.3996521,7.5
0.9996521,7.5
1.399652,7.5
1.999652,7.6
2.399652,7.8
2.899652,8
3.499652,8.3
3.999652,8.7
4.599652,9
5.199652,9.400001
5.899652,9.7
18.29965,-22.4
17.69965,-23.8
16.79965,-24.9
15.89965,-25.7
14.89965,-26.3
13.99965,-26.6
13.09965,-26.6
12.29965,-26.6
11.59965,-26.4
10.69965,-26.3
9.999652,-26
9.099652,-25.8
8.199653,-25.5
7.199652,-25.2
6.299652,-24.7
5.199652,-24.1
4.199652,-23.5
3.099652,-22.8
2.199652,-21.9
1.199652,-21.1
0.3996521,-20.2
-0.5003479,-19.3
-1.300348,-18.5
-2.100348,-17.7
-2.800348,-16.9
-3.500348,-16.1
-4.200348,-15.3
-4.800348,-14.4
-5.400348,-13.3
-5.900348,-12.1
-6.300348,-10.8
-6.600348,-9.400001
-6.800348,-7.8
-7.000348,-6.3
-7.000348,-4.7
-7.000348,-3.2
-6.800348,-1.8
-6.700348,-0.5
-6.500348,0.7
-6.300348,1.8
-6.000348,2.8
-5.800348,3.8
-5.600348,4.8
-5.300348,5.6
-5.000348,6.5
-4.600348,7.3
-4.200348,7.9
-3.800348,8.5
-3.300348,8.900001
-2.900348,9.2
-2.400348,9.400001
-2.000348,9.5
-1.600348,9.400001
-1.100348,9.400001
-0.7003479,9.2
-0.3003479,9.2
0.0996521,9
0.5996521,9
0.9996521,9
1.399652,9.2
1.999652,9.400001
2.499652,9.7
3.099652,10.1
3.799652,10.5
4.499652,10.9
5.199652,11.4
5.999652,11.7
6.699652,12
17.19965,-20.4
16.89965,-22.1
16.39965,-23.4
15.89965,-24.5
15.29965,-25.2
14.69965,-25.6
14.09965,-25.9
13.49965,-25.9
12.99965,-25.9
12.39965,-25.8
11.89965,-25.8
11.19965,-25.7
10.39965,-25.7
9.499652,-25.6
8.599652,-25.5
7.599652,-25.3
6.599652,-24.8
5.499652,-24.4
4.399652,-23.7
3.399652,-23
2.499652,-22.1
1.499652,-21.3
0.5996521,-20.3
-0.3003479,-19.5
-1.100348,-18.6
-1.900348,-17.7
-2.700348,-16.7
-3.400348,-15.8
-4.100348,-14.6
-4.700348,-13.3
-5.200348,-11.9
-5.700348,-10.3
-6.000348,-8.6
-6.300348,-6.8
-6.500348,-5
-6.700348,-3.2
-6.700348,-1.5
-6.700348,0
-6.600348,1.5
-6.500348,2.7
-6.300348,3.8
-6.100348,4.8
-5.900348,5.7
-5.600348,6.5
-5.300348,7.1
-5.100348,7.7
-4.800348,8.2
-4.700348,8.5
-4.400348,8.900001
-4.300348,9.2
-4.000348,9.400001
-3.800348,9.6
-3.500348,9.7
-3.300348,9.900001
-3.000348,10
-2.600348,10.2
-2.200348,10.4
-1.700348,10.6
-1.000348,10.9
-0.4003479,11.2
0.2996521,11.5
0.9996521,11.8
1.699652,12.2
2.399652,12.5
3.099652,12.9
3.599652,13.3
4.199652,13.7
4.599652,13.9
16.19965,-17.4
16.19965,-19.1
16.09965,-20.5
15.99965,-21.6
15.79965,-22.5
15.69965,-23.1
15.49965,-23.6
15.39965,-23.9
15.29965,-24.2
15.09965,-24.4
14.79965,-24.6
14.39965,-24.9
13.69965,-25.2
12.89965,-25.4
11.99965,-25.6
10.99965,-25.7
9.899652,-25.6
8.799652,-25.5
7.699652,-25.1
6.599652,-24.6
5.599652,-24
4.599652,-23.3
3.599652,-22.4
2.499652,-21.5
1.499652,-20.5
0.3996521,-19.5
-0.5003479,-18.4
-1.500348,-17.3
-2.300348,-16
-3.000348,-14.6
-3.700348,-13.1
-4.300348,-11.4
-4.700348,-9.5
-5.200348,-7.6
-5.600348,-5.5
-5.900348,-3.5
-6.200348,-1.5
-6.500348,0.2
-6.600348,1.8
-6.600348,3.2
-6.600348,4.3
-6.600348,5.2
-6.500348,5.9
-6.400348,6.3
-6.400348,6.7
-6.500348,7
-6.500348,7.3
-6.700348,7.5
-6.700348,7.9
-6.800348,8.3
-6.800348,8.8
-6.700348,9.400001
-6.400348,10
-6.100348,10.6
-5.700348,11.1
-5.200348,11.6
-4.500348,12
-3.900348,12.3
-3.100348,12.6
-2.300348,12.7
-1.600348,12.8
-0.9003479,12.9
-0.2003479,13
0.2996521,13.2
0.6996521,13.5
0.7996521,13.8
0.8996521,14
0.8996521,14.1
16.69965,-13
16.99965,-14.5
17.29965,-16.1
17.39965,-17.3
17.59965,-18.4
17.69965,-19.3
17.89965,-20.2
18.19965,-20.9
18.49965,-21.7
18.69965,-22.4
18.69965,-23.1
18.39965,-23.9
17.89965,-24.6
17.09965,-25.2
16.19965,-25.6
15.09965,-26
13.99965,-26.2
12.99965,-26.3
12.09965,-26.3
11.09965,-26.1
10.29965,-25.8
9.199653,-25.4
8.199653,-24.7
6.799652,-23.8
5.499652,-22.6
4.099652,-21.4
2.699652,-19.9
1.399652,-18.5
0.2996521,-16.9
-0.6003479,-15.4
-1.400348,-13.8
-2.100348,-12.2
-2.700348,-10.4
-3.300348,-8.7
-3.900348,-6.7
-4.600348,-4.7
-5.100348,-2.6
-5.700348,-0.7
-6.000348,1.1
-6.400348,2.4
-6.600348,3.7
-6.900348,4.4
-7.100348,5
-7.300348,5.3
-7.500348,5.6
-7.700348,5.7
-7.900348,6
-8.200348,6.3
-8.400348,6.9
-8.500348,7.7
-8.500348,8.8
-8.400348,9.8
-8.100348,10.9
-7.800348,11.8
-7.300348,12.5
-6.800348,13
-6.100348,13.2
-5.500348,13.2
-4.800348,13.1
-4.100348,13
-3.400348,12.8
-2.800348,12.8
-2.200348,13
-1.900348,13.2
-1.700348,13.4
-1.900348,13.4
-2.200348,13.2
-2.300348,12.8
16.99965,-8.2
17.99965,-9.8
18.69965,-11.5
19.29965,-13
19.69965,-14.4
20.09965,-15.7
20.39965,-16.9
20.89965,-18
21.29965,-19.1
21.59965,-20.2
21.89965,-21.4
21.89965,-22.5
21.49965,-23.6
20.99965,-24.7
20.09965,-25.6
19.19965,-26.3
18.19965,-26.8
17.29965,-27.2
16.49965,-27.4
15.69965,-27.5
14.99965,-27.5
13.99965,-27.3
12.89965,-26.8
11.49965,-26
9.899652,-24.9
8.199653,-23.4
6.499652,-21.7
4.999652,-19.9
3.699652,-18.2
2.499652,-16.6
1.499652,-15
0.5996521,-13.6
-0.3003479,-12.1
-1.300348,-10.5
-2.200348,-8.6
-3.200348,-6.7
-4.100348,-4.6
-4.900348,-2.5
-5.500348,-0.6
-6.200348,1
-6.700348,2.3
-7.200348,3.2
-7.500348,3.9
-7.900348,4.2
-8.100348,4.4
-8.200348,4.5
-8.300348,4.8
-8.300348,5.3
-8.300348,6
-8.400348,7
-8.400348,8.3
-8.400348,9.6
-8.400348,10.9
-8.200348,12
-8.000348,12.7
-7.600348,13.1
-7.200348,13.2
-6.700348,13.1
-6.200348,12.9
-5.700348,12.7
-5.000348,12.6
-4.400348,12.7
-3.800348,12.9
-3.500348,13.3
-3.400348,13.6
-3.600348,13.5
-3.700348,13.1
-3.600348,12.4
15.49965,-4.2
16.39965,-5.6
17.39965,-7.2
18.39965,-8.6
19.19965,-10.2
19.99965,-11.7
20.79965,-13.2
21.49965,-14.6
22.09965,-16
22.79965,-17.3
23.39965,-18.7
23.79965,-20.1
23.99965,-21.6
23.89965,-23
23.59965,-24.4
23.09965,-25.5
22.49965,-26.4
21.79965,-27.1
21.09965,-27.6
20.29965,-28
19.49965,-28.2
18.39965,-28.2
17.19965,-28
15.79965,-27.5
14.29965,-26.7
12.69965,-25.5
11.19965,-24.1
9.599652,-22.6
8.299652,-21.1
6.899652,-19.6
5.599652,-18.2
4.199652,-16.9
2.699652,-15.4
1.099652,-13.7
-0.3003479,-11.7
-1.700348,-9.5
-2.800348,-7.1
-3.700348,-4.8
-4.500348,-2.6
-5.300348,-0.9
-5.900348,0.6
-6.600348,1.7
-7.200348,2.6
-7.700348,3.2
-7.900348,3.8
-8.000348,4.2
-7.700348,4.6
-7.300348,5.1
-6.900348,5.7
-6.700348,6.6
-6.600348,7.7
-6.800348,8.900001
-6.900348,10.3
-7.100348,11.3
-7.100348,12.2
-7.100348,12.6
-6.900348,12.9
-6.700348,12.9
-6.300348,13
-5.800348,13.1
-5.400348,13.3
-4.900348,13.5
-4.600348,13.7
-4.600348,13.8
-4.800348,13.9
-5.100348,13.5
-5.300348,12.9
-5.100348,12
12.39965,-1.7
13.19965,-2.5
14.29965,-3.1
15.69965,-3.8
17.09965,-4.8
18.59965,-5.9
19.99965,-7.5
21.39965,-9.2
22.49965,-11.1
23.49965,-13
24.39965,-15.1
24.99965,-17
25.49965,-18.9
25.89965,-20.7
26.09965,-22.4
26.09965,-23.8
25.99965,-25
25.69965,-25.9
25.29965,-26.7
24.59965,-27.2
23.69965,-27.5
22.59965,-27.7
21.39965,-27.8
19.99965,-27.8
18.69965,-27.6
17.49965,-27.3
16.29965,-26.8
14.99965,-26.1
13.69965,-25.2
11.99965,-24.1
10.19965,-22.8
8.099652,-21.4
5.899652,-19.6
3.799652,-17.5
1.999652,-15.1
0.2996521,-12.4
-1.000348,-9.6
-2.000348,-7
-2.900348,-4.7
-3.700348,-3
-4.400348,-1.5
-5.200348,-0.3
-6.000348,0.9
-6.700348,2.1
-7.100348,3.3
-7.200348,4.3
-7.000348,5
-6.700348,5.6
-6.200348,6
-5.900348,6.6
-5.700348,7.3
-5.700348,8.2
-5.800348,9.400001
-6.000348,10.4
-6.100348,11.4
-6.200348,11.9
-6.200348,12.4
-6.200348,12.7
-6.000348,13.1
-5.700348,13.3
-5.400348,13.5
-5.300348,13.5
-5.400348,13.5
-5.700348,13.3
-6.400348,13
-7.000348,12.5
-7.600348,11.8
-7.600348,10.9
12.19965,0.3
13.19965,0.3
14.59965,0.2
16.29965,0
18.09965,-0.5
19.89965,-1.3
21.69965,-2.5
23.39965,-4
24.79965,-5.8
25.89965,-7.8
26.99965,-10.1
27.59965,-12.4
28.09965,-14.7
28.49965,-17
28.79965,-19.1
28.89965,-20.9
29.09965,-22.7
29.09965,-24
29.09965,-25.1
28.69965,-26
28.09965,-26.6
27.09965,-27.1
25.89965,-27.4
24.69965,-27.8
23.49965,-28.1
22.49965,-28.5
21.59965,-28.8
20.29965,-29
18.79965,-28.9
16.69965,-28.3
14.29965,-27.2
11.49965,-25.5
8.999652,-23.4
6.599652,-20.9
4.499652,-18
2.799652,-14.9
1.399652,-11.8
0.1996521,-9.1
-0.7003479,-6.7
-1.600348,-5
-2.300348,-3.6
-3.100348,-2.4
-3.900348,-1
-4.700348,0.6
-5.400348,2.5
-6.000348,4.1
-6.300348,5.3
-6.400348,5.9
-6.400348,6.3
-6.300348,6.4
-6.300348,6.8
-6.300348,7.5
-6.200348,8.6
-6.200348,9.6
-6.100348,10.7
-6.100348,11.5
-6.100348,12.1
-6.200348,12.3
-6.200348,12.5
-6.200348,12.6
-6.100348,12.6
-6.100348,12.3
-6.100348,12
-6.600348,11.4
-7.200348,10.8
-8.000348,10.1
-8.600348,9.5
-8.800348,8.900001
13.69965,1.9
15.09965,2
16.59965,2
18.19965,1.8
19.69965,1.4
21.39965,0.8
23.09965,-0.2
24.69965,-1.4
26.19965,-3
27.59965,-4.8
28.79965,-6.7
29.79965,-8.8
30.59965,-11
31.19965,-13.2
31.69965,-15.5
31.99965,-17.6
32.29965,-19.6
32.59965,-21.5
32.89965,-23.2
32.89965,-24.9
32.69965,-26.5
31.99965,-27.8
30.79965,-28.9
29.59965,-29.6
28.19965,-30.2
27.09965,-30.7
25.89965,-31.2
24.59965,-31.5
22.79965,-31.5
20.39965,-31.1
17.69965,-30.1
14.79965,-28.5
12.09965,-26.3
9.599652,-23.6
7.499652,-20.6
5.599652,-17.4
3.899652,-14.2
2.399652,-11.3
1.299652,-8.900001
0.3996521,-7.1
-0.4003479,-5.7
-1.100348,-4.5
-1.800348,-3
-2.700348,-1.3
-3.700348,0.7
-4.600348,2.7
-5.400348,4.3
-6.000348,5.2
-6.300348,5.7
-6.400348,5.8
-6.500348,6.1
-6.600348,6.6
-6.600348,7.6
-6.700348,8.8
-6.800348,10.1
-6.800348,11.2
-6.800348,11.9
-6.800348,12.1
-6.800348,12.1
-6.800348,11.9
-6.800348,11.7
-6.700348,11.3
-6.600348,10.7
-6.600348,9.8
-6.700348,8.900001
-7.000348,8
-7.300348,7.3
-7.400348,6.9
16.59965,5
17.99965,5
19.39965,4.8
20.89965,4.6
22.59965,4.1
24.29965,3.4
26.29965,2.3
28.09965,0.8
29.69965,-1.1
30.99965,-3.2
32.09965,-5.4
32.99965,-7.6
33.79965,-9.900001
34.39965,-12
34.69965,-14.1
34.89965,-16
34.89965,-17.7
35.19965,-19.2
35.49965,-20.9
35.89965,-22.7
36.09965,-24.8
35.89965,-27.1
35.29965,-29.5
34.19965,-31.5
32.89965,-33
31.39965,-34
29.69965,-34.4
27.69965,-34.3
25.59965,-33.8
23.19965,-33.1
20.79965,-32.1
18.39965,-30.9
15.99965,-29.1
13.69965,-26.8
11.29965,-24
8.999652,-20.7
6.799652,-17.3
4.899652,-14.2
3.299652,-11.5
1.999652,-9.5
1.099652,-7.7
0.3996521,-6.2
-0.1003479,-4.7
-0.8003479,-3
-1.600348,-1.2
-2.600348,0.7
-3.500348,2.5
-4.200348,3.8
-4.600348,4.7
-4.700348,5.1
-4.600348,5.3
-4.600348,5.6
-4.700348,6.3
-5.200348,7.3
-5.800348,8.8
-6.400348,10.1
-6.800348,11
-6.900348,11.3
-6.800348,11.5
-6.600348,11.3
-6.400348,11.2
-6.300348,10.9
-6.000348,10.6
-5.600348,9.900001
-5.300348,8.900001
-5.000348,7.9
-4.800348,7
-4.400348,6.5
17.09965,8.5
18.79965,8.400001
20.69965,8.2
22.99965,8
25.29965,7.4
27.69965,6.4
29.99965,4.9
31.89965,2.9
33.49965,0.8
34.79965,-1.4
35.99965,-3.7
37.09965,-6
38.19965,-8.400001
39.09965,-10.8
39.79965,-13.1
40.19965,-15.1
40.39965,-17
40.29965,-18.8
40.19965,-20.6
40.19965,-22.5
39.89965,-24.5
39.39965,-26.9
38.79965,-29.4
37.89965,-32.2
36.79965,-34.7
35.19965,-36.5
33.19965,-37.5
30.79965,-37.6
28.29965,-37.1
26.09965,-36.3
24.09965,-35.5
22.19965,-34.7
20.29965,-33.4
18.09965,-31.5
15.59965,-28.8
12.69965,-25.4
9.999652,-21.6
7.499652,-18
5.499652,-14.6
3.999652,-12
2.899652,-9.6
2.199652,-7.7
1.799652,-6
1.299652,-4.4
0.7996521,-2.7
0.0996521,-1
-0.6003479,0.8
-1.200348,2.5
-1.700348,3.8
-1.900348,4.4
-1.800348,4.8
-1.700348,4.8
-1.800348,5.1
-2.200348,5.8
-3.000348,7.1
-4.100348,8.5
-4.900348,9.8
-5.400348,10.4
-5.400348,10.6
-5.200348,10.5
-4.800348,10.4
-4.500348,10.5
-4.300348,10.5
-4.000348,10.4
-3.700348,9.8
-3.200348,9.1
-2.700348,8.3
-2.100348,7.9
17.29965,11.4
19.69965,12.3
22.29965,12.9
24.79965,13.2
27.49965,12.9
30.19965,11.9
32.79965,10.1
34.69965,7.7
36.19965,5
37.29965,2.4
38.59965,-0.2
40.09965,-2.9
41.49965,-5.6
42.59965,-8.3
43.59965,-11.1
44.59965,-13.7
45.79965,-16.4
46.69965,-19
46.99965,-21.7
46.59965,-24.3
45.49965,-26.8
43.89965,-29.1
42.09965,-31.1
40.29965,-33.3
38.49965,-35.5
36.59965,-37.5
34.69965,-38.9
32.79965,-39.8
30.99965,-40.1
29.09965,-40.1
27.29965,-39.9
25.59965,-39.4
23.79965,-38.5
21.59965,-36.8
19.29965,-34.2
16.39965,-30.7
13.49965,-26.4
10.69965,-22.1
8.399652,-17.9
6.699652,-14.4
5.599652,-11.4
4.699652,-9.1
4.099652,-7
3.499652,-5.3
3.199652,-3.6
2.799652,-2
2.599652,-0.2
2.299652,1.5
1.999652,3
1.699652,3.9
1.399652,4.2
1.099652,4.2
0.8996521,4.1
0.4996521,4.5
-0.1003479,5.5
-0.9003479,7
-1.700348,8.5
-2.400348,9.400001
-2.700348,9.8
-2.600348,9.5
-2.400348,9.2
-2.200348,9.2
-2.000348,9.3
-1.900348,9.5
-1.800348,9.6
-1.600348,9.5
-1.000348,9.5
-0.3003479,9.7
18.99965,16.7
21.49965,18.5
23.79965,19.7
25.89965,20
28.09965,19.6
30.79965,18.2
33.39965,16
35.59965,13.2
37.49965,10.2
39.29965,7
40.99965,3.7
42.59965,0.2
43.99965,-3.3
44.99965,-6.7
45.49965,-9.8
45.79965,-12.5
46.69965,-15.1
48.29965,-17.7
49.59965,-20.4
49.89965,-23.3
49.29965,-26.1
47.99965,-28.7
46.29965,-31.1
44.09965,-33.4
41.39965,-35.6
38.29965,-37.6
35.39965,-39.2
33.39965,-40.3
31.79965,-41.1
30.59965,-41.7
28.99965,-42.2
27.29965,-42.3
25.59965,-41.8
23.79965,-40.6
